鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[1281.6845703125, 820.0978393554688]","[1281.6845703125, 793.017333984375]","[1227.523681640625, 783.9905395507812]","[1299.73828125, 747.8831787109375]","[1417.087158203125, 1244.35888671875]","[1498.32861328125, 765.9368286132812]","[1570.543212890625, 738.8563842773438]","[1498.32861328125, 1127.010009765625]","[1651.78466796875, 1127.010009765625]","[1507.35546875, 1433.9222412109375]","[1687.89208984375, 1352.6807861328125]","[1895.509033203125, 1027.71484375]","[1967.7237548828125, 1036.74169921875]","[1417.087158203125, 1244.35888671875]","[1462.22119140625, 1244.35888671875]","[1516.3822021484375, 1686.6734619140625]","[1399.033447265625, 1659.5931396484375]"
"[1277.3856201171875, 830.9083862304688]","[1259.4564208984375, 795.0501098632812]","[1232.562744140625, 795.0501098632812]","[1295.314697265625, 750.2273559570312]","[1304.279296875, 696.4400024414062]","[1492.534912109375, 759.1919555664062]","[1546.322265625, 732.2982788085938]","[1501.49951171875, 1117.774169921875]","[1653.89697265625, 1117.774169921875]","[1510.4639892578125, 1431.533447265625]","[1689.755126953125, 1350.8525390625]","[1895.93994140625, 1019.1640625]","[1958.6917724609375, 1037.0931396484375]","[1420.8184814453125, 1243.27783203125]","[1474.6058349609375, 1234.313232421875]","[1501.49951171875, 1691.505615234375]","[1402.889404296875, 1655.6474609375]"
"[1173.1044921875, 944.4866333007812]","[1141.7294921875, 913.1116333007812]","[1131.27099609375, 934.0283203125]","[1162.6461181640625, 860.8198852539062]","[1288.146240234375, 1341.903564453125]","[1319.521240234375, 839.9032592773438]","[1329.9794921875, 798.0698852539062]","[1497.31298828125, 1143.195068359375]","[1654.1881103515625, 1122.2783203125]","[1570.521484375, 1477.86181640625]","[1727.396484375, 1404.653564453125]","[1758.771484375, 1101.3616943359375]","[1842.438232421875, 1080.445068359375]","[1298.6044921875, 1331.4451904296875]","[1371.81298828125, 1341.903564453125]","[1131.27099609375, 1812.52880859375]","[1277.6878662109375, 1781.15380859375]"
"[1174.6510009765625, 943.2971801757812]","[1143.2452392578125, 911.8914184570312]","[1132.776611328125, 932.8285522460938]","[1164.182373046875, 859.5485229492188]","[1289.805419921875, 1341.1033935546875]","[1321.211181640625, 838.6112670898438]","[1342.1484375, 796.7369384765625]","[1499.17724609375, 1142.2001953125]","[1530.5830078125, 1079.388671875]","[1572.457275390625, 1477.195068359375]","[1729.486083984375, 1403.9149169921875]","[1760.891845703125, 1100.325927734375]","[1844.6405029296875, 1079.388671875]","[1300.2740478515625, 1330.634765625]","[1373.55419921875, 1351.572021484375]","[1132.776611328125, 1801.72119140625]","[1279.3369140625, 1780.783935546875]"
"[1171.5791015625, 950.7538452148438]","[1140.0948486328125, 908.7748413085938]","[1140.0948486328125, 940.2590942382812]","[1161.0843505859375, 856.3010864257812]","[1287.021484375, 1339.0596923828125]","[1318.505615234375, 845.8063354492188]","[1349.989990234375, 803.8272705078125]","[1496.91650390625, 1150.154052734375]","[1538.8955078125, 1087.185546875]","[1570.3798828125, 1475.491455078125]","[1727.8011474609375, 1402.0281982421875]","[1759.285400390625, 1097.6802978515625]","[1832.74853515625, 1076.6907958984375]","[1297.51611328125, 1328.56494140625]","[1370.9794921875, 1349.554443359375]","[1140.0948486328125, 1800.828857421875]","[1276.526611328125, 1779.83935546875]"
"[1172.2489013671875, 950.5674438476562]","[1140.759765625, 908.5819091796875]","[1140.759765625, 940.0709838867188]","[1161.75244140625, 856.1000366210938]","[1287.708984375, 1338.9332275390625]","[1319.1981201171875, 845.6036376953125]","[1350.687255859375, 803.6181030273438]","[1497.636474609375, 1149.99853515625]","[1539.6220703125, 1087.020263671875]","[1571.111083984375, 1475.385986328125]","[1728.5567626953125, 1401.911376953125]","[1760.0458984375, 1097.5166015625]","[1833.5205078125, 1076.52392578125]","[1298.205322265625, 1328.436767578125]","[1371.679931640625, 1349.4296875]","[1140.759765625, 1800.773681640625]","[1277.212646484375, 1779.78076171875]"
"[1048.227294921875, 1036.542724609375]","[1026.3134765625, 1003.6720581054688]","[1026.3134765625, 1036.542724609375]","[1048.227294921875, 959.8444213867188]","[1113.96875, 1409.077392578125]","[1212.580810546875, 948.8875732421875]","[1234.49462890625, 872.1892700195312]","[1431.7188720703125, 1168.025634765625]","[1650.85693359375, 1277.5946044921875]","[1574.1585693359375, 1485.7757568359375]","[1727.5552978515625, 1452.905029296875]","[1607.029296875, 1189.939453125]","[1661.8138427734375, 1157.068603515625]","[1124.925537109375, 1420.034423828125]","[1212.580810546875, 1430.9912109375]","[982.4859619140625, 1935.008544921875]","[1113.96875, 1902.137939453125]"
"[955.6195678710938, 1117.5753173828125]","[933.1264038085938, 1083.83544921875]","[921.8798217773438, 1095.08203125]","[966.8662719726562, 1005.1093139648438]","[978.11279296875, 960.1229858398438]","[1113.072021484375, 1027.6025390625]","[1158.058349609375, 971.3695678710938]","[1338.00390625, 1230.041259765625]","[1439.223388671875, 1117.5753173828125]","[1472.963134765625, 1544.946044921875]","[1607.92236328125, 1466.2198486328125]","[1461.716552734375, 1353.75390625]","[1517.949462890625, 1297.5208740234375]","[966.8662719726562, 1499.959716796875]","[1056.8389892578125, 1511.206298828125]","[910.6332397460938, 1994.809814453125]","[1000.6060180664062, 1938.576904296875]"
"[937.8070678710938, 1107.5322265625]","[926.745849609375, 1085.40966796875]","[915.6845703125, 1096.470947265625]","[970.9907836914062, 1007.9811401367188]","[970.9907836914062, 963.7361450195312]","[1114.7867431640625, 1030.103515625]","[1170.0928955078125, 974.7974243164062]","[1336.011474609375, 1229.205810546875]","[1435.5625, 1118.5933837890625]","[1468.7462158203125, 1561.042724609375]","[1601.4810791015625, 1472.5528564453125]","[1468.7462158203125, 1350.87939453125]","[1512.9910888671875, 1306.63427734375]","[959.9295654296875, 1505.736572265625]","[1048.4193115234375, 1505.736572265625]","[904.6233520507812, 1992.4307861328125]","[1004.1744995117188, 1959.2471923828125]"
"[838.1946411132812, 1184.274658203125]","[820.114501953125, 1148.114501953125]","[802.0343627929688, 1139.074462890625]","[856.2747192382812, 1102.9141845703125]","[901.4750366210938, 1066.75390625]","[1009.955810546875, 1120.9942626953125]","[1055.156005859375, 1057.7138671875]","[1217.877197265625, 1383.156005859375]","[1217.877197265625, 1184.274658203125]","[1272.1175537109375, 1663.39794921875]","[1263.077392578125, 1645.31787109375]","[1335.39794921875, 1500.677001953125]","[1371.5582275390625, 1446.4365234375]","[820.114501953125, 1482.5968017578125]","[964.7554931640625, 1491.6368408203125]","[865.3148193359375, 1979.800048828125]","[1000.915771484375, 1943.639892578125]"
"[840.3071899414062, 1177.5118408203125]","[831.2904663085938, 1141.445068359375]","[813.2571411132812, 1141.445068359375]","[858.3405151367188, 1096.36181640625]","[903.4238891601562, 1069.311767578125]","[1011.6239013671875, 1114.3951416015625]","[1056.707275390625, 1051.2784423828125]","[1219.00732421875, 1384.895263671875]","[1209.99072265625, 1015.2117919921875]","[1282.1240234375, 1673.4288330078125]","[1273.107421875, 1637.362060546875]","[1336.22412109375, 1493.0953369140625]","[1372.290771484375, 1448.011962890625]","[822.2738037109375, 1484.07861328125]","[966.5405883789062, 1493.0953369140625]","[867.357177734375, 1970.9788818359375]","[1002.6072387695312, 1943.9288330078125]"
