±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[405.54345703125, 512.6063232421875]","[416.6300964355469, 501.5196838378906]","[394.456787109375, 501.5196838378906]","[438.8033752441406, 512.6063232421875]","[372.2834777832031, 512.6063232421875]","[472.06329345703125, 601.2994995117188]","[327.9368896484375, 601.2994995117188]","[505.3232421875, 701.079345703125]","[278.0469970703125, 684.4494018554688]","[577.386474609375, 717.7092895507812]","[189.35377502441406, 689.99267578125]","[444.3466796875, 795.3158569335938]","[355.6535339355469, 795.3158569335938]","[422.17340087890625, 944.985595703125]","[366.74017333984375, 944.985595703125]","[422.17340087890625, 1100.198486328125]","[366.74017333984375, 1100.198486328125]"
"[408.66748046875, 528.0465087890625]","[419.4117431640625, 517.30224609375]","[392.55108642578125, 517.30224609375]","[440.9002685546875, 533.4186401367188]","[371.0626220703125, 533.4186401367188]","[478.505126953125, 630.116943359375]","[328.0855712890625, 624.7448120117188]","[505.36578369140625, 716.0709838867188]","[279.7364501953125, 705.3267211914062]","[575.2034912109375, 732.1873779296875]","[188.41024780273438, 699.9546508789062]","[446.27239990234375, 818.1414184570312]","[360.318359375, 818.1414184570312]","[424.78387451171875, 957.8167114257812]","[365.69049072265625, 957.8167114257812]","[419.4117431640625, 1108.2362060546875]","[371.0626220703125, 1102.8641357421875]"
"[405.59906005859375, 540.6708984375]","[416.27008056640625, 529.9998779296875]","[389.592529296875, 529.9998779296875]","[437.6121520996094, 546.0064086914062]","[373.5859680175781, 546.0064086914062]","[474.9607238769531, 642.0457153320312]","[330.90185546875, 636.7101440429688]","[506.97381591796875, 732.7494506835938]","[272.2112121582031, 722.0784301757812]","[571.0, 748.7559814453125]","[192.17845153808594, 722.0784301757812]","[448.2831726074219, 834.1242065429688]","[357.5794372558594, 828.7886962890625]","[426.94110107421875, 972.8475952148438]","[362.9149169921875, 967.5120849609375]","[416.27008056640625, 1111.57080078125]","[373.5859680175781, 1106.2353515625]"
"[404.4034423828125, 543.0134887695312]","[420.62139892578125, 532.2015380859375]","[393.59149169921875, 532.2015380859375]","[442.24530029296875, 548.4194946289062]","[371.96759033203125, 548.4194946289062]","[480.08709716796875, 645.7269897460938]","[328.71978759765625, 645.7269897460938]","[512.52294921875, 737.6286010742188]","[274.66009521484375, 721.4107055664062]","[566.5827026367188, 753.8464965820312]","[198.9763946533203, 726.816650390625]","[447.6512451171875, 840.3421020507812]","[355.74969482421875, 840.3421020507812]","[431.433349609375, 975.4915161132812]","[366.5616455078125, 970.0855712890625]","[420.62139892578125, 1110.6407470703125]","[371.96759033203125, 1105.23486328125]"
"[406.00341796875, 535.9524536132812]","[416.758544921875, 530.5748901367188]","[389.8707275390625, 525.1973266601562]","[438.26885986328125, 546.7075805664062]","[373.73797607421875, 546.7075805664062]","[475.911865234375, 643.5038452148438]","[330.71746826171875, 632.7487182617188]","[508.17724609375, 729.5449829101562]","[276.9417724609375, 718.7898559570312]","[561.9530029296875, 751.0552368164062]","[196.27818298339844, 729.5449829101562]","[449.02398681640625, 831.7188110351562]","[357.60528564453125, 831.7188110351562]","[432.89129638671875, 971.5355834960938]","[368.36041259765625, 966.1580200195312]","[416.758544921875, 1111.352294921875]","[368.36041259765625, 1111.352294921875]"
"[405.2893371582031, 524.2997436523438]","[421.6249084472656, 513.4093627929688]","[394.3989562988281, 513.4093627929688]","[437.96044921875, 529.7449340820312]","[372.61822509765625, 535.1901245117188]","[476.07672119140625, 627.7582397460938]","[329.0567626953125, 622.3130493164062]","[503.3026428222656, 720.3263549804688]","[280.05010986328125, 703.9907836914062]","[563.1996459960938, 742.1071166992188]","[192.92715454101562, 720.3263549804688]","[448.8507995605469, 823.7848510742188]","[361.7278747558594, 823.7848510742188]","[427.070068359375, 965.359619140625]","[367.17303466796875, 959.9144287109375]","[421.6249084472656, 1106.934326171875]","[372.61822509765625, 1106.934326171875]"
"[408.036376953125, 508.50360107421875]","[419.2243957519531, 497.3155822753906]","[391.25433349609375, 497.3155822753906]","[441.6004638671875, 514.0975952148438]","[368.8782958984375, 514.0975952148438]","[475.16455078125, 603.6018676757812]","[329.72021484375, 603.6018676757812]","[503.1346130371094, 698.7000732421875]","[279.37408447265625, 687.5120239257812]","[570.2627563476562, 726.6701049804688]","[189.8698272705078, 704.2940673828125]","[447.1944580078125, 793.7982788085938]","[357.6902770996094, 799.3922729492188]","[424.8184509277344, 950.4306640625]","[368.8782958984375, 950.4306640625]","[419.2243957519531, 1101.468994140625]","[368.8782958984375, 1101.468994140625]"
"[407.566162109375, 488.67266845703125]","[418.65826416015625, 477.58056640625]","[390.927978515625, 477.58056640625]","[435.29644775390625, 499.7647705078125]","[368.74371337890625, 494.2187194824219]","[468.57281494140625, 588.501708984375]","[329.92132568359375, 582.9556274414062]","[507.39520263671875, 682.7847290039062]","[280.0068359375, 666.1465454101562]","[579.4939575195312, 710.5150146484375]","[191.26986694335938, 688.3307495117188]","[446.3885498046875, 765.9755859375]","[352.1055908203125, 765.9755859375]","[424.204345703125, 926.8112182617188]","[357.651611328125, 921.2651977539062]","[418.65826416015625, 1098.739013671875]","[368.74371337890625, 1093.19287109375]"
"[405.39703369140625, 477.18231201171875]","[416.5509033203125, 466.0284423828125]","[388.666259765625, 466.0284423828125]","[433.2817077636719, 482.75921630859375]","[366.3585205078125, 477.18231201171875]","[466.7432861328125, 571.9901123046875]","[327.3200378417969, 566.4131469726562]","[505.78179931640625, 661.2210083007812]","[271.5507507324219, 644.4901733398438]","[578.2818603515625, 694.6825561523438]","[182.31983947753906, 677.9517211914062]","[444.435546875, 756.0287475585938]","[355.2046813964844, 756.0287475585938]","[422.1278381347656, 912.1828002929688]","[360.7816162109375, 901.0289916992188]","[422.1278381347656, 1085.0675048828125]","[366.3585205078125, 1079.4906005859375]"
"[399.91156005859375, 463.680908203125]","[416.66046142578125, 458.097900390625]","[388.74554443359375, 452.5149230957031]","[433.40948486328125, 474.84686279296875]","[366.41363525390625, 469.2638854980469]","[466.9073486328125, 564.1746215820312]","[327.33270263671875, 558.5916748046875]","[511.57122802734375, 653.5023803710938]","[271.50286865234375, 636.7534790039062]","[584.1500244140625, 681.4172973632812]","[176.59210205078125, 664.6683959960938]","[444.575439453125, 742.8301391601562]","[349.6646728515625, 742.8301391601562]","[427.82647705078125, 899.1537475585938]","[360.83062744140625, 893.5707397460938]","[416.66046142578125, 1072.2261962890625]","[366.41363525390625, 1066.6431884765625]"
"[402.6686096191406, 467.100341796875]","[413.7275695800781, 456.0413513183594]","[391.6096496582031, 456.0413513183594]","[435.8455505371094, 472.62982177734375]","[369.4917297363281, 467.100341796875]","[469.0224609375, 561.1016235351562]","[325.2558288574219, 555.5720825195312]","[513.2583618164062, 649.5733642578125]","[269.9609375, 638.514404296875]","[585.1416625976562, 671.6913452148438]","[175.95968627929688, 655.1028442382812]","[441.3750305175781, 732.5156860351562]","[352.9032287597656, 738.0451049804688]","[424.78656005859375, 898.4002075195312]","[363.96221923828125, 892.8707275390625]","[419.257080078125, 1064.28466796875]","[363.96221923828125, 1053.225830078125]"
"[401.897216796875, 465.33642578125]","[412.93206787109375, 454.3015441894531]","[385.34490966796875, 454.3015441894531]","[429.484375, 470.8538513183594]","[368.7926025390625, 470.8538513183594]","[468.10638427734375, 559.1327514648438]","[324.6531982421875, 553.6152954101562]","[512.2457885742188, 647.41162109375]","[269.4788818359375, 636.3767700195312]","[589.4898681640625, 669.4813842773438]","[175.68252563476562, 652.9290161132812]","[440.51922607421875, 741.2079467773438]","[352.2403564453125, 741.2079467773438]","[418.44952392578125, 895.6959838867188]","[363.27520751953125, 895.6959838867188]","[418.44952392578125, 1055.701416015625]","[363.27520751953125, 1044.66650390625]"
"[395.4038391113281, 469.2422180175781]","[412.0972900390625, 458.11328125]","[384.27490234375, 458.11328125]","[434.3551940917969, 474.80670166015625]","[362.0169677734375, 474.80670166015625]","[467.7420654296875, 563.83837890625]","[323.0656433105469, 558.2738647460938]","[506.69342041015625, 652.8699951171875]","[272.9853515625, 641.7410278320312]","[584.5961303710938, 669.5634155273438]","[178.38919067382812, 652.8699951171875]","[439.919677734375, 753.0305786132812]","[350.8880310058594, 753.0305786132812]","[417.6617736816406, 897.70703125]","[356.4525146484375, 897.70703125]","[417.6617736816406, 1059.0767822265625]","[362.0169677734375, 1047.94775390625]"
"[399.5267333984375, 481.8123779296875]","[410.5137939453125, 470.8253173828125]","[383.04620361328125, 470.8253173828125]","[432.48785400390625, 481.8123779296875]","[366.565673828125, 481.8123779296875]","[465.44891357421875, 575.2021484375]","[322.6175537109375, 569.7086181640625]","[509.3970947265625, 663.098388671875]","[273.1759033203125, 652.1113891601562]","[586.3062744140625, 679.5789184570312]","[179.7860870361328, 663.098388671875]","[437.9813232421875, 767.4751586914062]","[350.0850830078125, 767.4751586914062]","[421.50079345703125, 904.8131103515625]","[361.0721435546875, 904.8131103515625]","[416.00732421875, 1069.618408203125]","[361.0721435546875, 1053.137939453125]"
"[398.0250549316406, 492.11798095703125]","[409.0637512207031, 481.07928466796875]","[381.4669494628906, 481.07928466796875]","[431.1412048339844, 497.6373596191406]","[364.9088439941406, 492.11798095703125]","[464.2574157714844, 585.9472045898438]","[320.7539367675781, 585.9472045898438]","[502.8929748535156, 674.2570190429688]","[271.0796813964844, 668.7376098632812]","[585.6834106445312, 685.2957153320312]","[182.76983642578125, 674.2570190429688]","[436.66058349609375, 773.6055297851562]","[348.35076904296875, 773.6055297851562]","[414.5831298828125, 922.6283569335938]","[359.3894958496094, 917.1090087890625]","[420.10247802734375, 1088.2091064453125]","[359.3894958496094, 1077.17041015625]"
"[391.097900390625, 511.0716857910156]","[407.77978515625, 499.950439453125]","[379.9766845703125, 499.950439453125]","[430.02227783203125, 511.0716857910156]","[357.73419189453125, 516.63232421875]","[463.38604736328125, 605.6023559570312]","[318.80975341796875, 600.0416870117188]","[502.3104248046875, 689.01171875]","[274.32476806640625, 689.01171875]","[580.1591796875, 700.1329956054688]","[179.79412841796875, 689.01171875]","[435.58294677734375, 783.5423583984375]","[346.6129150390625, 783.5423583984375]","[418.90106201171875, 939.2398681640625]","[357.73419189453125, 933.6792602539062]","[413.34039306640625, 1106.05859375]","[357.73419189453125, 1100.4979248046875]"
"[389.87432861328125, 529.2343139648438]","[406.56597900390625, 518.1065063476562]","[378.74652099609375, 518.1065063476562]","[423.25762939453125, 534.7981567382812]","[362.05487060546875, 529.2343139648438]","[462.204833984375, 623.8203735351562]","[317.54376220703125, 623.8203735351562]","[495.588134765625, 718.4064331054688]","[278.5965576171875, 707.2786254882812]","[573.4825439453125, 723.9703369140625]","[189.57435607910156, 707.2786254882812]","[434.38543701171875, 812.9924926757812]","[345.36322021484375, 812.9924926757812]","[412.12982177734375, 957.653564453125]","[362.05487060546875, 957.653564453125]","[412.12982177734375, 1107.87841796875]","[356.490966796875, 1107.87841796875]"
"[389.85235595703125, 545.1998901367188]","[405.86767578125, 534.5230102539062]","[379.175537109375, 534.5230102539062]","[427.22137451171875, 550.538330078125]","[357.82183837890625, 545.1998901367188]","[459.25189208984375, 641.2915649414062]","[320.45281982421875, 635.9531860351562]","[491.282470703125, 732.0448608398438]","[277.74542236328125, 726.7064208984375]","[566.0204467773438, 737.3832397460938]","[186.99212646484375, 721.3679809570312]","[432.559814453125, 812.1212768554688]","[341.8065185546875, 812.1212768554688]","[411.20611572265625, 961.5972290039062]","[357.82183837890625, 961.5972290039062]","[411.20611572265625, 1111.072998046875]","[357.82183837890625, 1111.072998046875]"
"[392.7201232910156, 547.327880859375]","[403.2352294921875, 536.812744140625]","[376.94744873046875, 536.812744140625]","[424.2654724121094, 557.8429565429688]","[355.917236328125, 557.8429565429688]","[461.068359375, 652.4790649414062]","[319.11431884765625, 647.2214965820312]","[492.61370849609375, 741.8574829101562]","[271.7962646484375, 731.3424072265625]","[555.7044067382812, 752.3726196289062]","[198.19044494628906, 731.3424072265625]","[434.78057861328125, 852.2662353515625]","[340.14453125, 847.0086669921875]","[413.7503662109375, 978.4476318359375]","[350.65966796875, 978.4476318359375]","[408.4927978515625, 1115.14404296875]","[355.917236328125, 1109.886474609375]"
"[389.7016906738281, 548.3982543945312]","[400.2084045410156, 537.8915405273438]","[373.94158935546875, 537.8915405273438]","[426.4751892089844, 558.9049682617188]","[358.1815490722656, 553.651611328125]","[463.24871826171875, 648.2120971679688]","[316.1546630859375, 642.958740234375]","[489.5155334472656, 737.5192260742188]","[274.1277770996094, 732.2658081054688]","[552.5558471679688, 753.279296875]","[195.3273468017578, 737.5192260742188]","[431.7285461425781, 842.5863647460938]","[342.42144775390625, 842.5863647460938]","[415.9684753417969, 984.4271240234375]","[352.92816162109375, 973.92041015625]","[405.4617614746094, 1115.760986328125]","[358.1815490722656, 1110.507568359375]"
"[390.5179443359375, 539.3104858398438]","[406.675048828125, 528.5390625]","[374.36090087890625, 528.5390625]","[422.83209228515625, 544.6961669921875]","[358.20379638671875, 544.6961669921875]","[460.531982421875, 641.6386108398438]","[315.1182861328125, 636.2529296875]","[492.84613037109375, 727.8097534179688]","[277.41839599609375, 722.4240112304688]","[552.0887451171875, 749.3524780273438]","[191.247314453125, 733.1953735351562]","[428.21783447265625, 830.1378784179688]","[342.0467529296875, 824.7521362304688]","[417.4464111328125, 970.1658325195312]","[352.818115234375, 964.7802124023438]","[406.675048828125, 1110.1937255859375]","[358.20379638671875, 1110.1937255859375]"
"[393.74017333984375, 523.8538208007812]","[404.61358642578125, 512.9803466796875]","[377.4300537109375, 512.9803466796875]","[426.3603820800781, 529.2904663085938]","[361.11993408203125, 529.2904663085938]","[458.9806213378906, 621.7144165039062]","[317.62628173828125, 616.2777709960938]","[486.16412353515625, 714.138427734375]","[274.1326599121094, 697.8283081054688]","[551.4046020507812, 735.88525390625]","[187.1453857421875, 725.0118408203125]","[426.3603820800781, 817.4358520507812]","[339.37310791015625, 811.9990844726562]","[415.4869689941406, 958.7901000976562]","[355.6832275390625, 947.9166870117188]","[404.61358642578125, 1105.5810546875]","[355.6832275390625, 1105.5810546875]"
"[389.12127685546875, 505.59271240234375]","[406.4167175292969, 494.0624084472656]","[377.5909423828125, 494.0624084472656]","[423.7121887207031, 511.3578796386719]","[360.2955017089844, 511.3578796386719]","[458.3031005859375, 597.835205078125]","[319.9394226074219, 592.070068359375]","[492.8940734863281, 690.0776977539062]","[273.81817626953125, 678.54736328125]","[556.3107299804688, 724.6686401367188]","[193.10597229003906, 701.6079711914062]","[429.4773864746094, 782.3201904296875]","[343.0000305175781, 782.3201904296875]","[412.181884765625, 937.9793701171875]","[354.53033447265625, 926.4490356445312]","[412.181884765625, 1099.403564453125]","[354.53033447265625, 1099.403564453125]"
"[393.6092834472656, 495.23883056640625]","[405.0586853027344, 483.7893981933594]","[382.1598815917969, 483.7893981933594]","[427.95751953125, 495.23883056640625]","[359.26104736328125, 495.23883056640625]","[456.5810546875, 581.1094360351562]","[319.1880798339844, 581.1094360351562]","[490.9292907714844, 678.429443359375]","[267.6657409667969, 661.2553100585938]","[559.6257934570312, 712.7777099609375]","[187.5198211669922, 684.1541748046875]","[427.95751953125, 764.300048828125]","[342.0869140625, 764.300048828125]","[410.7834167480469, 924.5918579101562]","[353.5363464355469, 913.1424560546875]","[410.7834167480469, 1090.6082763671875]","[353.5363464355469, 1090.6082763671875]"
"[388.34588623046875, 482.0726623535156]","[405.1547546386719, 470.86676025390625]","[377.1399841308594, 470.86676025390625]","[421.963623046875, 482.0726623535156]","[360.33111572265625, 482.0726623535156]","[455.5813293457031, 571.719970703125]","[315.5074768066406, 571.719970703125]","[489.1990661621094, 661.3672485351562]","[265.0809020996094, 650.1613159179688]","[562.0374145507812, 700.587890625]","[181.0365447998047, 672.5731201171875]","[427.5665283203125, 751.0144653320312]","[337.9193115234375, 751.0144653320312]","[410.7576904296875, 907.8971557617188]","[349.1252136230469, 896.6913452148438]","[405.1547546386719, 1064.77978515625]","[349.1252136230469, 1059.1768798828125]"
"[393.8065185546875, 473.8716735839844]","[404.98779296875, 462.6904296875]","[377.03466796875, 462.6904296875]","[421.7596435546875, 479.4622802734375]","[360.2627868652344, 479.4622802734375]","[449.7127685546875, 563.3216552734375]","[315.53778076171875, 563.3216552734375]","[494.437744140625, 652.7716674804688]","[265.22216796875, 641.5903930664062]","[561.5253295898438, 686.3153686523438]","[175.7721710205078, 663.952880859375]","[427.35028076171875, 747.812255859375]","[343.49090576171875, 742.2216186523438]","[410.5783996582031, 893.1685180664062]","[349.08154296875, 887.577880859375]","[404.98779296875, 1038.524658203125]","[354.6721496582031, 1038.524658203125]"
"[390.25640869140625, 474.16143798828125]","[401.1236877441406, 463.294189453125]","[379.38916015625, 463.294189453125]","[422.8582458496094, 479.5950927734375]","[357.65460205078125, 474.16143798828125]","[455.4600830078125, 566.5332641601562]","[314.1855163574219, 561.0996704101562]","[488.0618896484375, 653.4714965820312]","[265.28277587890625, 642.6041870117188]","[558.6990966796875, 675.2059936523438]","[178.3445587158203, 653.4714965820312]","[428.2919006347656, 745.8433227539062]","[341.3536682128906, 745.8433227539062]","[406.5573425292969, 887.1178588867188]","[352.2209777832031, 887.1178588867188]","[395.6900634765625, 1017.525146484375]","[346.7873229980469, 1017.525146484375]"
"[387.63543701171875, 483.215576171875]","[403.84417724609375, 472.4097595214844]","[376.82965087890625, 467.0068359375]","[420.0528564453125, 483.215576171875]","[355.218017578125, 483.215576171875]","[452.47027587890625, 569.6619873046875]","[317.397705078125, 564.2590942382812]","[490.29058837890625, 656.1084594726562]","[263.36871337890625, 645.3026733398438]","[560.5283203125, 672.317138671875]","[176.9222412109375, 656.1084594726562]","[425.45574951171875, 747.957763671875]","[339.00933837890625, 747.957763671875]","[409.2470703125, 883.0303344726562]","[344.4122314453125, 883.0303344726562]","[393.03839111328125, 1012.7000122070312]","[349.81512451171875, 1012.7000122070312]"
"[387.7374267578125, 487.73236083984375]","[398.5708923339844, 476.89886474609375]","[371.4871826171875, 476.89886474609375]","[420.2378234863281, 487.73236083984375]","[355.23699951171875, 487.73236083984375]","[447.3215026855469, 574.400146484375]","[311.9031066894531, 574.400146484375]","[485.2386779785156, 666.4846801757812]","[263.1524658203125, 650.2344360351562]","[561.0729370117188, 677.318115234375]","[176.4846649169922, 661.0679321289062]","[425.6545715332031, 753.1524047851562]","[338.9867858886719, 753.1524047851562]","[403.9876403808594, 888.5708618164062]","[344.4035339355469, 883.1541137695312]","[393.1541748046875, 1023.9893188476562]","[344.4035339355469, 1018.5725708007812]"
"[387.0215759277344, 499.1214904785156]","[397.8784484863281, 488.26458740234375]","[370.7362060546875, 488.26458740234375]","[419.59228515625, 499.1214904785156]","[354.4508361816406, 499.1214904785156]","[446.73455810546875, 585.9767456054688]","[311.0232238769531, 580.5482788085938]","[484.7336730957031, 672.8319702148438]","[262.1671447753906, 661.9750366210938]","[555.3035888671875, 683.6889038085938]","[180.7403564453125, 667.4035034179688]","[425.0207214355469, 765.1156616210938]","[332.737060546875, 765.1156616210938]","[403.3069152832031, 906.2554321289062]","[343.59393310546875, 900.8269653320312]","[392.45001220703125, 1052.823486328125]","[338.1654968261719, 1041.9666748046875]"
"[383.4592590332031, 508.9349365234375]","[394.2119445800781, 498.1822509765625]","[372.70660400390625, 498.1822509765625]","[415.7173156738281, 514.311279296875]","[351.20123291015625, 514.311279296875]","[447.975341796875, 600.3327026367188]","[313.5668640136719, 594.9563598632812]","[480.2333984375, 691.73046875]","[265.1798095703125, 675.6015014648438]","[550.125732421875, 697.1068115234375]","[184.5347137451172, 680.9778442382812]","[426.4700012207031, 777.7518920898438]","[335.0722351074219, 777.7518920898438]","[399.5882873535156, 922.9130249023438]","[345.82489013671875, 917.5366821289062]","[388.8356018066406, 1078.8267822265625]","[340.44854736328125, 1073.450439453125]"
"[384.2059326171875, 527.2791137695312]","[395.32281494140625, 516.1622314453125]","[373.0889892578125, 516.1622314453125]","[411.9981689453125, 532.8375854492188]","[350.85516357421875, 532.8375854492188]","[445.34893798828125, 616.2144165039062]","[311.94598388671875, 610.6559448242188]","[478.69964599609375, 710.7081909179688]","[267.4783935546875, 699.5912475585938]","[545.401123046875, 710.7081909179688]","[189.65997314453125, 694.0327758789062]","[417.556640625, 788.5265502929688]","[334.1798095703125, 788.5265502929688]","[400.88128662109375, 944.1632690429688]","[345.2967529296875, 938.6047973632812]","[384.2059326171875, 1094.241455078125]","[334.1798095703125, 1094.241455078125]"
"[376.54278564453125, 546.7151489257812]","[391.9674377441406, 536.4320678710938]","[366.2596740722656, 536.4320678710938]","[412.53369140625, 551.8567504882812]","[350.8349914550781, 551.8567504882812]","[448.5245361328125, 644.4047241210938]","[304.5610046386719, 634.1216430664062]","[474.23236083984375, 731.8112182617188]","[268.5700988769531, 721.528076171875]","[535.9309692382812, 731.8112182617188]","[186.30519104003906, 716.3865356445312]","[417.67523193359375, 808.9345092773438]","[330.268798828125, 808.9345092773438]","[397.1090087890625, 952.8981323242188]","[340.5518798828125, 947.7565307617188]","[381.684326171875, 1096.861572265625]","[335.41033935546875, 1096.861572265625]"
"[377.2285461425781, 561.6702270507812]","[392.7369384765625, 551.331298828125]","[366.8896179199219, 551.331298828125]","[413.414794921875, 566.8396606445312]","[351.3812255859375, 566.8396606445312]","[449.60107421875, 659.8900756835938]","[304.85601806640625, 649.5511474609375]","[475.44842529296875, 747.7710571289062]","[268.66973876953125, 737.4320678710938]","[527.14306640625, 752.9404907226562]","[191.1277313232422, 732.2626342773438]","[418.5842590332031, 845.9909057617188]","[330.7033386230469, 840.8214111328125]","[397.9064025878906, 970.0580444335938]","[341.0422668457031, 964.8886108398438]","[377.2285461425781, 1099.294677734375]","[335.872802734375, 1094.1251220703125]"
"[380.3592529296875, 565.1441040039062]","[390.69952392578125, 554.8038940429688]","[364.848876953125, 554.8038940429688]","[411.3800048828125, 570.3142700195312]","[349.3385009765625, 570.3142700195312]","[447.5708923339844, 663.3765258789062]","[307.9775085449219, 658.2064208984375]","[473.4215087890625, 751.2686767578125]","[266.61651611328125, 740.9284057617188]","[525.1227416992188, 761.6089477539062]","[194.23472595214844, 740.9284057617188]","[416.5501403808594, 844.3309326171875]","[328.65802001953125, 844.3309326171875]","[401.0397644042969, 973.5840454101562]","[338.9982604980469, 968.4139404296875]","[380.3592529296875, 1097.6669921875]","[333.828125, 1092.496826171875]"
"[381.2342529296875, 559.9525756835938]","[391.49713134765625, 549.6897583007812]","[365.84002685546875, 549.6897583007812]","[412.0228271484375, 565.083984375]","[345.3143310546875, 565.083984375]","[447.94281005859375, 662.5810546875]","[304.262939453125, 657.4496459960938]","[468.468505859375, 749.8152465820312]","[268.34295654296875, 739.5524291992188]","[524.9141235351562, 765.2095336914062]","[191.37159729003906, 744.683837890625]","[417.15423583984375, 842.1808471679688]","[329.9200439453125, 842.1808471679688]","[401.760009765625, 970.4664916992188]","[340.18292236328125, 965.3350219726562]","[381.2342529296875, 1098.751953125]","[335.05145263671875, 1093.6204833984375]"
"[377.06842041015625, 549.8578491210938]","[392.6175537109375, 539.4917602539062]","[366.7023620605469, 539.4917602539062]","[413.34967041015625, 555.0408325195312]","[345.97021484375, 555.0408325195312]","[449.6309509277344, 648.3355102539062]","[309.68896484375, 643.1525268554688]","[470.3630676269531, 736.4471435546875]","[268.2246398925781, 726.0811157226562]","[527.3765258789062, 757.1793212890625]","[185.29603576660156, 741.6301879882812]","[418.53271484375, 834.9248657226562]","[330.42108154296875, 834.9248657226562]","[402.9836120605469, 969.6837768554688]","[340.78717041015625, 964.5007934570312]","[382.25146484375, 1094.07666015625]","[335.6041259765625, 1094.07666015625]"
"[381.7082824707031, 531.3878784179688]","[392.30694580078125, 520.7891845703125]","[365.810302734375, 520.7891845703125]","[413.5042724609375, 536.6871948242188]","[349.91229248046875, 536.6871948242188]","[445.3002624511719, 632.0751953125]","[307.51763916015625, 626.77587890625]","[477.09625244140625, 716.864501953125]","[265.1229553222656, 711.565185546875]","[535.388916015625, 743.3611450195312]","[185.63294982910156, 727.4631958007812]","[418.8035888671875, 812.2525024414062]","[334.0142822265625, 812.2525024414062]","[397.6062927246094, 955.3345336914062]","[344.6129455566406, 950.0352172851562]","[381.7082824707031, 1093.1170654296875]","[339.3136291503906, 1093.1170654296875]"
"[380.6463623046875, 513.6246948242188]","[397.28094482421875, 508.079833984375]","[369.556640625, 508.079833984375]","[413.91552734375, 519.1695556640625]","[352.92205810546875, 519.1695556640625]","[447.1846618652344, 607.8873291015625]","[308.56317138671875, 602.3424682617188]","[480.453857421875, 696.6051025390625]","[264.20428466796875, 685.515380859375]","[541.4473266601562, 724.3294067382812]","[181.03134155273438, 707.69482421875]","[419.4604187011719, 801.9574584960938]","[336.2874755859375, 801.9574584960938]","[397.28094482421875, 940.5789184570312]","[341.83233642578125, 935.0341186523438]","[380.6463623046875, 1090.2900390625]","[336.2874755859375, 1084.7452392578125]"
"[380.45294189453125, 500.1585388183594]","[397.04730224609375, 489.0956115722656]","[369.3900451660156, 489.0956115722656]","[413.6416931152344, 500.1585388183594]","[352.795654296875, 500.1585388183594]","[446.83038330078125, 588.6618041992188]","[314.07550048828125, 583.13037109375]","[480.0191345214844, 677.1651000976562]","[264.2923889160156, 666.1021728515625]","[546.3965454101562, 704.8223266601562]","[181.320556640625, 693.7594604492188]","[419.1731262207031, 782.2626953125]","[336.2012939453125, 782.2626953125]","[397.04730224609375, 931.6119995117188]","[341.7327575683594, 926.0805053710938]","[385.9844055175781, 1080.961181640625]","[336.2012939453125, 1075.4296875]"
"[382.1093444824219, 489.5132141113281]","[398.6129455566406, 478.51080322265625]","[371.1069030761719, 478.51080322265625]","[415.1165466308594, 495.0144348144531]","[349.10211181640625, 489.5132141113281]","[448.123779296875, 577.5325317382812]","[310.59368896484375, 577.5325317382812]","[481.1310119628906, 665.5517578125]","[261.0828552246094, 654.5493774414062]","[552.6466674804688, 693.0578002929688]","[173.0635528564453, 682.0553588867188]","[420.6177673339844, 764.5734252929688]","[338.0997009277344, 759.0722045898438]","[398.6129455566406, 913.1058959960938]","[343.6009216308594, 902.103515625]","[382.1093444824219, 1067.1395263671875]","[338.0997009277344, 1056.13720703125]"
"[384.9219970703125, 483.392822265625]","[396.00347900390625, 472.3114013671875]","[373.8405456542969, 472.3114013671875]","[418.1663818359375, 488.93359375]","[351.6776123046875, 488.93359375]","[445.87005615234375, 572.0445556640625]","[312.89251708984375, 572.0445556640625]","[484.6551513671875, 655.1554565429688]","[257.4852294921875, 649.61474609375]","[556.6846923828125, 688.3998413085938]","[174.37423706054688, 671.7776489257812]","[423.7071228027344, 754.8886108398438]","[335.055419921875, 754.8886108398438]","[401.544189453125, 904.4883422851562]","[346.13690185546875, 898.9476928710938]","[384.9219970703125, 1048.5472412109375]","[340.5961608886719, 1037.4658203125]"
"[388.073974609375, 476.6990966796875]","[398.96856689453125, 465.8044738769531]","[371.7320556640625, 465.8044738769531]","[415.31048583984375, 482.1463928222656]","[349.9428405761719, 482.1463928222656]","[447.99432373046875, 569.3032836914062]","[311.8116760253906, 563.8560180664062]","[486.12542724609375, 656.4601440429688]","[262.78594970703125, 651.0128784179688]","[556.9404296875, 683.6967163085938]","[175.6290740966797, 667.3547973632812]","[426.2051086425781, 754.5116577148438]","[339.0482482910156, 754.5116577148438]","[404.4158935546875, 896.1416015625]","[344.4955139160156, 890.6942749023438]","[388.073974609375, 1037.771484375]","[344.4955139160156, 1032.32421875]"
