0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
"335.80239844414973,277.858483281117","339.6995854062329,281.03470412673653","332.0703119656455,274.8248608659677","338.3719788488247,271.53459986824004","322.03530242563687,273.1711242913272","345.64416910609384,292.2707078985667","330.8290918253739,282.21323480865834","306.0889689226559,239.85854865048182","298.0258694659875,234.66563094914653","229.26821445212755,145.2971105909533","233.86574981926947,142.80519819445183","313.8350476216714,375.47366962358643","313.86728309007935,374.9250033486214","270.489203723952,433.0850178165658","270.87340103327534,433.42304749247626","196.64043189022794,480.23593175272066","253.3134388311364,446.95793478405426"
