0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"387.60110494413266,278.9090420021621","390.5608156849902,265.38453603069144","389.46243268320995,261.03474360959535","370.4065650168096,260.13158805639364","393.7452277395048,252.63156668221438","334.98153422314834,300.5867820769432","422.4690786280057,307.3884956567668","257.64087653252864,391.2309698557575","308.6135781432868,172.84405927249892","88.19708875366689,225.55862753307773","93.94014279851655,225.39613478842412","312.85095752166865,443.0200955283317","269.3468931324287,394.5099233189445","301.46188437614,410.8413607229982","310.91870402176556,410.8529769956833","102.04446423007357,216.73091636093673","270.270126224028,418.61982531120805"
"386.7674470300341,255.94745294593187","383.3990435025107,244.8949554087123","387.7590935258086,245.71828285543833","370.0293250028261,230.75615701044578","373.95098811643135,246.28556989974084","333.9747556100096,302.55056893315293","332.5955684379845,304.44089540711633","321.3938204694815,104.43612851985233","318.5887742691931,104.66066798347443","338.2772630031007,34.427339835853424","344.104616276485,31.399296415455144","271.8808753759481,330.1828258232384","266.65011017795666,309.84636002477504","305.7541104327844,419.438367316695","288.2624843315392,418.5054764209554","327.6832347825343,531.7018857725864","326.9437515911889,513.7683289524182"
"423.4906125050111,244.65437120964555","414.6055955701301,236.35774753436968","435.1031162915063,235.95339704580343","398.2853460942725,239.38540744410415","459.60393722326376,242.3666022630981","378.04587822108886,295.5177455560706","468.60513132741016,315.3619862716022","342.4192501320449,354.8335212677833","357.4224256226061,206.88201518374194","314.5866481024004,368.3559432567789","317.1260415756285,370.77876584539155","359.41172894429604,392.77963898061313","313.715691354952,312.8543378778005","300.32365153271866,386.2289102160977","306.5690802785673,385.476360988988","282.75489608230293,477.63025899805444","279.5688799846961,477.226429505107"
"381.5285456616591,240.75315601630896","374.9773534485338,225.03861601714493","399.3145813107027,224.4348206872606","360.7564195269277,226.46199534375378","416.92989266243427,230.62220324802027","357.05959300772224,294.16093789185993","450.5089694071373,295.17087825077516","354.3317051453349,371.58175516685156","435.04084366675943,377.8680497106411","292.5792735058974,406.9169515765594","308.2903344714688,376.7709101220513","248.22369414451987,283.8120931781219","434.94964512034613,436.9360244691604","267.7262684862901,403.16026442709597","278.32348546722056,406.0395563622857","286.94425079701944,483.06258383428076","286.4915434544189,482.016347447258"
"391.1305215442227,267.1897472574553","395.64752621780576,249.69772457612626","397.63521583349325,252.3545320859679","371.85627210743235,253.2177832339988","413.9806371904069,248.16732889019562","329.62200108390834,194.64452275970103","316.389689167186,186.85210706658864","72.33588548949723,9.090683710714258","294.761970312215,150.70969548206847","62.9343376901827,240.31077284757265","48.13446983010857,235.4996098618563","223.30845998326168,365.2719965240835","294.7639028942539,364.7374936114953","212.0325781677484,406.57923063879343","266.2062154094533,407.95543091770276","58.63411074389745,250.1618737840467","244.12003011740603,440.6271819474632"
"413.8529128434593,262.1947114105818","408.12508754507576,244.78525688676055","426.771547369456,254.05799479799975","393.0638959417083,231.9445094245881","426.9856194818994,236.86585333560691","333.7646646165662,277.4179525412474","338.23685271266834,170.5019138202593","304.0058194171594,138.39426597268664","305.9815560129366,129.40371472547955","310.7485594990652,130.36775922960808","310.03356212215203,130.4919491482152","253.3049934476266,304.410812734166","314.68665922291086,311.6530377577251","271.1669988966174,396.96284787664155","292.4424466975468,408.3085115781554","244.36291702804863,472.795303879081","241.67355518860575,472.81301773011916"
"395.9513764288639,278.2324423585884","376.07588139396694,260.19296905873813","404.8688027645363,260.84189804611503","353.4947521788601,254.55961709820343","434.0123814831448,266.91232673852824","344.705088841776,318.1157761510708","442.38583428943207,329.47160891521764","283.61644115522216,140.13861719272478","307.7767701204649,146.5709062865736","272.53899686345795,354.49761416661596","297.6550262985527,351.91764386247564","228.7186074460991,308.4645831631315","289.0514222972588,321.85002189665914","267.6552460963624,449.2605038654016","292.93635668921564,429.49088130015804","288.3085764131657,579.0917244402815","288.6932761938192,577.480111326225"
"369.8450919570626,296.04092163798407","371.73313764282705,282.65220256167163","363.61176117477714,278.2289497583293","354.1143959579765,262.1094803865781","358.2279258163986,269.17871556857216","307.8207170360283,308.5288778817143","302.0685412039553,335.3770363655535","276.43771056535184,396.42741874962","313.9344016642886,204.3086634535734","221.19375141307074,423.80620162310765","212.5491380209125,429.59079668215736","211.8327491849313,373.9650592729739","216.93795452785866,375.22444075647496","161.82579747062715,451.958566509796","172.18463045706545,459.28669792204977","193.64502635911282,451.5442785122051","197.8589828431838,450.55975116180537"
"403.11963242408365,291.01528212254146","398.26695757617284,279.38253053895227","411.10454927437036,283.21165537555856","369.34937500118747,265.7944631019919","427.17335050115327,285.92121851583397","318.1803230552822,205.0181823017996","318.10568673694183,196.60284880998069","269.84484222055875,123.75864036352253","271.0202772682279,131.48148384539533","246.11936353987755,29.12611293421645","238.81750814831213,31.20491439730277","228.42174351911137,342.8956206206681","261.85270717635694,355.63847879491425","256.60671323189945,438.8319854142601","294.9027782395656,404.3460504554125","230.69167707866268,478.66866115466166","232.16973514779534,477.80832372286903"
"382.99178082655374,337.665480676792","399.2229479333306,310.0248492645382","412.5917677823671,313.2125127176366","377.2437020684031,295.6353940852421","286.5251317302541,188.8174955019227","343.02863190053506,285.7227191850833","316.88831465902956,236.6660611638763","366.8680459553166,264.6824268979321","355.3946445925227,265.6987735733448","19.423644544549518,300.8962727706256","336.1051374205356,215.63825347544153","226.4510123108148,415.9996418637524","297.1159325388155,405.7078172260685","296.9422320651637,544.8150753511065","422.96205131738566,607.50327499924","281.9228035596558,609.2535501324248","348.2187548982494,611.2791425059278"
"365.298112936057,305.6923461795317","361.21419989738024,287.73096433409455","379.5001172165926,291.1748032625547","330.26129922235987,291.1767907643596","240.96493533242074,162.77253859701787","308.2196985979489,377.0820409871261","268.4731534668444,220.4572892838415","238.42358995133338,87.0627191743962","289.22865939604173,314.77185260461","251.77579925774603,417.67578125","254.8681431039298,403.86071409232886","188.77298703917273,379.32209059422115","243.75264627182065,385.31072297448776","216.9651073055045,460.62395860248967","240.4648217524072,463.34286107163484","240.18989263156044,557.7957776733873","243.9327242662007,557.2558332510031"
"362.732658594035,235.56741647683228","357.70272732152085,215.46983681764118","370.4356697023147,217.6575360131171","328.67491992994974,213.82808314223232","388.0769259679179,218.11581919629285","303.96881047111543,246.89287712601836","415.7413933601825,271.30503376170356","270.0456954718564,343.1174103851912","272.24385293448483,129.57456269616748","182.99363910363343,361.0735436821726","213.59694535073606,354.21778163093535","183.4337266855203,329.7016960173729","254.48815882345122,311.25893351632794","172.00737403246217,367.09532682070005","242.12603062136168,359.5015648274106","155.879860963339,421.0047888848568","210.83843572594316,376.8199994870197"
"391.5386345562768,208.60805437258708","376.92870085898073,189.43267555088383","395.4676801332704,193.71693830081924","353.2848834323512,196.44103143001809","415.09848129331834,204.3483363051359","218.71936999962952,136.8025761170146","429.63551799610894,295.6999782458353","283.07069931327135,97.11522350979222","295.15306693941704,103.0175056902815","252.89145954295356,53.255810347976386","255.56984431641575,54.67186196768794","214.07222525155038,314.2426175366116","278.62147029179084,330.6944821131368","224.59240951241225,364.54129052069396","254.47493996230548,370.0308862827167","206.94526853450077,459.9391773980879","206.4770618839487,459.58254624897404"
"361.1500478366006,341.3806039535582","344.0655201418391,321.056449088605","376.25540860246593,323.1258243902184","323.38445727277826,332.3380496251444","396.9057047654683,330.15812677168196","306.79751147555936,419.8051868245759","434.4407672807864,407.52755844175584","279.4479390007049,504.6702789425386","435.4168178395075,516.9046068005988","257.4631949398768,474.6268929210618","259.2913402453471,472.3411886608554","345.6552428011764,609.7831518269699","404.558227167983,614.2974823829264","354.0829238594738,625.4612221328201","412.1229813572034,647.132015599351","361.98595720877444,653.514983774623","369.60979043092243,651.9536177935767"
"329.19472652093907,349.17280738919624","318.20154280606874,333.38961174515896","334.0972813112727,332.8059808753344","294.55274898068916,325.3183090269334","215.84250905077744,189.75754526338687","259.62556098314576,388.09982477922847","230.9852942678251,243.61332548267646","259.5597952163637,252.11537580081924","256.0774756405604,251.5624450802339","248.85394779902953,206.84892231388315","247.11744553384153,205.30474918825615","179.3530797104891,453.306092733539","217.46467976254712,463.57792657636946","197.52027851505505,475.60381759465434","220.27183247725787,481.497551587769","203.9404513288565,580.2005188938244","196.6437366055144,567.3036003854952"
"375.809049791863,280.8222922833513","369.2929146169225,268.8607538720513","378.6494815692828,269.53442050325265","351.65749474907665,269.41335655835815","387.7628523978742,274.0513367411691","316.5594085218378,326.6297900723112","407.74803112638597,339.32757247746684","295.70592068327073,211.71450039755973","290.5974492766978,210.25231654541966","223.290119779713,418.73432857053285","229.51450270715856,435.8845009414138","224.6942565858596,432.282182864178","393.21877306630176,484.50701524311467","309.59863453430887,491.1231964942546","395.7683995614256,559.3000656899775","213.35303417161282,415.2335081582867","214.7864109440073,450.1260898456499"
"385.3290262185182,261.51909586984357","372.3314167275039,249.33277679324613","397.6874728518237,248.58599711021097","358.1461582703349,256.09080392562925","411.36337032392333,257.2456196588301","327.4335645089354,329.82642622773284","437.67895343053203,334.3048273821285","272.1334638484257,411.94529255076606","443.0636777766484,442.0540538743312","275.8278649771724,358.47995030740816","239.55639223922554,87.9843507759302","325.35497589705056,495.05551705564505","415.38018411421126,531.7839715267434","244.49388811282148,399.47389239003223","257.0833845917817,399.45629431579823","227.14869375265994,488.74521812112414","238.8615130413367,484.9577729340193"
"354.2955078837473,249.12420488053257","340.8152843430812,236.61760857133086","370.09594110570526,235.24260465273133","326.32886196388813,242.3867474270238","390.7801347576691,246.1880858306291","300.1858004558875,314.0703609481396","425.03429139727285,328.57101974784166","226.7320483909043,352.66509891020183","239.08671682632388,150.67023488798029","261.8860055648863,363.7047645182925","267.03892635835285,360.6885086237688","277.0731048880848,384.08827429151717","395.0321051304443,439.09209730096364","241.4587486949876,403.26218660703427","264.0305532017571,405.2302765011323","241.75688812612094,359.4704208670887","240.3920793644649,356.5953740813853"
"303.43903175680555,257.0619011667452","306.4223199985371,246.40738639386245","306.72488504253937,248.16202245333778","200.8292841336143,125.93399003322023","330.40417501249203,241.92309991858812","290.0710912325967,282.4914657652146","348.32268916029875,283.35309603798714","225.0504121297992,168.99025468047026","255.6991533806352,181.10676034415278","226.5495739947961,133.91436936790376","224.22504499264727,134.08761005921122","193.99437921427568,326.18532292109984","235.8617592006342,204.05706116197638","138.86533139002466,447.0444972413059","146.11394414641978,433.0468886557256","309.02075385305204,438.2292513717473","325.89607954210805,437.35594693788755"
"349.93310977327224,261.8945986380373","341.7535335971224,250.18286797786965","357.8781091415465,252.65047689356228","325.39128911356056,242.6861655387433","360.1429986619764,251.6797076867248","292.49282911129967,293.60009575632296","398.9019460566777,322.6004485490257","257.9357112483756,162.52195900052436","260.6930419981248,154.44582260072463","209.28189550021278,376.5671815389789","235.34228114859138,148.8724140805493","199.00511994714407,345.07492599784166","255.8994461831416,345.2931652737035","225.88068802532985,390.69426718389013","245.8767858423612,360.43927975665736","205.83179206699714,401.49933039446285","216.53421881412254,385.9181266814354"
"371.89841205878946,312.7601534476076","369.0262472842918,301.8734482939605","377.2755027058523,303.2181958744034","334.94572347796844,294.58323378507265","364.3287491111904,292.2687782851638","309.4728234435798,339.23869448413177","395.677336295755,371.25468569506927","256.69016212433695,213.02885656690782","255.3812822868852,211.4313489268262","221.01836959304512,108.90695594164184","222.46241421829404,106.54528280176541","302.1929221839756,431.085205078125","370.29376020320194,459.4574687082016","234.17546541681548,472.1068178169458","228.48662029815557,446.71588407880137","217.08848334286466,554.6009553545643","138.7516569144995,73.88451127226715"
"333.65962878275474,343.81203261794747","338.12377733757523,330.47963895686405","340.90410581358674,331.03602368544045","341.4541573134842,314.51625601326907","346.8516850156079,319.90773093375714","278.04517432780585,260.87072647035353","281.24282456928654,257.1172617752728","259.54242130383443,235.83846927152996","312.6227582345213,258.74732199346045","248.04520086741172,201.81840087653134","342.4696905232589,358.58862613425646","199.08070323068347,342.82106035878223","255.2442042428696,352.81526142521125","235.93682068702316,468.9885239656797","233.69514147687983,468.9714661831986","229.96960645148727,592.112871459486","229.23553448985058,591.4394749741609"
"321.91830390900486,327.6514431845817","314.1495946743145,315.91441529270276","326.74100440949314,318.1830038820259","300.4640149662003,321.73924279120183","326.76121921761955,312.01786976380106","271.4273563488912,369.019923228698","353.38276871261894,362.3086892213339","221.13484631252663,235.4701832574629","226.15420636128823,232.89706308090268","235.14079014522093,255.96344944104146","216.93575138433437,187.01847833418196","216.1240089505563,275.25373674088416","225.89489250331536,275.7177122835983","171.84747219456773,413.001871665628","259.3767217198235,408.93293447531613","180.15003789166997,421.2942694875517","202.2400496961542,420.3304275928304"
"322.32884231151775,302.0647308705846","317.72966424964284,289.0382388222542","319.52085858653027,294.16265524778845","295.7802284626646,289.8063021411228","154.0485848749658,72.30046268567037","131.5747429517457,-5.47919574878559","143.2315366871162,-2.138674050453572","100.53906012509123,21.894493548322743","117.03268153565404,11.161195072218602","106.1508531978622,32.1213095104648","135.9879872956629,35.71083183882301","111.23222980425055,46.471776850956424","138.36653196579755,46.24106262444522","105.96864936323948,86.241321341073","155.28450974045097,100.5904186560486","127.60463966933673,513.3452033254423","140.76397728827214,87.21889243515548"
"356.363100103831,270.15181960762703","344.8298756640245,263.5167667374073","359.6186118515549,268.13601037407665","327.7867245507148,268.56596683249865","211.27467746957268,118.69964748041174","284.705103269347,199.1871607442774","260.03437938764404,189.12492150926403","139.79455548594433,199.313029426545","226.68402372723887,158.71390554227716","226.76596520568614,136.06774074094304","223.82596680162482,138.41502861290127","201.99128773611346,372.43618798163146","233.85643477384218,379.18489508127885","194.59085133474628,383.60973016761153","234.0933306801644,385.16387939453125","188.88161747557643,449.28049466025504","188.04341799368655,447.7306677673577"
"336.7104027892829,285.29150847794944","335.8006011428536,276.84030347297164","347.53483344052086,276.8589435384431","318.4946961755419,276.47080180246076","291.12807832710473,263.3479834530604","295.44305087434645,300.1218417275276","267.0334378253625,206.87551238657434","41.56388415622342,315.0642469235431","267.2277782751893,206.61046068955952","217.51966172155238,183.14958416534304","214.24691134204198,181.5557234945928","173.73390417432972,379.7033436103553","232.88591139975227,377.9001970699325","207.1392611195605,432.78723987623874","219.93080905068246,433.62368869410415","111.03777339950148,149.32730114413607","111.54600382407818,150.17394796883548"
"189.16016052483587,145.2625898071764","329.2534383632794,286.84675758450874","194.7124493966307,136.79791610064672","300.83650082836823,275.53758287244267","300.49683020922,274.9249306170393","157.4708011493609,228.68832539955466","239.49010467529297,210.4272552965216","142.10576899784547,367.74834658849096","267.8880642545827,248.231334166768","208.10835438294168,194.43660691554444","304.4206095001577,303.94629689969906","167.9057392164891,392.9373655801617","215.10045552532034,426.88663645940994","205.89295828852676,428.85962757155124","263.49609763891317,364.9086889125957","169.67969492159,156.69765249764407","169.73071508741566,158.3652822887851"
"291.85237142362485,293.33745607606164","285.7214288377576,280.9061146895709","295.12595281341197,283.2780726688845","268.9368765270664,268.332252057146","286.71369375978463,280.1076985518756","255.82985390392258,318.9864949029707","268.8019823007547,324.86515861540914","206.79367679937343,200.02017485028574","173.28670469053992,57.914365033695205","97.3422215680668,40.39580775606029","196.52395517074643,158.2786040547293","99.40505963633501,44.560909642319736","114.55078237808169,45.22723409452327","113.84724521265883,541.2202055816057","113.19731787299372,545.2667206641764","130.68030533252522,535.611321119019","130.35172773428002,533.0684379844814"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
"308.5197319594803,322.9249323388482","301.5099090398054,316.0985004113342","314.9882966275345,317.86170395431816","285.03029884902423,320.43476624247626","322.44578285068854,320.4187118589646","276.05080764117406,347.36205817196617","345.2877430006688,346.7847564341029","258.6311895466964,414.1226683145367","260.4339600499966,411.0171099117294","245.37363810854663,444.08308095969113","319.35508169923776,356.6458141757356","179.51727188050978,409.3379217363053","183.01041391573062,408.45809520914395","235.95746066319805,438.49584675948444","229.6973636196745,437.8217170210664","233.6124849430782,522.3762957502431","237.74971792020688,520.1725228751216"
