0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"243.04555315544633,189.44172543774317","382.31292273376704,450.012242654882","157.31886154946653,415.69881513424883","357.10972418581,428.769939140587","232.49585836685122,174.3829452574021","264.75015012392277,351.42026671175825","179.65645643894777,297.69905773118313","269.7552283914173,341.56225775930204","315.1123683944287,360.3761813983843","351.56961058085994,394.12114481053925","355.0995876297413,410.4733062625395","224.6897343438887,532.9333650462822","261.9251983286342,579.6897888183594","204.27486532485904,552.6798322506916","217.68143816402454,562.5207834206666","224.56309224288287,572.831865600111","226.01297326588912,571.6376278650899"
"139.65115789866172,210.5711658641058","130.56755849637875,197.97229544198","154.80488153004927,198.85601978821512","328.3306111139083,393.61724556652024","177.14591641555967,203.31286716090102","305.27869525122736,409.27628988421844","212.14091871684627,277.7229279395671","266.0445549219035,354.6694655362734","255.80449842757287,341.1762964864649","321.29174148618944,406.37484598716406","317.3000899140473,408.460835260176","253.17993606389268,476.8695282101167","259.5933061889174,477.2319867917072","226.58710473799056,631.119157368107","247.81914674632748,621.7736537354465","225.3087017192915,583.2603454589844","232.02840542329426,580.9870293168242"
"134.2151138365037,262.45767912512156","334.6545799938158,450.98758504548425","143.96116371006354,237.207703646055","318.44510612042495,449.3056954112962","162.98948241950012,241.41854460601212","175.79442314415127,348.1980438826149","218.7153502289887,345.52271208410593","129.56118572546814,447.2296243511749","282.7875760445799,369.8689145336819","141.93334402833932,510.8517182940175","337.6712246015378,427.69055199530334","186.78772281394396,508.4353020219023","244.9752556470582,515.6266238438943","225.27921051737866,577.1850348446619","231.5636580945917,577.5487283788302","235.17323819765323,579.031057394896","242.54916945876778,577.564203878321"
"146.78064629818215,228.19990165502645","387.0035312518999,439.90407862088097","162.3855118807188,205.52057644736442","368.0435679691775,428.4184021708566","226.43402491469328,179.35644661869983","184.64959134944218,378.0779916488707","240.6330723447095,315.8886935460428","263.63006422584624,341.60085002735894","306.79117260647195,350.0681094158484","354.3881751925101,401.9696929575404","360.4800216437314,395.89882045404454","263.4737956421849,511.60519373556053","232.43722382779254,508.1450109815783","233.94197085488167,579.5581505920172","220.5719238162505,579.7433162941543","228.49303647052454,593.7065391688959","222.76057297524778,592.6289272679429"
"255.10415002251415,181.1699165908279","365.2524556853892,418.51701550910445","221.40685723449474,62.55277455548832","344.42337635797287,418.9203433025672","185.1495889745334,165.9907478302833","311.45283104566283,405.8056100333247","173.0216317380913,379.99861305325874","289.40075582660126,355.63338461553076","279.0466383403377,355.5213126690935","332.5395428846782,438.7742127889789","333.5699956277929,416.24902509993615","263.27988036040665,534.4013763308989","187.19994256283059,532.2292105233158","259.1723511692151,637.7172002532602","184.2842173891773,581.6192478521325","238.31432176285682,655.8477320095908","162.3681572940099,508.6641541714798"
"347.6367578172498,487.66316810934455","335.6341092002067,478.62644121340736","141.25724952786817,244.31572405744618","313.4733648931006,457.38552702076237","152.94283873561756,247.25004856688503","267.71681816012017,379.2411626081058","184.88169445230807,314.0241274110074","120.73570198029398,500.23733947991394","291.3091999157857,378.3726050232171","260.79208682761583,495.3074859737886","312.88315433843593,439.96586484204005","175.56633981192624,557.9240969646766","236.37576804550707,596.7545565000304","256.2246610886392,575.309219063488","239.89130870655816,643.4499273040415","225.4745172582248,571.9830286641993","254.61184407393756,572.1343875395185"
"142.1329411013117,256.3310214981495","133.5565285293045,244.29208629326132","158.0292400553069,228.7969433380008","358.0069447231664,423.7532144390655","176.09625380697884,217.4193638308039","191.4192716249696,321.20155601649896","229.67227870481025,309.3897941975278","182.23254964509363,399.97366226136916","295.12299596289256,352.72213828238995","162.60872510620595,498.9803121247644","346.19609521056896,410.2399388175994","209.08185393337146,513.3885424424702","249.56506068604466,494.51298695130106","223.41861715947607,633.0701122951879","229.37696084345362,588.9144600597336","227.2497098158306,584.2723505042406","239.1473225990622,583.4015931600726"
"133.82871338365607,146.6996983331465","347.9370810660871,349.8471686812226","344.0335359090961,348.83732480297755","344.8634639398597,352.98051351703094","171.68822743456656,152.04613607681213","317.21285316081367,401.9569189168136","198.0546181229766,279.3955168371534","356.3076543251364,374.2616408529912","304.7333592515048,366.1312147801024","345.5138744250346,420.7036534172088","344.4830158396918,420.92953396214585","218.8820354298395,543.6802311166251","257.7861293985686,583.9813648030915","204.37369757032582,575.2620207196543","230.05011781922576,628.0119394977733","227.074327995805,574.6531890987886","232.7356338204113,573.3828088188914"
"347.1748127325036,484.96448798866123","338.71603642920115,474.16490488015256","332.28819126470546,483.7106251994923","316.55086650922607,456.7748815632979","94.42031213188915,430.91069084197164","270.93325309901854,485.55452517498327","183.27823113467446,317.3020388829569","120.5748338513801,489.4612204703839","273.8295558231814,362.92871259993615","309.70444340093593,405.6151571904639","321.3564636586705,416.35916743297054","173.27738964511263,555.1054334826042","254.92534753227977,545.2459194316938","226.31575089391566,661.9389812306207","234.08590956513524,663.3641165054262","221.8462297610272,575.6709443919854","235.94837752761543,574.6791231029229"
"141.69072767918215,259.2815740563062","134.39445744970897,250.51339145764302","154.69317828820374,239.02800444962912","128.54341072052836,246.9715088721843","186.1688327418227,217.52151756435052","172.21164795396857,330.18120494798","244.92261211231988,319.6039325996132","166.68933342959633,418.53291552354386","304.12867365736906,359.91878583737383","168.907898958555,492.7376268438792","354.3896053032189,409.4839934709007","206.12564116600424,492.9466039754073","256.879593815785,498.8958336499878","231.39679896135738,626.1196062258709","233.01781012390376,657.2599774668653","246.6146070131532,568.8213571036372","252.72719006965133,567.4130866499726"
"353.4908870147824,383.9678278229116","375.47469377332163,458.9950947446118","149.91088807814782,180.66233178520943","337.4999785070753,392.88804466158496","170.57563995480075,194.35434749618113","310.00760754537026,413.63605840660716","198.29881918940566,264.96646599083095","290.83521484493747,354.06430018087303","287.91661012404626,359.7235089610059","331.15747616541523,439.22253916699594","335.92573582986915,410.8327160549535","223.00742167907003,536.1995444687424","247.2955329687215,488.8743864423106","204.46590105939936,577.9349597975438","227.47429517456533,573.9447122418","227.67682977223677,588.6641506091166","234.1813018145728,586.5971487319887"
"139.9767206689263,216.42302724637872","337.5993905271538,463.67197593362414","152.861129167015,199.3092280881414","142.52765165692637,421.2132643169002","162.53814721014714,198.98800534496974","190.35068903822844,279.8714945752333","182.98246877944888,283.51711317722896","268.77309019927384,361.21660521985956","263.9672997916255,355.72006284958655","314.7739346277853,413.02942654502067","314.3089167375973,415.42527313826145","174.93767087468842,541.0893392006246","246.1485262028438,480.13400957278236","221.93350516590164,574.3142718007128","236.3312220295116,574.9013759746625","228.14463058056072,580.827450288409","239.82977529444122,579.3617545398756"
"158.12297028419113,268.7694059735606","382.860316933361,453.8229975718932","168.46479654868756,243.91245415238555","217.2373694631376,178.41965790388647","190.8388012837807,235.24133110788546","173.21454207720927,333.47848973849403","251.55936939521524,319.4401663101137","165.26161912257572,425.8223774832046","297.63682137574665,364.4530685959159","159.2553860556755,497.47413308703943","348.2783170766868,418.0146599558077","192.84205784779118,498.8526874943002","243.99930171743904,496.43218044177104","233.14340863060858,613.137475989672","234.85977339095177,613.774325597147","226.8439448909537,655.8719679539305","236.98613543083695,654.7763334637949"
"144.30906712869728,431.87762011813743","360.0773971646677,391.6717321492355","153.46247139422348,175.95040881680143","92.63696407807942,430.9774554657101","178.52319033136627,188.080518254974","309.34554359050117,369.8041567078824","181.91869832198444,266.67247579255456","275.29052986709064,341.8449847150869","284.5744993751615,341.7343406825678","234.63959431926565,550.2954861533317","343.13846053780287,398.130997238456","250.88530410588487,560.5697513090497","253.50116985039028,558.5671213350407","230.91183682452845,651.8020273646491","229.6956049700192,652.6673431990212","233.52727740098533,560.6285273333003","234.68802482515923,558.9458658537512"
"316.38582400310827,368.1218811510138","305.79013376198856,357.08730972230666","305.8360905628724,355.53779156755377","297.0551914853345,354.2451821412558","166.72667091458692,183.77452805812257","278.86913068006936,388.09407453128796","191.63782732774314,261.0824822451818","243.9832612865166,341.16105254058243","240.7573373698075,333.39293068021186","307.5516822904001,390.0483483934217","304.90033433966136,401.0022619818899","215.33495502991434,599.7481201409365","242.63547857262284,601.6755337845027","221.44264865385418,634.7806759845422","236.94843075525898,636.2424739140017","253.5501801308955,571.7131915259454","256.39310493914536,570.9983083524593"
"156.93157210888103,258.79637276616074","364.3915773532734,446.2637370662466","170.27029199266252,237.37255051906007","226.66529700728245,176.46231595644227","214.3146483425037,177.9224930106434","187.37940213095817,311.41220270891597","232.04695821086722,303.797735963814","276.2672181778845,340.22947378195676","281.5863603525125,347.22559591211694","332.51652583259556,402.58018404593264","332.1844889125008,390.22459928163755","196.30551542289527,471.1586057907876","251.58428037769602,480.48886547756564","260.7169673637658,542.6254272460938","231.24800947018633,571.3078955268118","236.5277656228626,567.3824829814035","243.62211968091674,566.4466204810235"
"142.87114878851156,231.3785924058016","124.46001947900203,227.61505512875806","147.56357393376095,213.2619152737035","343.3538854576734,387.8013907703444","178.51078315467686,227.4450754841014","281.02138931927516,346.4662544458293","239.93268528800996,323.68413873219765","272.87431917301876,346.0080484471896","291.4981291359037,349.2624958201605","344.78762942065526,400.8329962941923","347.5960189878709,401.60750452182634","226.2411532272161,503.247073281136","257.6147480233634,486.6237239614999","253.64159126133308,621.6893296297422","235.5558121380639,647.142203958118","231.0775943860006,559.8135744087426","236.05117156626187,558.6652614727094"
"152.11124868430056,142.7997470365888","294.62549136863146,359.4263484969677","230.63414411136614,37.106822715195236","300.12658614221715,361.52214020606607","164.3073101117917,178.4719504271036","277.01773641267175,369.2445302287892","184.1315820597489,273.8446172573223","256.4744086655197,346.3547999756809","247.82542763795374,339.73529978948807","315.3474669994547,393.1151601590999","305.4436218024228,381.1809257774501","245.95530665059965,481.62336238163454","255.31242438884095,452.39716763626274","233.2253887606966,654.5909362080496","231.363500572828,655.5332822094631","235.63960889526845,666.6743297057393","179.0248499770109,535.7304554505107"
"134.0685854663181,232.20433186928122","120.43286637480622,212.83120626605438","152.285181067797,216.72661332304838","140.13264138782074,229.56230519810538","165.44482789985864,232.8290442084524","220.87794818210233,319.13488217364954","221.76254895874501,308.54911952631016","275.95495157204715,352.7484196169367","279.77995659497924,352.40610619927196","324.3319442689651,408.31356716527085","324.7511986164732,410.6267105280657","193.51635504696623,480.10822993772035","251.97286464824754,480.64859887505315","232.27596918247093,591.0937654369072","237.71696065464835,591.1426618405353","242.11513085866255,667.2199471915278","241.7736629382182,667.046436354344"
"376.3393116516826,431.6432106819598","377.9108487140344,418.03607866457924","185.11074407555253,281.2515733770823","358.6616068888267,402.97394095691726","203.76748523637946,276.76300316005364","268.60420185489875,309.53679214655654","264.01845523819384,313.15107382689","314.5214234585892,374.59469212632234","312.3485634948493,369.1818177931967","355.3992731265057,408.9595245480073","354.02075269528405,408.66413932829977","252.01601920517504,485.61561673531736","209.28896875047502,512.198241118791","236.28105219978306,574.6089623595954","220.13948925923745,575.2718617480089","235.72240070981275,656.9658271997355","236.4510034642795,656.8461139842229"
"182.3122879800166,392.94940636779546","180.76537201283975,384.0703674791388","193.68211260843833,379.56448862988657","268.005777826569,275.44341773838386","238.3985630139303,276.4821479292695","288.8206720018201,328.23449517038546","240.169175352104,321.742754687595","334.7631138011176,386.11375088821586","203.434520676906,390.82490201126274","352.53127306630176,419.79889628488263","352.6961609658564,421.13403439057936","262.24333998386965,488.9699023057514","261.04117732660313,494.4395844574568","237.0331165002014,616.4112194966713","241.66507115345524,570.7363440368889","228.86467199659535,634.9810470402937","231.70004040907332,582.627355078315"
"333.629345222206,463.0583588715193","269.1931369054179,303.46838954821635","246.12763499100384,195.17906426455724","282.7927940160848,311.05615044382296","251.98876979842726,271.03953825360605","290.9599243639044,340.0165602390868","223.46335643367547,342.08224997910077","325.055232422825,368.12246003503463","156.999521693367,443.8854885472398","329.9182079330029,417.12931473431416","329.8592255291772,410.56928523319704","262.8304390814518,488.7633178948428","219.9342297208912,501.7111781970072","242.86750437220712,630.4113365796753","193.6593854436615,583.6699637921404","237.71435166889592,674.9453474111593","227.6054015400809,673.7316205807697"
"241.46997699663336,274.64040912078974","254.7761328730602,267.10507582133846","246.51055679618156,263.54069394360255","272.89354836430533,284.76078760763085","248.34792051797712,273.2144441122211","272.6624502040997,313.9043756032268","252.06296162289868,311.77363859540293","320.4794579294405,368.0724444556329","320.7101309215976,362.1303543506429","331.80748080836196,417.3924368179262","337.63276621896466,407.9107796635609","259.1526001807781,484.5089448565175","263.0525507351768,485.4981032790841","237.45727960608815,648.6989002747295","233.2013281143129,649.9651897742126","236.82006865623862,671.5558656922574","233.74649018165206,669.9886336864664"
"331.5311409026268,426.3767554138421","334.3640549359155,409.1896502424307","228.93575236398425,265.30683049895885","299.7121245981655,322.766144451928","238.77800617143805,266.41822993059566","268.0166389376273,305.1670282267411","258.894967669179,300.4408647114201","309.0346684437318,359.87614138117095","297.1517626098158,360.26183250813165","324.09041016574963,420.18011070874877","325.40211157297813,401.26121610055174","262.286687799001,470.3775368775839","228.01711881763742,473.7587598511217","272.3304905872865,641.0306937963582","224.26763910078353,635.4724037971941","237.69763483425987,661.1289295241063","230.52762018938472,660.3535336743068"
"168.95922833750683,354.1108038638816","166.49808511103174,347.6842650179733","172.80309536113816,347.23211800541856","162.37716312631096,346.10993203485987","192.68710341991618,324.2110968563807","170.4294207977414,356.5121305591865","235.42041544042212,304.1878073131992","145.0934248749848,428.6908635833384","300.51033895767154,349.65991899661054","151.33400283991597,385.36421185801464","321.91354975718934,395.0719425186573","190.8477491386206,458.5942368563047","253.06423237722674,470.4253141054383","229.19736599458332,639.3520459126869","229.26340232285082,641.5277236166631","232.51358014414745,657.1850312822987","233.39145553529494,656.6172618346455"
"346.27486725447244,449.68274187021217","353.27893107967157,443.9794993122264","327.63329686265047,442.71483068800154","322.98615211457127,432.4015873415461","208.63683826728555,323.40270461739266","277.50888281202504,320.0106372165309","180.22274162797152,308.57385717013466","310.8719741880662,365.36060437154214","148.63151876842932,423.48754526576175","325.88819460738955,412.91858955116123","324.2485726798091,390.7862325586697","241.3421753464042,469.4114180390473","191.6520124799083,465.72848071384055","224.62404588038822,647.5398972804444","236.98617408247776,648.7249114633997","236.17309816709292,671.7507566459448","243.59177814290683,671.1511871694127"
"330.6263253178578,465.506343618905","331.5355085380346,446.52481375965164","347.181151601591,464.19856743126064","310.8287036762164,439.47350468617003","164.4985584303563,260.179288099712","210.67146063778654,341.52980166186614","198.3552892365808,317.3612780144242","173.63205710088232,419.5842074976821","287.8091585626862,372.98740134628827","316.3192658776903,425.8728561698231","316.74762268660135,414.13243215835513","239.8172135111887,522.9324103329432","220.42108578811826,519.1703974504878","226.86800553733735,654.9449816752036","229.98174306669125,656.5730350954523","240.8549327627694,672.3777266327972","242.97835727795552,672.3991067493008"
"322.4413572378196,493.88979900671814","336.82875411334203,460.7979325468902","350.6077065226633,470.99674981855696","306.6334545862814,459.7397325567698","153.61514537529263,439.1529187154213","189.92613941593396,286.4342641273825","184.17537436874926,291.925056249715","153.93664972327565,437.7744800849647","323.38749142657923,406.012001482893","323.88258029329177,448.24355900983403","318.435307929488,447.4379454141461","197.90685290028614,501.9794330522708","226.32494998442058,524.4355019892236","225.71218619736254,654.7549533472915","232.19170860557705,656.3779897726927","236.5836945470669,670.8389757208323","239.54097023455552,670.878108280642"
"242.85163787366815,182.7646841798775","337.13771600389293,476.15834989436405","163.60520305707763,217.60651703474585","316.6087473412896,469.99076516711756","260.1170165956253,165.77270151576178","305.64202067453107,431.1551342678441","183.81641658085329,252.2642068825807","156.02608012039838,459.02496516008785","293.820841510936,402.0988612787269","325.3705718341041,456.87197970972915","317.9074038197558,457.4803096311102","225.58550544471592,541.8799404040385","226.7508717399627,532.7661833410597","223.4323384919519,658.8613250376185","235.58344806121949,659.5834635574994","236.32213889392898,670.1658493813837","243.00467904532468,670.0175778875091"
"343.24233682239105,487.4204999278028","355.2221036680942,469.5662502184916","349.8238995622568,469.4732042602064","317.123529218978,449.04627818541763","175.87238350359848,234.32839241473127","182.39925417176482,345.6010157959934","193.2221774090125,284.71411025941603","168.1231933475005,403.8083057923076","286.9622624616215,377.24513191193455","316.45711695452144,452.62918435182087","315.976406498178,450.90410996967717","198.7353314945206,497.65011382937894","259.2480504076768,542.2768618810037","220.93658272116102,655.7566542569765","237.81905896376082,656.6986143357095","236.44852975926977,672.842763462883","109.27479476038121,378.3695176417725"
"335.7176353959258,456.4389358698626","352.77390874127934,447.0517525877006","349.695266901751,455.88783828200997","315.90874680099785,432.8788193283378","171.2790225136605,207.34691694088946","175.23397435288484,298.24122120898056","250.06045876588342,323.501925338567","152.88806936063656,405.6773293343035","297.3845421163952,364.1141127055721","148.05286505435691,451.5167622250805","319.3041968141548,418.4905798054854","225.75852951465413,499.0392039258192","233.06823118929736,499.9989550401264","219.05730129494276,652.9067696300461","238.24971554529805,654.4269190688077","237.53147143055958,676.2679816220057","248.9850348387247,676.0763324188351"
"348.9574843825997,433.3936401842169","352.6987023112375,420.4482111949401","333.5444275674189,427.1938309131429","320.919429556405,397.610812057317","169.42946419919974,222.26614747993676","282.70899725888023,449.2036188622857","299.13551942105425,460.2853500425583","209.31130939884412,401.5315935305584","150.9868724540978,413.3800758925857","308.55453776199994,384.5747298303745","148.5923260046814,468.60225395469814","231.43767307147908,514.9436178838232","188.70244779475468,517.1882985630851","226.30975988959523,652.6878742856275","233.92993086877965,653.6893436417041","234.0155056014599,669.4819943914154","238.37658955614853,669.7066013915065"
"340.8094865969647,408.89762255004405","355.1577293603801,400.7269447415719","166.5277309195077,309.98619910807923","327.5227531700283,373.9735881642145","184.49510074125658,308.89976887387525","274.6588267760518,418.1679870367978","250.01009567795097,277.50989861989297","315.03782870519024,323.1825743203961","306.05978693386925,318.35881095915914","332.62906008471776,363.8328136637053","333.93695430532966,355.23314420351255","185.06749288952307,484.0041965826012","253.09693166532406,558.8510446511353","212.54314701659206,639.2988271750364","236.97691701451163,640.9896702154138","222.9612522941619,652.888399710451","238.2420625204242,652.1194873616853"
"339.1587909743016,405.1610805645063","168.34277331875455,383.6018187526599","184.1813267214289,377.5387418873115","145.88311654769956,382.17220677475984","224.36587224581825,381.60702300906644","142.37014622076015,427.81860114071617","243.78745207434037,435.5294520752903","161.63760263168393,477.5663887944203","304.68717054077626,336.35523458399194","158.58478008819463,440.1874230529547","316.5173168850316,389.48138938339764","184.11851780516628,474.60555139682634","260.49081661357957,470.54495013641474","181.73085134780825,590.23034062367","244.24705873481957,597.5576615982947","250.1468645088404,666.9524255893573","249.11088458109458,666.7406312222611"
"346.70513731960193,390.8292243452851","351.6936050444725,376.7386083936877","350.57237892299315,380.28114704770337","319.5000060263311,361.4538318916054","252.29773168897816,165.6387670494703","279.3579000035149,320.72804818357474","269.0959280288637,296.7404064965155","231.04491442372364,389.33821206890656","324.7179775312253,409.70092060964856","219.9960916719548,440.04825933434154","319.153030247076,361.5505055230879","245.01205200907788,468.53649272992914","261.4316362017324,468.96965234659984","235.89695151956164,561.7025501533241","270.7357045630073,555.4529568564567","253.68636918717323,647.193763228242","266.53189413464025,647.2980395365317"
"353.7548680583791,394.979514036661","352.9449229258971,380.9281078294093","355.41668569067576,385.1589009919519","323.4285587949048,356.9675579145261","251.90329169484892,171.8128738700184","280.8128637172833,331.8470016063883","306.16557647467585,424.83113507816296","266.994960116969,458.8314249357824","283.6136582370862,476.79929028225314","269.8279707793596,513.8111663699614","277.4403921045682,515.2504650071437","191.91807104919673,495.22011307890773","258.1416858420762,504.95771415502645","227.9602042765933,627.9037267781417","229.67539016189278,630.0262629290035","254.0303108126273,642.3703471974176","258.9017123804946,642.1193430859755"
"354.6951271977406,401.5233347851942","356.13948103611574,397.67352449290945","351.2064880786703,398.815238151105","322.2654536206435,364.67975957848216","255.59245552627033,188.2933353171738","238.89050177191945,479.27332481057726","185.2862998279616,479.2885687564597","299.5981215836937,355.21925098701206","302.7066797931834,433.0602029882052","326.11136918123594,362.33863682134603","327.2348950753416,362.7416172843963","244.26253871695076,502.0094964290871","231.6318975663835,496.13305177206195","261.2109546587161,542.2954633542072","258.2831701731404,633.2739180627964","264.8105433126368,553.2415041199918","256.9598925994992,656.3927320190904"
"344.0276222080572,422.7452615819552","354.8198270537974,424.2231138949264","346.8254792031611,417.90579116761916","327.21875801531723,398.36513652875726","267.48247326208923,322.00554873692846","285.00418966567935,329.5492951508162","275.5481044012285,321.3741213431154","307.7485930743385,359.73682329348554","285.84043723971,538.2618766814354","324.76461073582277,410.84383062815385","326.02341737264794,409.71570144831435","291.94092233264496,369.00205500858766","286.1960323348584,403.29499003488263","266.2901474474005,529.9849929512707","269.2578977295397,529.3878933798942","263.42809007696604,647.7577892258937","263.668754518264,648.1923381642144"
"349.6631473882653,432.9520288608417","351.3260665923241,415.61314029916247","336.8180476088468,436.24915928228353","191.18013392348234,393.3399987127994","234.8824619040879,244.38326052654577","269.7657996151698,299.94300515735193","264.6873991851213,295.77953620643467","269.77812948857763,350.9916995749863","300.0167768307697,356.5281849426982","207.40671114791695,412.84040161607794","327.31786082226944,398.93572321197865","227.8471482273206,465.7653363298349","271.46303181332837,464.34969475297146","237.21856707264942,582.7496153835192","232.58556882509464,633.1607269405855","235.65452842860833,662.1958513668075","237.90090381310608,660.9264744858797"
"206.39624130308397,220.02785382103826","351.1049212296185,442.1288456898255","211.45697793329737,200.83281223876003","316.93301528158815,443.5405894476152","212.7684474306812,203.7456022626231","230.8178167083384,270.5154938456613","227.44236891928352,271.99228487126095","290.2778581849332,346.23937050192274","287.1513076366617,348.5760551482323","327.5526115625285,417.7765456618966","325.84453757913195,405.64796061831225","254.5820823105393,471.46055169606484","184.8809600711333,465.7502081607566","227.09502594944104,635.9257085777906","231.08401055836958,637.833671718256","233.8416311954246,652.3163079287755","237.24776838725643,652.3738875927164"
"245.3258453547259,79.84057177829371","360.58125029092633,446.21279527241154","241.10408123921792,60.651786967474195","71.08882895146826,401.73837090280733","246.80293713283913,254.2353841581233","238.8104928755111,134.4546804168345","223.1055968466436,330.7071789693276","256.85217047665367,240.58981424175812","248.4583869073178,242.06627723307923","325.96615496683677,404.73880396742766","315.0623531712632,394.5204590081241","265.2790978279559,469.70151611803107","186.42926749737813,476.24950483151446","231.44708474600827,647.7777800207472","233.4681790422373,649.660928332852","242.0188882731278,667.0073037945342","242.7944527711386,667.2236520492613"
"318.62742590997004,457.7967662291768","354.1321273981829,443.3950580047726","234.45186330001178,48.6706533320683","317.13305684842953,441.5727311071255","264.93712743618147,67.3489058527965","260.5364448755168,211.96677805384772","266.2919834003375,188.99484626977824","267.37107923337,255.8297465283583","266.07599803167557,256.3242678512395","321.75797690306194,427.0896317893893","320.86228310551627,411.33136675051674","267.2515683600875,475.47430194305537","216.5591104707829,483.9185603397829","282.57392910018507,581.0904565952167","267.77545269917886,638.2283162514059","289.59501897314647,657.3830868019668","289.8786253873476,656.4713058768543"
"293.79034536636294,268.3652291502006","293.9723559427818,259.91797985269864","294.70482386132625,259.8231586500828","283.72099384352396,269.02836009222244","283.25315438355915,261.26367294370897","255.0494579508147,324.5150495595969","263.9110423284746,322.13139812306207","304.55208305626064,371.57191413849705","300.7670824815327,367.35076904296875","334.38921715406127,417.52392067519605","334.66277414166046,408.3344069900216","231.9913578256095,478.9046914660977","256.617439062215,473.0675723302225","242.47289044569442,573.7013493994331","258.2911710627812,576.4591528747795","266.42044212845974,663.9649981190722","267.03583422709073,663.1840449826726"
"336.30523696483806,453.25823832114844","329.10105426951606,438.3807260238707","92.17356955680401,412.6833696773544","198.81331117978823,368.4103583547392","243.29947510953082,346.68761969540367","226.34897197916354,387.9058986322425","259.85706498557954,387.9785292807256","224.61073039014053,401.4631694392935","310.0155311317295,385.93888932165004","247.5134509194222,386.4339895285521","305.20407825870734,412.2575039993464","193.81151830175975,488.23796134978414","236.8170345024376,494.1540402661038","205.39091212647435,596.6896828974267","241.4044817913367,657.0037248069674","232.36602750548133,675.5563401990363","247.61274698457828,675.5381246485134"
"369.7538934106493,448.35933581400474","367.1611413473285,430.282949009758","367.8535758289382,432.5382039704675","328.33076572047133,428.7164116647921","213.1351355467325,314.1702763301389","239.76887963439702,286.8301822053783","263.1832512584642,290.89242363718233","331.8986407031345,352.21291330537906","307.08202620331883,355.42305675462063","342.8608258021017,389.89999971501095","332.4322845815221,394.4963388405885","260.51632669649234,491.70690454861534","262.91962774254466,491.9944555379073","226.98011462141108,620.4287517859314","242.96038426499422,643.4315959767144","228.42767654597066,656.7381328181998","242.9332508131688,656.6894293759119"
"159.3124745291031,198.79913478509926","364.6938718357903,412.12320290650837","175.0012528237666,183.60286964980543","229.63273807629537,183.34152281052405","205.66344484559295,178.1578286612544","232.2621898725339,236.54864418831315","227.56035305275526,244.89065237082394","257.2696855003268,299.68125309925597","294.32145756227965,324.0081401186694","341.112051640967,381.91634003754257","341.31050849053645,392.6237648099313","257.967618177837,482.2802027839631","261.7647940194097,447.54461444305537","234.1749822713058,579.1165778609101","222.50993641062934,579.2364840377629","231.4534622667365,591.0625442920492","227.09935493320808,588.9413974628374"
"239.49789298090957,166.76772596307302","332.5247972837218,445.6892525639515","260.89341210391274,157.53516260288103","296.1646383560121,409.1520999656113","233.32853066411002,166.20622775897905","204.9834272035829,243.585905676222","224.66733571805844,246.18638777083459","125.54690361765108,460.7933786592595","252.9686468695852,326.27751984948776","300.9571132734128,375.20518321471457","305.8214995684791,374.03371491784713","168.57986248328064,482.0176595843719","236.46717917594464,469.99609090010944","220.37201753015188,658.8906551613418","234.57666944808068,660.5227993620044","226.22752852384218,655.1823241237536","235.67126458906478,655.2753314897708"
"175.9538225107156,275.3719448579424","370.1937587456017,415.2523797773665","178.68371059551316,252.19240596786082","242.21541254065846,185.41660976780992","236.50954137423622,178.6264545722694","232.59718364314813,284.1026157720543","244.98938282176215,293.20745802111196","331.3008930785183,349.9155155879514","326.25159733397487,347.83145592834234","340.87469191495546,407.08031264724434","340.8460897007805,401.220038150535","199.0397518172802,477.6992619733402","265.73087753117784,481.76283483839217","202.95029292125184,551.2139821330861","230.66850542001686,575.6030220002052","188.65380470483683,425.43502688871746","244.12219460928952,662.2545116142539"
"352.74804113068933,383.49437787838946","381.81767926049145,410.56531022958717","359.152453737964,379.2387698874863","343.66936014969525,374.80880202950203","177.9035658780703,169.56684246137448","326.33413791285415,372.89736558491154","209.7281480188036,263.8207387367575","324.4032951978394,352.97731035878223","313.48542420502304,343.0802460310524","352.40901792652414,402.8194175156174","344.42525096255054,401.01179427209996","272.24553428085864,534.4234897004955","255.741476927286,488.8078919644486","233.56801623036426,585.8978182425294","220.63424958700335,586.5580933567151","236.37199951053128,657.6623404536266","241.42293794980776,658.1566302228994"
"145.0429071804893,238.3740970596729","133.7793165867431,227.89548584459357","154.99798512737112,221.83049866197638","209.33438442838798,188.07096666862992","172.7923888566429,221.90316790272752","176.62670892500228,274.5945808024722","219.33410502036725,269.7003672558974","272.58690557220103,349.7432011110773","261.41493869291673,351.8679370212184","321.3612564621269,406.18250212316843","319.1385938592458,406.76435774866246","186.2755885736488,550.712089687006","250.4722340209011,478.5989249262828","219.3127113371972,654.3028835192729","235.13535958969175,655.7090313981943","232.4363928175158,661.3747622716287","242.10243379466732,661.0931930838856"
"150.73296982583372,256.04497560731164","336.810143348308,439.8462288110636","162.8806007474313,226.72023550545657","316.2706421135929,428.7338553699538","205.9590525942554,221.70439842610043","181.96167894652848,309.78459309974994","225.914372930267,296.18209215453624","278.81872894049616,350.8193079135761","282.22652815288143,348.24547378005684","328.04240515445457,414.27854248521857","331.695255769366,406.52145801351224","182.65489612386386,482.34395721079306","254.83470943465773,481.6039504708019","228.80719700675996,627.6147092826635","238.31159682218203,629.8167069134545","233.149399634929,662.0122293553927","241.27364598730662,662.2982752462306"
