±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[379.85589599609375, 392.2894592285156]","[397.835693359375, 380.30291748046875]","[367.86932373046875, 380.30291748046875]","[415.8155517578125, 392.2894592285156]","[343.896240234375, 392.2894592285156]","[451.775146484375, 488.18182373046875]","[301.943359375, 482.1885681152344]","[493.72808837890625, 590.0674438476562]","[259.99041748046875, 584.07421875]","[559.6541137695312, 644.0068969726562]","[182.0778350830078, 632.0204467773438]","[421.80877685546875, 685.9598999023438]","[325.91644287109375, 685.9598999023438]","[409.822265625, 835.7916870117188]","[349.8895263671875, 823.80517578125]","[403.8289794921875, 985.6234741210938]","[355.8828125, 979.6302490234375]"
"[377.2882080078125, 389.7757568359375]","[394.75146484375, 372.3125]","[365.64605712890625, 372.3125]","[418.0357666015625, 389.7757568359375]","[348.18280029296875, 383.95465087890625]","[447.14117431640625, 488.734130859375]","[295.7930908203125, 482.9130554199219]","[493.7098388671875, 587.6925659179688]","[255.04547119140625, 581.8713989257812]","[569.3839111328125, 628.4401245117188]","[173.55032348632812, 622.6190185546875]","[423.85687255859375, 680.829833984375]","[324.8984375, 680.829833984375]","[406.39361572265625, 832.1779174804688]","[342.3616943359375, 826.3568725585938]","[400.572509765625, 983.5260620117188]","[354.00390625, 971.8838500976562]"
"[379.06707763671875, 387.75567626953125]","[396.3182373046875, 376.2548828125]","[367.5662841796875, 376.2548828125]","[413.56939697265625, 393.50604248046875]","[344.564697265625, 387.75567626953125]","[448.07177734375, 491.26275634765625]","[298.56158447265625, 479.761962890625]","[494.07489013671875, 583.2689819335938]","[252.5584259033203, 577.5186157226562]","[580.330810546875, 612.02099609375]","[166.30252075195312, 606.2705688476562]","[419.31982421875, 686.7760620117188]","[327.31353759765625, 681.0256958007812]","[407.81903076171875, 830.5359497070312]","[344.564697265625, 830.5359497070312]","[402.06866455078125, 991.5469360351562]","[356.06549072265625, 974.2957153320312]"
"[381.3067626953125, 394.65643310546875]","[392.684814453125, 383.27838134765625]","[364.23968505859375, 383.27838134765625]","[415.44091796875, 394.65643310546875]","[347.172607421875, 394.65643310546875]","[449.5750732421875, 491.369873046875]","[295.97137451171875, 485.68084716796875]","[489.39825439453125, 582.394287109375]","[250.4591522216797, 582.394287109375]","[586.1116943359375, 599.4613647460938]","[159.43470764160156, 593.7723388671875]","[421.12994384765625, 690.4857788085938]","[324.41650390625, 690.4857788085938]","[404.0628662109375, 838.400390625]","[341.48358154296875, 838.400390625]","[404.0628662109375, 997.693115234375]","[352.86163330078125, 986.3150634765625]"
"[379.86309814453125, 404.322998046875]","[391.3585510253906, 392.8275451660156]","[368.3676452636719, 392.8275451660156]","[414.3493957519531, 404.322998046875]","[345.37677001953125, 404.322998046875]","[448.8357238769531, 502.0342102050781]","[299.3950500488281, 496.2864990234375]","[494.81744384765625, 588.2499389648438]","[247.66554260253906, 588.2499389648438]","[586.781005859375, 593.9977416992188]","[155.70204162597656, 593.9977416992188]","[420.0971374511719, 708.9520874023438]","[328.13360595703125, 708.9520874023438]","[402.8539733886719, 852.6450805664062]","[339.6290588378906, 852.6450805664062]","[402.8539733886719, 1013.5811157226562]","[345.37677001953125, 1007.8334350585938]"
"[377.06695556640625, 418.5460205078125]","[394.87249755859375, 406.6756591796875]","[365.1966247558594, 406.6756591796875]","[412.67803955078125, 424.481201171875]","[341.4559020996094, 418.5460205078125]","[448.28912353515625, 519.4440307617188]","[299.9096984863281, 513.5088500976562]","[501.7056884765625, 602.5364990234375]","[246.4930877685547, 602.5364990234375]","[584.7981567382812, 590.6661987304688]","[157.46542358398438, 590.6661987304688]","[424.54840087890625, 721.2400512695312]","[323.650390625, 721.2400512695312]","[400.80767822265625, 875.5546264648438]","[335.520751953125, 869.6194458007812]","[394.87249755859375, 1041.739501953125]","[341.4559020996094, 1035.8043212890625]"
"[381.2280578613281, 441.02178955078125]","[392.52447509765625, 429.725341796875]","[364.28338623046875, 429.725341796875]","[409.4691467285156, 441.02178955078125]","[341.6905212402344, 441.02178955078125]","[449.00665283203125, 537.0414428710938]","[296.50482177734375, 537.0414428710938]","[505.48883056640625, 616.1165161132812]","[245.67083740234375, 621.7647094726562]","[584.5638427734375, 599.171875]","[155.29934692382812, 599.171875]","[426.41375732421875, 734.7290649414062]","[330.39410400390625, 740.3772583007812]","[403.8209228515625, 892.8790893554688]","[336.04229736328125, 887.2308959960938]","[398.1726989746094, 1051.0291748046875]","[341.6905212402344, 1056.6773681640625]"
"[375.4898681640625, 463.36236572265625]","[392.3414306640625, 452.12799072265625]","[364.2554931640625, 452.12799072265625]","[409.1929931640625, 463.36236572265625]","[341.7867431640625, 463.36236572265625]","[454.1304931640625, 553.2373657226562]","[296.8492431640625, 558.8545532226562]","[504.6851806640625, 637.4951782226562]","[246.29452514648438, 643.1123657226562]","[583.3258056640625, 615.0264282226562]","[162.03671264648438, 615.0264282226562]","[426.0445556640625, 749.8389282226562]","[330.5523681640625, 749.8389282226562]","[403.5758056640625, 901.5029907226562]","[336.1695556640625, 901.5029907226562]","[397.9586181640625, 1058.7841796875]","[341.7867431640625, 1064.4013671875]"
"[375.4898681640625, 476.34332275390625]","[392.3414306640625, 470.72613525390625]","[364.2554931640625, 465.10894775390625]","[409.1929931640625, 481.96051025390625]","[341.7867431640625, 481.96051025390625]","[454.1304931640625, 577.4526977539062]","[296.8492431640625, 577.4526977539062]","[504.6851806640625, 656.0933227539062]","[246.29452514648438, 661.7105102539062]","[577.7086181640625, 633.6245727539062]","[167.65390014648438, 633.6245727539062]","[426.0445556640625, 779.6714477539062]","[330.5523681640625, 779.6714477539062]","[397.9586181640625, 925.7183837890625]","[336.1695556640625, 920.1011962890625]","[392.3414306640625, 1060.53076171875]","[341.7867431640625, 1066.14794921875]"
"[377.4114685058594, 492.4520263671875]","[394.1686706542969, 481.28057861328125]","[366.239990234375, 481.28057861328125]","[410.9258728027344, 498.03778076171875]","[343.8970642089844, 492.4520263671875]","[455.6117858886719, 592.995361328125]","[299.2111511230469, 592.995361328125]","[505.8834228515625, 671.1956176757812]","[248.9394989013672, 682.3671264648438]","[572.9122314453125, 648.8527221679688]","[170.73915100097656, 654.4384155273438]","[422.0973815917969, 794.0818481445312]","[332.7255554199219, 788.4961547851562]","[399.7544250488281, 933.7254028320312]","[338.3113098144531, 933.7254028320312]","[394.1686706542969, 1062.197265625]","[343.8970642089844, 1067.782958984375]"
"[379.05389404296875, 496.6903381347656]","[395.73046875, 485.5726318359375]","[367.9361572265625, 485.5726318359375]","[412.40704345703125, 502.24920654296875]","[345.70074462890625, 496.6903381347656]","[456.87786865234375, 602.3086547851562]","[301.22991943359375, 596.749755859375]","[506.90753173828125, 680.1326293945312]","[256.759033203125, 685.6914672851562]","[568.0549926757812, 663.4559936523438]","[178.93502807617188, 663.4559936523438]","[429.08355712890625, 796.8685913085938]","[334.58306884765625, 796.8685913085938]","[401.289306640625, 941.3988647460938]","[340.14190673828125, 935.8399658203125]","[395.73046875, 1063.693603515625]","[345.70074462890625, 1063.693603515625]"
"[382.8534240722656, 487.4220886230469]","[399.34344482421875, 476.4287414550781]","[371.860107421875, 476.4287414550781]","[415.8334655761719, 498.4154357910156]","[349.8734130859375, 498.4154357910156]","[459.80682373046875, 597.3555297851562]","[300.4033508300781, 597.3555297851562]","[503.7801513671875, 679.8055419921875]","[256.42999267578125, 679.8055419921875]","[564.2435302734375, 668.8121948242188]","[173.9799041748047, 668.8121948242188]","[426.8267822265625, 795.2356567382812]","[333.3833923339844, 789.7389526367188]","[404.840087890625, 932.6524047851562]","[338.88006591796875, 932.6524047851562]","[399.34344482421875, 1059.07568359375]","[349.8734130859375, 1064.5723876953125]"
"[386.7242431640625, 479.17364501953125]","[403.5758056640625, 467.93927001953125]","[375.4898681640625, 467.93927001953125]","[420.4273681640625, 484.79083251953125]","[353.0211181640625, 490.40802001953125]","[459.7476806640625, 585.9002075195312]","[302.4664306640625, 580.2830200195312]","[504.6851806640625, 670.1580200195312]","[263.1461181640625, 664.5408325195312]","[572.0914306640625, 670.1580200195312]","[178.88827514648438, 658.9236450195312]","[426.0445556640625, 788.1189575195312]","[336.1695556640625, 788.1189575195312]","[403.5758056640625, 928.5487060546875]","[341.7867431640625, 922.9315185546875]","[397.9586181640625, 1063.361083984375]","[347.4039306640625, 1063.361083984375]"
"[392.3414306640625, 450.524169921875]","[403.5758056640625, 444.906982421875]","[375.4898681640625, 444.906982421875]","[426.0445556640625, 467.375732421875]","[353.0211181640625, 461.758544921875]","[465.3648681640625, 562.867919921875]","[308.0836181640625, 557.250732421875]","[504.6851806640625, 652.742919921875]","[263.1461181640625, 647.125732421875]","[572.0914306640625, 658.360107421875]","[178.88827514648438, 652.742919921875]","[431.6617431640625, 776.321044921875]","[336.1695556640625, 770.703857421875]","[409.1929931640625, 916.750732421875]","[341.7867431640625, 911.133544921875]","[403.5758056640625, 1057.1802978515625]","[347.4039306640625, 1057.1802978515625]"
"[392.7996826171875, 434.72491455078125]","[404.1894226074219, 423.335205078125]","[381.40997314453125, 423.335205078125]","[426.9688720703125, 446.1146545410156]","[358.6305236816406, 440.4197998046875]","[461.1380310058594, 537.232421875]","[313.0716552734375, 531.5375366210938]","[501.0020446777344, 628.3501586914062]","[261.8179016113281, 616.9605102539062]","[569.3403930664062, 651.129638671875]","[176.3949737548828, 639.7399291992188]","[432.6636962890625, 742.2473754882812]","[335.85107421875, 742.2473754882812]","[415.5791320800781, 896.0086059570312]","[341.54595947265625, 896.0086059570312]","[404.1894226074219, 1049.769775390625]","[341.54595947265625, 1049.769775390625]"
"[390.9195251464844, 414.8376159667969]","[408.9384460449219, 408.831298828125]","[378.9068908691406, 408.831298828125]","[426.9573669433594, 426.8502197265625]","[354.8816833496094, 420.84393310546875]","[456.9888916015625, 516.94482421875]","[306.83123779296875, 510.93853759765625]","[505.0393371582031, 607.0394287109375]","[264.7870788574219, 601.0331420898438]","[577.1150512695312, 643.0772705078125]","[180.6987762451172, 625.058349609375]","[426.9573669433594, 715.1529541015625]","[336.8627624511719, 715.1529541015625]","[414.94476318359375, 883.3295288085938]","[336.8627624511719, 877.3231811523438]","[402.9320983886719, 1045.4996337890625]","[342.86907958984375, 1045.4996337890625]"
"[394.552490234375, 405.7655944824219]","[406.536376953125, 393.7817077636719]","[382.568603515625, 393.7817077636719]","[424.5122375488281, 417.7494812011719]","[358.600830078125, 411.7575378417969]","[454.4719543457031, 501.6367492675781]","[310.665283203125, 501.6367492675781]","[502.40753173828125, 591.5159301757812]","[262.7297058105469, 585.5239868164062]","[574.3108520507812, 639.4514770507812]","[172.8505096435547, 621.4756469726562]","[430.5041809082031, 693.3789672851562]","[340.625, 699.3709106445312]","[412.5283508300781, 861.1534423828125]","[340.625, 855.1614990234375]","[406.536376953125, 1022.9359130859375]","[346.616943359375, 1016.9440307617188]"
"[394.07220458984375, 395.27490234375]","[411.58056640625, 383.6026611328125]","[382.39996337890625, 383.6026611328125]","[429.08892822265625, 406.9471435546875]","[359.055419921875, 401.11102294921875]","[458.26953125, 494.4890441894531]","[312.366455078125, 488.65289306640625]","[504.95855712890625, 582.0309448242188]","[265.67742919921875, 576.1947631835938]","[574.9920654296875, 628.7199096679688]","[178.13555908203125, 611.2114868164062]","[429.08892822265625, 687.0811157226562]","[335.7109375, 687.0811157226562]","[417.41668701171875, 844.6565551757812]","[347.3831787109375, 832.9841918945312]","[399.9083251953125, 1008.0679321289062]","[347.3831787109375, 996.3956909179688]"
"[395.0544738769531, 389.75335693359375]","[411.97265625, 384.11395263671875]","[383.7756652832031, 378.4745788574219]","[428.8908996582031, 401.03216552734375]","[361.2180480957031, 395.39276123046875]","[457.087890625, 491.26263427734375]","[316.10284423828125, 485.62322998046875]","[502.203125, 587.1324462890625]","[265.3482360839844, 570.2142333984375]","[581.1547241210938, 626.6082153320312]","[175.11778259277344, 604.0505981445312]","[428.8908996582031, 683.0022583007812]","[338.66046142578125, 677.3628540039062]","[417.6120910644531, 829.626708984375]","[349.93927001953125, 823.9873046875]","[400.6938781738281, 987.5299072265625]","[349.93927001953125, 976.2510986328125]"
"[395.8278503417969, 392.8804931640625]","[412.6554870605469, 381.6620788574219]","[384.6094665527344, 381.6620788574219]","[429.48309326171875, 404.098876953125]","[362.1726379394531, 392.8804931640625]","[457.52911376953125, 493.84613037109375]","[311.6898193359375, 488.2369384765625]","[502.4027404785156, 583.5933837890625]","[261.2070007324219, 572.3749389648438]","[575.3223266601562, 622.8578491210938]","[177.0689239501953, 600.4209594726562]","[429.48309326171875, 678.9498901367188]","[339.7358093261719, 678.9498901367188]","[412.6554870605469, 824.7891235351562]","[350.9542236328125, 819.179931640625]","[401.43707275390625, 981.8468017578125]","[356.5634460449219, 970.6283569335938]"
"[398.9767150878906, 399.0868225097656]","[409.8970031738281, 388.16650390625]","[388.056396484375, 388.16650390625]","[431.7376708984375, 410.00714111328125]","[366.2157287597656, 404.5469665527344]","[464.49859619140625, 497.36968994140625]","[317.0743103027344, 491.9095153808594]","[502.7197570800781, 590.1923828125]","[267.932861328125, 579.2720336914062]","[579.1619262695312, 617.4932250976562]","[180.57029724121094, 595.6525268554688]","[431.7376708984375, 683.0150756835938]","[338.9149475097656, 677.554931640625]","[415.357177734375, 824.9791870117188]","[355.2954406738281, 824.9791870117188]","[404.4368591308594, 977.8636474609375]","[360.7555847167969, 972.4034423828125]"
"[397.57781982421875, 410.23834228515625]","[414.2486267089844, 399.12445068359375]","[386.46392822265625, 393.5675048828125]","[430.91949462890625, 415.7952880859375]","[364.23614501953125, 410.23834228515625]","[464.2611389160156, 504.7063903808594]","[319.78057861328125, 493.5924987792969]","[497.60284423828125, 599.1744995117188]","[269.76806640625, 582.5036010742188]","[575.4000854492188, 621.4022827148438]","[175.3000030517578, 599.1744995117188]","[430.91949462890625, 699.1995239257812]","[342.00836181640625, 693.6425170898438]","[414.2486267089844, 838.1231079101562]","[353.12225341796875, 838.1231079101562]","[408.69171142578125, 988.1605834960938]","[358.67919921875, 982.6035766601562]"
"[403.78839111328125, 419.6568603515625]","[414.8185729980469, 408.6266784667969]","[392.7582092285156, 408.6266784667969]","[436.87890625, 430.6870422363281]","[365.1827697753906, 425.17193603515625]","[464.45440673828125, 518.9285278320312]","[321.0620422363281, 513.4133911132812]","[503.0600280761719, 612.6849975585938]","[265.9111328125, 596.1397705078125]","[580.271240234375, 629.2302856445312]","[177.66966247558594, 601.6548461914062]","[436.87890625, 700.9264526367188]","[343.1224060058594, 700.9264526367188]","[414.8185729980469, 849.8339233398438]","[348.6374816894531, 844.31884765625]","[414.8185729980469, 1009.7715454101562]","[359.66766357421875, 1004.2564697265625]"
"[403.38433837890625, 442.59613037109375]","[414.7451171875, 431.2353515625]","[392.02362060546875, 431.2353515625]","[437.4666748046875, 448.2764892578125]","[369.30206298828125, 442.59613037109375]","[460.18817138671875, 533.4822387695312]","[323.8590087890625, 527.8018188476562]","[505.6312255859375, 630.0487060546875]","[267.05523681640625, 613.007568359375]","[579.4761962890625, 641.4094848632812]","[176.16908264160156, 613.007568359375]","[431.78631591796875, 720.9348754882812]","[346.58056640625, 720.9348754882812]","[414.7451171875, 868.624755859375]","[352.26092529296875, 862.9443359375]","[409.06475830078125, 1021.9950561523438]","[357.94134521484375, 1021.9950561523438]"
"[399.98712158203125, 464.3545227050781]","[416.6318359375, 453.258056640625]","[388.89068603515625, 447.7098388671875]","[433.2764892578125, 464.3545227050781]","[372.2459716796875, 464.3545227050781]","[466.56585693359375, 558.6743774414062]","[327.86016845703125, 547.5779418945312]","[505.4034423828125, 647.4459838867188]","[266.8296813964844, 630.8013305664062]","[577.5304565429688, 658.5424194335938]","[178.0580291748047, 619.7048950195312]","[433.2764892578125, 741.765869140625]","[344.5048828125, 741.765869140625]","[416.6318359375, 886.0198364257812]","[355.601318359375, 886.0198364257812]","[411.0836181640625, 1035.82177734375]","[361.1495361328125, 1035.82177734375]"
"[399.4390869140625, 478.9420471191406]","[416.2128601074219, 467.759521484375]","[393.84783935546875, 467.759521484375]","[432.98663330078125, 484.5332946777344]","[371.4827880859375, 484.5332946777344]","[472.12548828125, 579.5847778320312]","[326.752685546875, 573.9934692382812]","[505.6730651855469, 669.044921875]","[265.24884033203125, 646.6798706054688]","[578.359375, 669.044921875]","[181.37989807128906, 635.4973754882812]","[432.98663330078125, 764.0963745117188]","[343.5264587402344, 758.5050659179688]","[416.2128601074219, 898.28662109375]","[354.7090148925781, 892.6953125]","[410.6216125488281, 1043.6591796875]","[365.89154052734375, 1043.6591796875]"
"[403.5758056640625, 488.39300537109375]","[414.8101806640625, 482.77581787109375]","[392.3414306640625, 482.77581787109375]","[437.2789306640625, 499.62738037109375]","[369.8726806640625, 499.62738037109375]","[470.9820556640625, 600.7367553710938]","[324.9351806640625, 589.5023803710938]","[510.3023681640625, 684.9945678710938]","[268.7633056640625, 662.5258178710938]","[583.3258056640625, 679.3773803710938]","[178.88827514648438, 645.6742553710938]","[437.2789306640625, 786.1039428710938]","[347.4039306640625, 786.1039428710938]","[414.8101806640625, 915.2992553710938]","[358.6383056640625, 915.2992553710938]","[409.1929931640625, 1044.4945068359375]","[364.2554931640625, 1044.4945068359375]"
"[403.5758056640625, 494.08544921875]","[414.8101806640625, 488.46826171875]","[392.3414306640625, 482.85107421875]","[437.2789306640625, 505.31982421875]","[369.8726806640625, 505.31982421875]","[470.9820556640625, 606.4292602539062]","[324.9351806640625, 595.1948852539062]","[515.9195556640625, 690.6870727539062]","[268.7633056640625, 668.2183227539062]","[588.9429931640625, 685.0698852539062]","[184.50547790527344, 656.9839477539062]","[437.2789306640625, 791.7964477539062]","[347.4039306640625, 786.1792602539062]","[420.4273681640625, 920.9917602539062]","[358.6383056640625, 915.3745727539062]","[409.1929931640625, 1044.56982421875]","[364.2554931640625, 1044.56982421875]"
"[403.5758056640625, 490.389404296875]","[414.8101806640625, 484.772216796875]","[392.3414306640625, 479.155029296875]","[437.2789306640625, 501.623779296875]","[369.8726806640625, 501.623779296875]","[470.9820556640625, 602.7332153320312]","[324.9351806640625, 591.4988403320312]","[515.9195556640625, 686.9910278320312]","[274.3804931640625, 664.5222778320312]","[588.9429931640625, 686.9910278320312]","[184.50547790527344, 658.9050903320312]","[437.2789306640625, 788.1004028320312]","[347.4039306640625, 782.4832153320312]","[420.4273681640625, 911.678466796875]","[358.6383056640625, 911.678466796875]","[414.8101806640625, 1040.873779296875]","[364.2554931640625, 1046.490966796875]"
"[403.5758056640625, 476.322509765625]","[420.4273681640625, 470.705322265625]","[392.3414306640625, 465.088134765625]","[442.8961181640625, 487.556884765625]","[375.4898681640625, 487.556884765625]","[470.9820556640625, 583.0491333007812]","[324.9351806640625, 577.4319458007812]","[515.9195556640625, 672.9241333007812]","[274.3804931640625, 650.4553833007812]","[594.5601806640625, 672.9241333007812]","[190.12266540527344, 650.4553833007812]","[442.8961181640625, 779.6506958007812]","[353.0211181640625, 774.0335083007812]","[420.4273681640625, 908.845947265625]","[358.6383056640625, 903.228759765625]","[414.8101806640625, 1038.041259765625]","[364.2554931640625, 1043.658447265625]"
