±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[403.79571533203125, 417.5614013671875]","[422.1588134765625, 411.44036865234375]","[391.55364990234375, 411.44036865234375]","[446.6429443359375, 442.0455322265625]","[367.06951904296875, 442.0455322265625]","[483.36907958984375, 539.9819946289062]","[330.3433837890625, 533.8610229492188]","[556.8214721679688, 607.3133544921875]","[256.8909912109375, 607.3133544921875]","[648.6369018554688, 650.1605834960938]","[177.31756591796875, 637.9185180664062]","[440.5218505859375, 766.4601440429688]","[342.58538818359375, 760.3391723632812]","[440.5218505859375, 931.7279663085938]","[324.2222900390625, 925.6069946289062]","[416.03778076171875, 1084.753662109375]","[354.82745361328125, 1078.632568359375]"
"[402.0533752441406, 406.15277099609375]","[420.53228759765625, 399.9931335449219]","[389.7341003417969, 399.9931335449219]","[445.1708984375, 430.7913818359375]","[365.0954895019531, 430.7913818359375]","[482.1287841796875, 535.5053100585938]","[328.13763427734375, 523.18603515625]","[549.8848266601562, 609.4210815429688]","[266.54119873046875, 603.2614135742188]","[636.119873046875, 652.53857421875]","[180.30615234375, 640.2192993164062]","[439.01123046875, 769.5718383789062]","[340.4569091796875, 763.4121704101562]","[445.1708984375, 935.8822021484375]","[328.13763427734375, 929.7225952148438]","[420.53228759765625, 1083.713623046875]","[352.7762145996094, 1083.713623046875]"
"[410.3364562988281, 394.49920654296875]","[423.62274169921875, 387.8560791015625]","[397.0501708984375, 381.21295166015625]","[450.19525146484375, 407.78546142578125]","[370.4776611328125, 407.78546142578125]","[483.410888671875, 514.0756225585938]","[330.6188659667969, 500.789306640625]","[543.1990966796875, 600.436279296875]","[270.8306884765625, 587.1500244140625]","[629.559814453125, 660.2244262695312]","[197.75624084472656, 633.6519165039062]","[436.9089660644531, 739.9420776367188]","[343.9051513671875, 733.2988891601562]","[443.5521240234375, 919.3065795898438]","[337.26202392578125, 912.6635131835938]","[416.97955322265625, 1078.7415771484375]","[350.54827880859375, 1085.384765625]"
"[408.0927734375, 375.8740234375]","[427.60369873046875, 362.86676025390625]","[395.0854797363281, 362.86676025390625]","[453.6182556152344, 388.8813171386719]","[375.5746154785156, 388.8813171386719]","[479.6327819824219, 486.4359130859375]","[330.0491027832031, 479.93231201171875]","[538.1655883789062, 583.9905395507812]","[278.02001953125, 570.9832153320312]","[609.7056274414062, 655.530517578125]","[206.47996520996094, 623.0123901367188]","[440.6109924316406, 720.5669555664062]","[343.056396484375, 714.0632934570312]","[434.10736083984375, 902.6688842773438]","[336.5527648925781, 902.6688842773438]","[421.10003662109375, 1071.7633056640625]","[349.5600280761719, 1071.7633056640625]"
"[413.29400634765625, 363.45904541015625]","[426.9224548339844, 349.83056640625]","[399.66552734375, 349.83056640625]","[447.3651428222656, 370.27325439453125]","[372.4085998535156, 370.27325439453125]","[481.43634033203125, 472.48681640625]","[331.5231628417969, 458.85833740234375]","[529.135986328125, 567.8861083984375]","[283.8235168457031, 561.0718383789062]","[590.4640502929688, 649.6569213867188]","[208.86692810058594, 615.5857543945312]","[433.7366638183594, 697.3566284179688]","[338.33740234375, 690.5422973632812]","[426.9224548339844, 888.1550903320312]","[338.33740234375, 888.1550903320312]","[413.29400634765625, 1058.5108642578125]","[345.1516418457031, 1065.3250732421875]"
"[407.4218444824219, 345.4964599609375]","[421.3179931640625, 338.54840087890625]","[393.52569580078125, 331.6003112792969]","[449.1103210449219, 359.39263916015625]","[372.681396484375, 352.444580078125]","[476.90264892578125, 449.71771240234375]","[330.992919921875, 442.7696228027344]","[525.5392456054688, 560.8870239257812]","[282.35638427734375, 546.9908447265625]","[581.1239013671875, 651.2120971679688]","[212.8755645751953, 609.5236206054688]","[428.2660827636719, 672.0563354492188]","[337.9410400390625, 665.1082153320312]","[421.3179931640625, 852.7063598632812]","[337.9410400390625, 852.7063598632812]","[407.4218444824219, 1033.3564453125]","[337.9410400390625, 1040.304443359375]"
"[406.97314453125, 337.0656433105469]","[427.2169189453125, 323.5697937011719]","[393.477294921875, 323.5697937011719]","[454.2086181640625, 343.8135681152344]","[373.2335205078125, 343.8135681152344]","[481.2003173828125, 438.2845458984375]","[332.74591064453125, 431.53662109375]","[528.435791015625, 559.7472534179688]","[285.51043701171875, 539.5034790039062]","[582.419189453125, 640.7223510742188]","[211.28323364257812, 600.2348022460938]","[433.96484375, 667.7140502929688]","[339.493896484375, 660.9661254882812]","[413.7210693359375, 843.16015625]","[332.74591064453125, 836.4122314453125]","[393.477294921875, 1025.35400390625]","[339.493896484375, 1018.6061401367188]"
"[411.33489990234375, 327.96484375]","[431.8589782714844, 321.1235046386719]","[397.6522521972656, 314.28216552734375]","[452.38299560546875, 341.64752197265625]","[377.128173828125, 334.8061828613281]","[479.7483825683594, 437.4263916015625]","[336.0801086425781, 430.5850524902344]","[520.7964477539062, 553.7293090820312]","[288.190673828125, 533.2052612304688]","[582.3685913085938, 635.825439453125]","[206.09449768066406, 587.93603515625]","[431.8589782714844, 663.1908569335938]","[336.0801086425781, 656.3494873046875]","[411.33489990234375, 841.0658569335938]","[336.0801086425781, 834.2244873046875]","[390.8108825683594, 1025.781982421875]","[336.0801086425781, 1018.94091796875]"
"[402.166015625, 331.83367919921875]","[423.3880615234375, 317.6856689453125]","[388.0180358886719, 317.6856689453125]","[451.6840515136719, 338.90765380859375]","[373.8700256347656, 338.90765380859375]","[479.97998046875, 437.9436340332031]","[331.4260559082031, 423.795654296875]","[522.4240112304688, 551.1276245117188]","[288.9820556640625, 529.9056396484375]","[586.0899658203125, 628.9415893554688]","[211.16807556152344, 572.349609375]","[437.5360412597656, 664.3115844726562]","[338.50006103515625, 664.3115844726562]","[409.24005126953125, 848.2355346679688]","[331.4260559082031, 834.0875854492188]","[388.0180358886719, 1025.08544921875]","[324.35205078125, 1025.08544921875]"
"[412.5445251464844, 333.6945495605469]","[426.57952880859375, 326.67706298828125]","[398.50958251953125, 319.6595764160156]","[454.6495361328125, 340.7120361328125]","[377.45709228515625, 340.7120361328125]","[482.71942138671875, 438.9569396972656]","[335.3521423339844, 424.9219665527344]","[517.8069458007812, 551.2367553710938]","[293.2471923828125, 530.184326171875]","[594.999267578125, 621.4116821289062]","[202.01979064941406, 558.2543334960938]","[433.5970153808594, 670.5341186523438]","[335.3521423339844, 663.5166625976562]","[405.52703857421875, 852.9889526367188]","[321.3171691894531, 845.9713745117188]","[377.45709228515625, 1042.4610595703125]","[314.2996520996094, 1035.443603515625]"
"[412.43914794921875, 348.67987060546875]","[426.06695556640625, 335.0520324707031]","[398.81134033203125, 328.2381286621094]","[453.32257080078125, 355.4937744140625]","[371.5556640625, 348.67987060546875]","[480.5782470703125, 450.8885498046875]","[330.67218017578125, 444.07464599609375]","[521.4617309570312, 559.9111328125]","[282.97479248046875, 539.4694213867188]","[616.8565673828125, 607.6085205078125]","[201.20785522460938, 546.2833251953125]","[426.06695556640625, 682.5615844726562]","[330.67218017578125, 675.7476196289062]","[405.625244140625, 866.5371704101562]","[317.04437255859375, 859.7232666015625]","[378.36956787109375, 1057.32666015625]","[310.23046875, 1043.69873046875]"
"[405.46185302734375, 359.4920654296875]","[424.93499755859375, 346.510009765625]","[398.9708557128906, 346.510009765625]","[450.899169921875, 372.4741516113281]","[373.0066833496094, 365.98309326171875]","[483.3543701171875, 469.8397216796875]","[334.0604553222656, 456.857666015625]","[528.7915649414062, 580.1873779296875]","[275.64111328125, 554.2232055664062]","[626.1571655273438, 606.1515502929688]","[191.25759887695312, 547.7322387695312]","[424.93499755859375, 703.5171508789062]","[327.56939697265625, 690.5350952148438]","[405.46185302734375, 878.7752075195312]","[308.0963134765625, 872.2841186523438]","[379.4977111816406, 1054.0330810546875]","[301.60528564453125, 1067.01513671875]"
"[410.9615478515625, 373.86956787109375]","[429.900390625, 361.24365234375]","[398.33563232421875, 361.24365234375]","[448.8392333984375, 392.80841064453125]","[373.0838623046875, 380.1824951171875]","[480.4039306640625, 487.50262451171875]","[328.8931884765625, 474.876708984375]","[530.9075927734375, 588.5098266601562]","[265.76373291015625, 569.5709838867188]","[631.9146728515625, 594.82275390625]","[177.38243103027344, 550.6321411132812]","[423.58740234375, 721.0817260742188]","[322.58026123046875, 708.455810546875]","[404.6485595703125, 897.84423828125]","[303.64141845703125, 891.5313110351562]","[373.0838623046875, 1061.9808349609375]","[291.0155029296875, 1080.919677734375]"
"[406.04681396484375, 384.2661437988281]","[424.64129638671875, 371.869873046875]","[393.65057373046875, 371.869873046875]","[449.43377685546875, 396.66241455078125]","[375.05615234375, 390.46429443359375]","[480.42449951171875, 502.03076171875]","[325.4710693359375, 483.4363708496094]","[536.207763671875, 601.2009887695312]","[257.29156494140625, 576.408447265625]","[635.3779296875, 595.0028686523438]","[170.517578125, 564.0121459960938]","[418.443115234375, 725.1637573242188]","[319.27288818359375, 712.7674560546875]","[406.04681396484375, 911.10791015625]","[294.4803466796875, 904.9097290039062]","[368.8580322265625, 1059.8631591796875]","[282.0841064453125, 1084.65576171875]"
"[400.8912048339844, 381.5357666015625]","[419.9540710449219, 375.18145751953125]","[388.1825866699219, 375.18145751953125]","[445.37127685546875, 394.24432373046875]","[369.1197509765625, 394.24432373046875]","[477.1427307128906, 502.267333984375]","[324.6396789550781, 483.2044677734375]","[540.6856079101562, 591.2274780273438]","[254.74244689941406, 572.16455078125]","[636.0, 603.93603515625]","[172.1366424560547, 572.16455078125]","[419.9540710449219, 724.6675415039062]","[318.2853698730469, 711.9590454101562]","[400.8912048339844, 896.2334594726562]","[292.86822509765625, 889.8792114257812]","[375.4739990234375, 1061.445068359375]","[280.1596374511719, 1074.1536865234375]"
"[398.00994873046875, 372.95819091796875]","[410.5826416015625, 366.67181396484375]","[385.437255859375, 360.385498046875]","[442.01434326171875, 385.5308837890625]","[360.2918701171875, 379.2445068359375]","[473.44610595703125, 486.1124267578125]","[316.28741455078125, 473.53973388671875]","[536.3096313476562, 574.1212768554688]","[253.4239501953125, 567.8349609375]","[624.3185424804688, 605.5530395507812]","[171.70144653320312, 580.4076538085938]","[410.5826416015625, 718.7073364257812]","[310.0010986328125, 706.1345825195312]","[398.00994873046875, 894.7250366210938]","[291.14202880859375, 888.4386596679688]","[372.86456298828125, 1058.169921875]","[284.855712890625, 1070.74267578125]"
"[385.95556640625, 362.2171325683594]","[405.36383056640625, 349.2782897949219]","[373.0167236328125, 349.2782897949219]","[431.241455078125, 368.6865234375]","[353.60845947265625, 362.2171325683594]","[470.0579833984375, 465.727783203125]","[314.7919921875, 459.25836181640625]","[528.28271484375, 556.2996215820312]","[250.09783935546875, 556.2996215820312]","[599.4462890625, 608.054931640625]","[165.9954071044922, 582.1773071289062]","[405.36383056640625, 705.09619140625]","[308.32257080078125, 692.1573486328125]","[385.95556640625, 879.7703857421875]","[288.914306640625, 873.301025390625]","[366.54730224609375, 1047.97509765625]","[288.914306640625, 1054.444580078125]"
"[378.79296875, 339.59429931640625]","[398.9202880859375, 332.8852233886719]","[365.37481689453125, 326.1761169433594]","[425.756591796875, 346.30340576171875]","[345.24755859375, 346.30340576171875]","[459.30206298828125, 446.9397277832031]","[311.70208740234375, 440.23065185546875]","[519.6837768554688, 547.5760498046875]","[251.32028198242188, 547.5760498046875]","[586.7747192382812, 614.6669921875]","[177.5203094482422, 587.8306274414062]","[405.62933349609375, 681.7578735351562]","[311.70208740234375, 675.0487670898438]","[385.50213623046875, 862.9032592773438]","[291.5748291015625, 856.1941528320312]","[365.37481689453125, 1044.048583984375]","[298.283935546875, 1030.63037109375]"
"[378.9380187988281, 330.7950439453125]","[392.3320617675781, 310.7039489746094]","[358.846923828125, 317.4010009765625]","[419.1202697753906, 330.7950439453125]","[338.7557678222656, 337.4920959472656]","[459.3024597167969, 431.25067138671875]","[305.2705993652344, 431.25067138671875]","[512.8788452148438, 538.4032592773438]","[251.6942596435547, 538.4032592773438]","[573.1521606445312, 612.0706787109375]","[178.02684020996094, 591.9795532226562]","[405.7261657714844, 672.3440551757812]","[311.9676208496094, 658.9500122070312]","[385.6350402832031, 853.1641235351562]","[291.8764953613281, 846.4671020507812]","[365.5439453125, 1033.984130859375]","[298.57354736328125, 1020.5900268554688]"
"[371.2010192871094, 312.28387451171875]","[390.1500549316406, 299.65118408203125]","[358.5683898925781, 299.65118408203125]","[415.4153747558594, 318.6002197265625]","[339.6193542480469, 324.91656494140625]","[453.3134460449219, 419.6615905761719]","[308.0376892089844, 419.6615905761719]","[510.1604309082031, 533.3556518554688]","[263.8233337402344, 533.3556518554688]","[579.6401977539062, 615.4679565429688]","[188.02728271484375, 590.2026977539062]","[409.0990905761719, 647.0496826171875]","[314.3540344238281, 640.7333374023438]","[390.1500549316406, 836.5397338867188]","[295.4049987792969, 830.2234497070312]","[364.8847351074219, 1019.7134399414062]","[301.72137451171875, 1013.3971557617188]"
"[366.5167236328125, 308.21661376953125]","[386.786865234375, 294.7031555175781]","[353.0032958984375, 301.4598693847656]","[413.813720703125, 314.97332763671875]","[332.733154296875, 321.73004150390625]","[454.35400390625, 416.32403564453125]","[305.706298828125, 416.32403564453125]","[508.40771484375, 531.1881713867188]","[265.1659851074219, 531.1881713867188]","[575.974853515625, 612.2687377929688]","[190.8421173095703, 585.2418823242188]","[413.813720703125, 652.8090209960938]","[319.2197265625, 646.0523071289062]","[393.5435791015625, 835.2402954101562]","[305.706298828125, 828.4837036132812]","[366.5167236328125, 1017.6715698242188]","[305.706298828125, 1017.6715698242188]"
"[366.71417236328125, 316.42681884765625]","[380.03546142578125, 303.10546875]","[346.7321472167969, 303.10546875]","[413.3388366699219, 316.42681884765625]","[333.41082763671875, 323.0874938964844]","[453.3028259277344, 422.9974670410156]","[300.1075134277344, 422.9974670410156]","[506.5881042480469, 536.2288208007812]","[266.80419921875, 536.2288208007812]","[579.8554077148438, 602.8353881835938]","[186.8761749267578, 582.8534545898438]","[413.3388366699219, 642.7994995117188]","[313.4288330078125, 642.7994995117188]","[393.3568115234375, 835.9586791992188]","[306.7681884765625, 829.2980346679688]","[366.71417236328125, 1035.778564453125]","[306.7681884765625, 1029.117919921875]"
"[363.37860107421875, 323.38519287109375]","[377.372314453125, 309.3915100097656]","[349.38494873046875, 309.3915100097656]","[412.35650634765625, 323.38519287109375]","[328.39447021484375, 330.38201904296875]","[447.34063720703125, 428.3377685546875]","[300.4071044921875, 428.3377685546875]","[510.31219482421875, 540.2871704101562]","[272.41973876953125, 540.2871704101562]","[587.2774047851562, 596.2619018554688]","[188.45767211914062, 575.2713012695312]","[412.35650634765625, 652.2365112304688]","[314.4007568359375, 652.2365112304688]","[391.365966796875, 855.1448364257812]","[300.4071044921875, 848.1480102539062]","[370.37548828125, 1051.0562744140625]","[307.4039306640625, 1044.059326171875]"
"[364.99517822265625, 335.042724609375]","[379.22344970703125, 320.814453125]","[343.6527099609375, 320.814453125]","[407.68011474609375, 335.042724609375]","[329.42437744140625, 342.1568908691406]","[450.364990234375, 441.7550354003906]","[293.8536682128906, 441.7550354003906]","[507.2781982421875, 541.3530883789062]","[265.39703369140625, 548.46728515625]","[599.76220703125, 584.0380249023438]","[180.02720642089844, 569.8097534179688]","[407.68011474609375, 676.5220336914062]","[308.08197021484375, 669.4078979492188]","[393.4517822265625, 861.4900512695312]","[300.9678039550781, 861.4900512695312]","[379.22344970703125, 1060.68603515625]","[300.9678039550781, 1067.80029296875]"
"[360.7019348144531, 347.34063720703125]","[381.770263671875, 333.2950439453125]","[346.6563415527344, 333.2950439453125]","[409.8614196777344, 347.34063720703125]","[325.5879821777344, 354.3634033203125]","[451.99810791015625, 459.7052001953125]","[297.4968566894531, 452.682373046875]","[501.1575927734375, 558.024169921875]","[255.36012268066406, 558.024169921875]","[606.4993286132812, 579.092529296875]","[171.0867156982422, 572.0697631835938]","[402.838623046875, 684.4342651367188]","[304.5196533203125, 684.4342651367188]","[395.81585693359375, 881.0722045898438]","[297.4968566894531, 874.0494995117188]","[374.74749755859375, 1063.66455078125]","[297.4968566894531, 1084.73291015625]"
"[358.50030517578125, 361.3613586425781]","[379.4920349121094, 347.3668518066406]","[344.5058288574219, 347.3668518066406]","[407.48101806640625, 361.3613586425781]","[323.5140686035156, 368.35858154296875]","[449.4644470214844, 473.3172607421875]","[295.5251159667969, 466.32000732421875]","[505.4424133300781, 571.2786865234375]","[246.5443878173828, 571.2786865234375]","[610.4010620117188, 571.2786865234375]","[162.5774383544922, 571.2786865234375]","[400.4837341308594, 704.226318359375]","[302.5223388671875, 704.226318359375]","[400.4837341308594, 900.149169921875]","[295.5251159667969, 893.1519165039062]","[372.4947814941406, 1068.0830078125]","[295.5251159667969, 1096.0718994140625]"
"[358.51666259765625, 364.6083984375]","[379.0177917480469, 350.94097900390625]","[344.8492126464844, 350.94097900390625]","[406.35260009765625, 364.6083984375]","[324.3481140136719, 371.4421081542969]","[447.3548278808594, 473.9477233886719]","[290.1795654296875, 467.114013671875]","[508.8581848144531, 569.6196899414062]","[235.50987243652344, 576.4533081054688]","[611.3638305664062, 576.4533081054688]","[153.50538635253906, 569.6196899414062]","[399.5188903808594, 719.9612426757812]","[297.0132751464844, 719.9612426757812]","[399.5188903808594, 911.3051147460938]","[297.0132751464844, 911.3051147460938]","[372.1840515136719, 1068.480224609375]","[297.0132751464844, 1102.6488037109375]"
"[358.51800537109375, 354.94464111328125]","[372.1582336425781, 341.3044128417969]","[338.0576171875, 341.3044128417969]","[406.2588195800781, 361.7647705078125]","[324.4173889160156, 361.7647705078125]","[440.3594665527344, 470.88671875]","[290.3168029785156, 457.2464904785156]","[515.3807983398438, 566.368408203125]","[235.7557830810547, 566.368408203125]","[610.8624877929688, 580.0086669921875]","[147.09422302246094, 573.1885375976562]","[399.438720703125, 709.5910034179688]","[297.13690185546875, 702.7708740234375]","[399.438720703125, 893.7342529296875]","[297.13690185546875, 893.7342529296875]","[372.1582336425781, 1064.2371826171875]","[297.13690185546875, 1091.517578125]"
"[351.6979064941406, 344.4390869140625]","[372.1582336425781, 330.79888916015625]","[338.0577392578125, 330.79888916015625]","[399.4385986328125, 351.2591552734375]","[317.5974426269531, 351.2591552734375]","[440.3591613769531, 453.5605773925781]","[283.4969787597656, 446.740478515625]","[508.5600891113281, 549.0418701171875]","[235.75633239746094, 555.8619995117188]","[597.2212524414062, 589.9624633789062]","[153.9152069091797, 576.3222045898438]","[399.4385986328125, 692.2638549804688]","[297.1371765136719, 685.4437866210938]","[392.61846923828125, 883.2263793945312]","[297.1371765136719, 883.2263793945312]","[378.9783020019531, 1060.5487060546875]","[303.957275390625, 1081.0089111328125]"
"[351.4458312988281, 328.2235412597656]","[365.5443420410156, 314.12506103515625]","[330.2981262207031, 314.12506103515625]","[393.7412414550781, 328.2235412597656]","[316.1996765136719, 335.27276611328125]","[436.0366516113281, 441.01129150390625]","[280.9534912109375, 433.96209716796875]","[499.4797668457031, 539.7006225585938]","[231.6088104248047, 553.7991333007812]","[577.0214233398438, 596.0945434570312]","[147.0179901123047, 581.9960327148438]","[393.7412414550781, 680.6853637695312]","[295.0519714355469, 680.6853637695312]","[386.6920471191406, 871.0147094726562]","[295.0519714355469, 863.9654541015625]","[372.5935363769531, 1061.343994140625]","[302.1011962890625, 1068.3931884765625]"
"[343.6986999511719, 318.35662841796875]","[358.4618835449219, 303.59344482421875]","[321.553955078125, 303.59344482421875]","[387.9881896972656, 318.35662841796875]","[306.79083251953125, 325.7381896972656]","[432.2776184082031, 421.69873046875]","[269.8829040527344, 429.080322265625]","[491.3302917480469, 539.8040161132812]","[232.9750213623047, 539.8040161132812]","[565.1460571289062, 606.2381591796875]","[151.7776336669922, 584.0934448242188]","[395.3697204589844, 665.2908325195312]","[292.02764892578125, 665.2908325195312]","[387.9881896972656, 857.2118530273438]","[292.02764892578125, 857.2118530273438]","[365.8434143066406, 1049.1328125]","[299.40924072265625, 1063.89599609375]"
"[340.6616516113281, 309.86322021484375]","[355.55535888671875, 294.969482421875]","[318.3210144042969, 294.969482421875]","[385.3428039550781, 309.86322021484375]","[303.42730712890625, 317.31005859375]","[422.5771484375, 414.11932373046875]","[266.1929931640625, 421.566162109375]","[482.15203857421875, 525.8222045898438]","[228.9586639404297, 533.2691040039062]","[556.62060546875, 607.73779296875]","[147.0431671142578, 585.3971557617188]","[392.7896728515625, 659.8657836914062]","[288.5335998535156, 659.8657836914062]","[392.7896728515625, 853.4841918945312]","[288.5335998535156, 853.4841918945312]","[363.0022277832031, 1032.2088623046875]","[295.9804382324219, 1061.9962158203125]"
"[336.9685363769531, 307.5052185058594]","[351.78466796875, 292.6891174316406]","[314.7444152832031, 300.09716796875]","[381.4168395996094, 307.5052185058594]","[299.9283142089844, 322.3212890625]","[425.8650817871094, 418.62591552734375]","[262.8880920410156, 418.62591552734375]","[477.7214050292969, 529.7466430664062]","[233.25587463378906, 537.1546020507812]","[559.2098999023438, 603.8270874023438]","[151.7673797607422, 589.010986328125]","[396.2328796386719, 655.6834106445312]","[292.520263671875, 655.6834106445312]","[396.2328796386719, 848.2925415039062]","[292.520263671875, 848.2925415039062]","[359.1926574707031, 1011.2695922851562]","[292.520263671875, 1063.1258544921875]"
"[332.9607849121094, 317.8143310546875]","[347.61956787109375, 303.155517578125]","[310.9725341796875, 303.155517578125]","[376.9372253417969, 317.8143310546875]","[288.9842834472656, 325.14373779296875]","[413.5842590332031, 420.42608642578125]","[259.6666564941406, 427.7554931640625]","[479.5489807128906, 530.3672485351562]","[230.34898376464844, 545.0260620117188]","[560.1725463867188, 603.661376953125]","[149.72547912597656, 581.6731567382812]","[391.5960388183594, 662.2966918945312]","[296.3136901855469, 662.2966918945312]","[398.9254455566406, 845.5319213867188]","[288.9842834472656, 852.861328125]","[347.61956787109375, 984.7906494140625]","[296.3136901855469, 1072.7435302734375]"
"[322.52880859375, 328.8441162109375]","[344.10009765625, 314.4632568359375]","[308.14794921875, 314.4632568359375]","[365.67138671875, 328.8441162109375]","[286.57666015625, 336.0345458984375]","[416.00439453125, 429.5101318359375]","[257.81494140625, 436.7005615234375]","[480.71826171875, 544.5570068359375]","[221.86277770996094, 558.9378662109375]","[559.8130493164062, 594.8900146484375]","[135.5775909423828, 573.3187255859375]","[394.43310546875, 681.1751708984375]","[286.57666015625, 673.9847412109375]","[401.62353515625, 846.5551147460938]","[286.57666015625, 868.1264038085938]","[351.29052734375, 968.7924194335938]","[286.57666015625, 1083.8392333984375]"
"[323.4449462890625, 345.56195068359375]","[337.4665222167969, 331.54034423828125]","[302.4125061035156, 331.54034423828125]","[365.5097351074219, 345.56195068359375]","[281.3800964355469, 352.57275390625]","[407.5745849609375, 450.72406005859375]","[253.3368682861328, 450.72406005859375]","[477.6826477050781, 555.8861083984375]","[218.28285217285156, 562.8969116210938]","[568.8230590820312, 590.9401245117188]","[127.14236450195312, 576.9185180664062]","[393.5529479980469, 689.0913696289062]","[288.3908996582031, 696.1022338867188]","[400.56378173828125, 850.3399047851562]","[288.3908996582031, 878.3831176757812]","[351.4881591796875, 955.501953125]","[281.3800964355469, 1081.6962890625]"
"[318.38720703125, 357.8092041015625]","[331.7684631347656, 344.42791748046875]","[298.3153381347656, 344.42791748046875]","[358.5309753417969, 364.49981689453125]","[278.2434997558594, 371.1904296875]","[405.36529541015625, 464.8591613769531]","[258.1716003417969, 471.5497741699219]","[472.2715148925781, 565.2184448242188]","[211.3372344970703, 578.5997314453125]","[572.6309204101562, 585.2903442382812]","[117.66850280761719, 578.5997314453125]","[391.9841003417969, 705.7216186523438]","[284.9341125488281, 705.7216186523438]","[398.6747131347656, 859.6058959960938]","[284.9341125488281, 893.0590209960938]","[358.5309753417969, 959.9652709960938]","[284.9341125488281, 1087.0869140625]"
"[319.20245361328125, 370.84698486328125]","[332.31640625, 351.17608642578125]","[299.5315246582031, 357.7330322265625]","[358.5443420410156, 370.84698486328125]","[279.860595703125, 377.40399169921875]","[404.44317626953125, 475.7586364746094]","[253.63267517089844, 482.3156433105469]","[476.5699462890625, 580.6702880859375]","[201.1768341064453, 593.7842407226562]","[574.924560546875, 587.2272338867188]","[109.37916564941406, 580.6702880859375]","[391.3291931152344, 718.3667602539062]","[286.41754150390625, 724.9237670898438]","[404.44317626953125, 869.1773071289062]","[266.74664306640625, 915.0761108398438]","[358.5443420410156, 960.9749145507812]","[286.41754150390625, 1092.1143798828125]"
"[318.9127502441406, 364.2587890625]","[338.72613525390625, 351.0498046875]","[299.0993347167969, 351.0498046875]","[365.14404296875, 370.86322021484375]","[279.2859191894531, 377.46771240234375]","[404.7708435058594, 476.5347595214844]","[252.86802673339844, 476.5347595214844]","[477.4200439453125, 575.6018676757812]","[193.4277801513672, 588.8107299804688]","[569.8826293945312, 582.206298828125]","[107.56967163085938, 588.8107299804688]","[391.5619201660156, 714.2957153320312]","[285.890380859375, 720.9000854492188]","[404.7708435058594, 866.1984252929688]","[266.07696533203125, 912.4297485351562]","[358.53955078125, 965.2655639648438]","[285.890380859375, 1090.7503662109375]"
"[324.4504089355469, 349.61468505859375]","[338.0776672363281, 335.9873962402344]","[304.00946044921875, 335.9873962402344]","[365.332275390625, 356.4283447265625]","[283.5685119628906, 363.24200439453125]","[406.2141418457031, 465.44671630859375]","[249.50025939941406, 465.44671630859375]","[474.3506164550781, 560.8377685546875]","[194.99110412597656, 574.465087890625]","[569.7416381835938, 588.0924072265625]","[113.227294921875, 588.0924072265625]","[385.7732238769531, 717.5516967773438]","[283.5685119628906, 717.5516967773438]","[399.4005432128906, 860.6383056640625]","[269.94122314453125, 908.3338012695312]","[358.5186462402344, 969.6566772460938]","[283.5685119628906, 1085.488525390625]"
"[329.501953125, 336.33026123046875]","[343.9888000488281, 321.84344482421875]","[307.77166748046875, 321.84344482421875]","[365.7190856933594, 343.5736999511719]","[286.0414123535156, 343.5736999511719]","[409.1796569824219, 444.981689453125]","[249.82423400878906, 444.981689453125]","[474.3705139160156, 553.6331176757812]","[199.12025451660156, 553.6331176757812]","[561.2915649414062, 589.8502197265625]","[119.44255065917969, 589.8502197265625]","[394.69281005859375, 691.2581787109375]","[286.0414123535156, 698.5016479492188]","[401.93621826171875, 850.6135864257812]","[278.7979736328125, 886.8306884765625]","[365.7190856933594, 980.9953002929688]","[286.0414123535156, 1082.403076171875]"
"[329.0116271972656, 313.4082946777344]","[343.7377014160156, 306.0452880859375]","[314.2856140136719, 306.0452880859375]","[373.18975830078125, 328.13433837890625]","[292.1965637207031, 328.13433837890625]","[410.00482177734375, 423.85357666015625]","[255.38145446777344, 431.21661376953125]","[476.27203369140625, 541.661865234375]","[203.84031677246094, 541.661865234375]","[557.2651977539062, 600.5659790039062]","[130.2101593017578, 593.2030029296875]","[387.915771484375, 674.1961669921875]","[284.8335266113281, 674.1961669921875]","[395.27880859375, 843.5455932617188]","[284.8335266113281, 872.9976806640625]","[365.82672119140625, 983.4429321289062]","[292.1965637207031, 1071.799072265625]"
"[331.962890625, 304.83978271484375]","[346.933837890625, 289.86883544921875]","[316.991943359375, 289.86883544921875]","[376.8757629394531, 312.32525634765625]","[294.5355529785156, 312.32525634765625]","[414.3031311035156, 417.12188720703125]","[257.1081848144531, 417.12188720703125]","[466.7014465332031, 521.9185180664062]","[212.19529724121094, 536.8894653320312]","[556.5271606445312, 596.7733154296875]","[137.34056091308594, 589.287841796875]","[384.3612365722656, 664.142578125]","[279.5646057128906, 671.6280517578125]","[391.8467102050781, 843.7940063476562]","[287.050048828125, 866.2503662109375]","[369.3902893066406, 1000.9889526367188]","[294.5355529785156, 1060.87255859375]"
