鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[1163.142333984375, 466.9960021972656]","[1170.865966796875, 459.27227783203125]","[1159.2803955078125, 455.4104309082031]","[1105.2144775390625, 459.27227783203125]","[1132.2474365234375, 455.4104309082031]","[1089.7669677734375, 497.8908386230469]","[1116.800048828125, 501.752685546875]","[1151.5567626953125, 551.9568481445312]","[1178.5897216796875, 563.5424194335938]","[1209.484619140625, 555.8186645507812]","[1228.7938232421875, 551.9568481445312]","[1008.6681518554688, 640.7794799804688]","[1027.977294921875, 648.5032348632812]","[1070.457763671875, 741.1876831054688]","[1093.62890625, 748.9114379882812]","[993.220703125, 810.7011108398438]","[1004.8062744140625, 822.2866821289062]"
"[1174.193115234375, 437.1607666015625]","[1169.895263671875, 428.56494140625]","[1169.895263671875, 428.56494140625]","[1010.8723754882812, 793.8878784179688]","[1144.107666015625, 424.26702880859375]","[1109.724365234375, 475.842041015625]","[1131.2139892578125, 480.13995361328125]","[1169.895263671875, 536.0128784179688]","[1182.7889404296875, 540.310791015625]","[1221.47021484375, 527.4170532226562]","[1234.364013671875, 523.1190795898438]","[1028.06396484375, 617.6732788085938]","[1045.255615234375, 621.97119140625]","[1066.7452392578125, 733.717041015625]","[1088.23486328125, 742.3129272460938]","[993.6807250976562, 802.4837646484375]","[997.9785766601562, 811.0795288085938]"
"[1180.7135009765625, 413.3887939453125]","[1180.7135009765625, 400.499755859375]","[1176.4171142578125, 400.499755859375]","[1245.158935546875, 507.90875244140625]","[1150.638916015625, 404.79608154296875]","[1120.564453125, 447.75970458984375]","[1142.0462646484375, 452.0560607910156]","[1180.7135009765625, 525.0941772460938]","[1193.6025390625, 516.50146484375]","[1236.566162109375, 507.90875244140625]","[1240.862548828125, 499.3160400390625]","[1051.82275390625, 598.1322631835938]","[1064.7117919921875, 602.4286499023438]","[1077.600830078125, 718.4303588867188]","[1090.489990234375, 731.3194580078125]","[1004.5628051757812, 795.7648315429688]","[1008.859130859375, 821.5430297851562]"
"[1189.5911865234375, 391.7322998046875]","[1189.5911865234375, 382.6595458984375]","[1180.5184326171875, 382.6595458984375]","[1035.354248046875, 790.9338989257812]","[1157.8365478515625, 378.1231689453125]","[1126.081787109375, 423.48699951171875]","[1153.3001708984375, 432.55975341796875]","[1185.0548095703125, 496.069091796875]","[1203.200439453125, 496.069091796875]","[1239.491455078125, 491.53271484375]","[1248.564208984375, 491.53271484375]","[1067.10888671875, 582.2603149414062]","[1080.718017578125, 586.7967529296875]","[1089.790771484375, 700.2063598632812]","[1098.863525390625, 700.2063598632812]","[1026.281494140625, 804.5430297851562]","[1017.208740234375, 804.5430297851562]"
"[1205.510498046875, 378.797119140625]","[1200.9600830078125, 372.19189453125]","[1196.7626953125, 368.2093505859375]","[1041.5245361328125, 787.397216796875]","[1173.5672607421875, 365.4815673828125]","[1134.0986328125, 408.55712890625]","[1169.538818359375, 414.69970703125]","[1186.20703125, 484.03076171875]","[1220.1982421875, 490.4123840332031]","[1245.313232421875, 478.0313720703125]","[1254.34326171875, 479.92108154296875]","[1081.7772216796875, 558.0416870117188]","[1102.4110107421875, 566.5751342773438]","[1100.607177734375, 682.447265625]","[1118.960205078125, 688.4905395507812]","[1037.1405029296875, 795.9097290039062]","[1037.1622314453125, 800.1128540039062]"
"[1217.199462890625, 365.13494873046875]","[1212.149169921875, 355.0342102050781]","[1207.0987548828125, 355.0342102050781]","[1156.59521484375, 355.0342102050781]","[1176.796630859375, 349.9838562011719]","[1141.444091796875, 405.53778076171875]","[1186.8973388671875, 400.4874267578125]","[1191.94775390625, 476.2427978515625]","[1232.3505859375, 481.29315185546875]","[1247.5015869140625, 476.2427978515625]","[1267.7030029296875, 476.2427978515625]","[1101.041259765625, 551.9981079101562]","[1121.24267578125, 557.0485229492188]","[1131.3433837890625, 668.1563720703125]","[1126.29296875, 673.2067260742188]","[1060.638427734375, 779.2642211914062]","[1040.43701171875, 779.2642211914062]"
"[1231.2337646484375, 353.594970703125]","[1226.22802734375, 343.5833740234375]","[1221.22216796875, 343.5833740234375]","[1161.152587890625, 343.5833740234375]","[1191.1873779296875, 343.5833740234375]","[1156.146728515625, 398.64715576171875]","[1201.198974609375, 393.641357421875]","[1191.1873779296875, 468.72833251953125]","[1241.245361328125, 468.72833251953125]","[1186.181640625, 513.7805786132812]","[1286.297607421875, 478.73992919921875]","[1111.0946044921875, 543.8153686523438]","[1136.12353515625, 553.8269653320312]","[1151.1409912109375, 658.9486694335938]","[1141.12939453125, 663.9545288085938]","[1121.106201171875, 769.0762329101562]","[1051.0250244140625, 769.0762329101562]"
"[1246.4423828125, 352.247802734375]","[1245.2996826171875, 351.72998046875]","[1240.25341796875, 343.70721435546875]","[1177.9461669921875, 341.89801025390625]","[1217.008056640625, 339.37762451171875]","[1173.01416015625, 388.29290771484375]","[1217.012451171875, 390.1045837402344]","[1182.65869140625, 469.96893310546875]","[1259.188720703125, 472.5666809082031]","[1275.2232666015625, 480.5845031738281]","[1299.009033203125, 482.939208984375]","[1134.245849609375, 540.7921142578125]","[1158.37060546875, 549.25634765625]","[1140.0159912109375, 659.49169921875]","[1173.1824951171875, 664.229736328125]","[1059.4688720703125, 763.7291870117188]","[1149.4921875, 777.9434204101562]"
"[1259.475341796875, 353.58563232421875]","[1242.74560546875, 358.3338623046875]","[1254.77001953125, 344.83795166015625]","[1185.819580078125, 339.3585205078125]","[1232.393310546875, 340.33624267578125]","[1184.134033203125, 390.478271484375]","[1235.470458984375, 392.378662109375]","[1204.794921875, 486.41741943359375]","[1272.227294921875, 472.35455322265625]","[1290.183837890625, 495.90509033203125]","[1304.78466796875, 491.76605224609375]","[1151.0576171875, 541.713134765625]","[1177.25244140625, 546.103271484375]","[1157.3564453125, 661.9393920898438]","[1195.30712890625, 666.6832275390625]","[1072.744384765625, 751.604248046875]","[1181.07568359375, 780.5352783203125]"
"[1277.879150390625, 358.9261474609375]","[1267.035888671875, 365.7596435546875]","[1273.47998046875, 348.14886474609375]","[1210.1053466796875, 345.36737060546875]","[1247.5308837890625, 345.7548828125]","[1191.2138671875, 400.1966247558594]","[1251.927734375, 395.77392578125]","[1199.572509765625, 486.85015869140625]","[1288.8145751953125, 476.3614196777344]","[1271.435791015625, 501.72894287109375]","[1308.54541015625, 499.83428955078125]","[1171.8310546875, 545.23779296875]","[1195.5526123046875, 551.7677001953125]","[1218.5482177734375, 667.119384765625]","[1175.8529052734375, 667.119384765625]","[1213.8043212890625, 780.9735717773438]","[1082.291259765625, 748.1437377929688]"
"[1297.032958984375, 365.79443359375]","[1293.194091796875, 350.4093322753906]","[1290.4779052734375, 354.844482421875]","[1233.8233642578125, 354.3793029785156]","[1265.42724609375, 356.78070068359375]","[1206.995849609375, 409.0126953125]","[1269.660400390625, 409.54754638671875]","[1212.583740234375, 480.7580261230469]","[1304.88623046875, 489.36163330078125]","[1194.50146484375, 519.5968627929688]","[1326.593505859375, 531.3798828125]","[1192.354248046875, 551.957275390625]","[1217.345703125, 560.4910278320312]","[1219.068359375, 673.7293090820312]","[1217.999755859375, 674.6853637695312]","[1241.4979248046875, 787.47705078125]","[1246.1976318359375, 792.1766357421875]"
"[1311.06591796875, 373.25830078125]","[1302.30517578125, 381.38616943359375]","[1305.9805908203125, 364.0384826660156]","[1253.136474609375, 365.62158203125]","[1285.05322265625, 366.5744323730469]","[1227.9061279296875, 408.75958251953125]","[1286.8848876953125, 417.89996337890625]","[1235.2215576171875, 486.06610107421875]","[1319.793701171875, 507.24627685546875]","[1306.0272216796875, 520.781982421875]","[1327.859130859375, 532.2098388671875]","[1206.9847412109375, 566.0286865234375]","[1235.107177734375, 573.0828247070312]","[1233.01611328125, 683.4815063476562]","[1239.625, 685.7068481445312]","[1272.6273193359375, 802.2953491210938]","[1113.486328125, 749.588623046875]"
"[1329.2158203125, 386.6768493652344]","[1326.2445068359375, 379.94500732421875]","[1323.2471923828125, 376.8056945800781]","[1274.449951171875, 378.6589050292969]","[1299.985107421875, 378.8673095703125]","[1243.3497314453125, 419.66815185546875]","[1309.672119140625, 433.4506530761719]","[1228.5609130859375, 490.3948974609375]","[1331.0908203125, 517.3660888671875]","[1297.686767578125, 545.6192626953125]","[1346.6787109375, 573.8063354492188]","[1231.623046875, 571.760986328125]","[1259.045654296875, 579.617431640625]","[1254.5291748046875, 694.6715698242188]","[1274.323974609375, 698.63330078125]","[1132.618408203125, 756.0814819335938]","[1289.433349609375, 813.8553466796875]"
"[1341.58349609375, 399.0910339355469]","[1337.638427734375, 391.20074462890625]","[1337.638427734375, 391.20074462890625]","[1282.406494140625, 395.1459045410156]","[1313.967529296875, 395.1459045410156]","[1254.7904052734375, 450.37786865234375]","[1325.802978515625, 454.322998046875]","[1235.064697265625, 517.4452514648438]","[1337.638427734375, 537.1709594726562]","[1235.064697265625, 568.7321166992188]","[1353.4189453125, 600.293212890625]","[1242.955078125, 592.4028930664062]","[1278.4613037109375, 596.3480834960938]","[1302.132080078125, 698.9217529296875]","[1266.6258544921875, 710.7571411132812]","[1294.2418212890625, 813.3307495117188]","[1156.161865234375, 762.0439453125]"
"[1361.956298828125, 409.54400634765625]","[1369.507568359375, 405.76837158203125]","[1358.1806640625, 401.99273681640625]","[1305.3216552734375, 413.31964111328125]","[1335.52685546875, 409.54400634765625]","[1275.1165771484375, 466.1785888671875]","[1346.853759765625, 469.9542236328125]","[1248.6871337890625, 534.1400756835938]","[1343.078125, 556.7938842773438]","[1252.4627685546875, 586.9989624023438]","[1361.956298828125, 620.979736328125]","[1263.7896728515625, 609.65283203125]","[1290.2191162109375, 617.2041015625]","[1305.3216552734375, 715.3706665039062]","[1324.1998291015625, 711.5950317382812]","[1297.7703857421875, 813.5372314453125]","[1293.9947509765625, 817.3128662109375]"
"[1379.87548828125, 411.7401123046875]","[1376.009765625, 404.00848388671875]","[1372.1439208984375, 404.00848388671875]","[1321.888427734375, 411.7401123046875]","[1348.9490966796875, 411.7401123046875]","[1294.8277587890625, 465.8614501953125]","[1356.6806640625, 473.5930480957031]","[1267.76708984375, 543.1775512695312]","[1345.083251953125, 554.7750244140625]","[1275.4986572265625, 612.7621459960938]","[1352.8148193359375, 628.2254028320312]","[1275.4986572265625, 620.4937133789062]","[1310.291015625, 620.4937133789062]","[1329.6199951171875, 717.1389770507812]","[1341.2174072265625, 721.0047607421875]","[1306.4251708984375, 813.7841186523438]","[1232.974853515625, 778.9918823242188]"
"[1399.489013671875, 416.1412658691406]","[1391.1663818359375, 416.1412658691406]","[1391.1663818359375, 407.818603515625]","[1341.23046875, 416.1412658691406]","[1366.1983642578125, 416.1412658691406]","[1320.423828125, 461.9158935546875]","[1378.682373046875, 470.238525390625]","[1316.262451171875, 532.658447265625]","[1366.1983642578125, 545.1423950195312]","[1362.037109375, 603.4010009765625]","[1357.875732421875, 615.8849487304688]","[1291.29443359375, 603.4010009765625]","[1328.7464599609375, 611.7236938476562]","[1341.23046875, 719.9181518554688]","[1362.037109375, 736.5634765625]","[1307.9398193359375, 811.4673461914062]","[1266.3265380859375, 786.4994506835938]"
"[1416.1417236328125, 402.2042236328125]","[1407.447265625, 397.8569641113281]","[1407.447265625, 393.5097351074219]","[1350.9332275390625, 402.2042236328125]","[1381.36376953125, 402.2042236328125]","[1350.9332275390625, 445.676513671875]","[1381.36376953125, 454.3709716796875]","[1372.66943359375, 519.5794677734375]","[1363.974853515625, 523.9266967773438]","[1403.0999755859375, 545.662841796875]","[1359.627685546875, 597.8296508789062]","[1324.849853515625, 602.1768188476562]","[1337.8914794921875, 606.5241088867188]","[1350.9332275390625, 715.2048950195312]","[1390.058349609375, 723.8993530273438]","[1298.766357421875, 793.455078125]","[1298.766357421875, 806.4967041015625]"
"[1433.8609619140625, 392.71246337890625]","[1429.56298828125, 379.8184814453125]","[1425.2650146484375, 384.1164855957031]","[1377.9871826171875, 397.01043701171875]","[1399.47705078125, 392.71246337890625]","[1369.3912353515625, 435.6922607421875]","[1395.17919921875, 444.2882080078125]","[1365.09326171875, 500.1619873046875]","[1377.9871826171875, 508.7579345703125]","[1425.2650146484375, 530.2478637695312]","[1356.497314453125, 577.525634765625]","[1330.70947265625, 590.4196166992188]","[1369.3912353515625, 599.0155639648438]","[1352.1993408203125, 710.7630004882812]","[1425.2650146484375, 710.7630004882812]","[1292.027587890625, 805.3186645507812]","[1352.1993408203125, 796.7227172851562]"
"[1451.4969482421875, 380.91912841796875]","[1447.3046875, 364.1497802734375]","[1438.919921875, 372.5344543457031]","[1396.99658203125, 380.91912841796875]","[1413.765869140625, 380.91912841796875]","[1388.6119384765625, 422.8424987792969]","[1413.765869140625, 439.6118469238281]","[1417.958251953125, 489.91986083984375]","[1388.6119384765625, 489.91986083984375]","[1451.4969482421875, 510.88153076171875]","[1367.6502685546875, 561.1895751953125]","[1350.880859375, 569.5742797851562]","[1388.6119384765625, 577.9589233398438]","[1363.4578857421875, 686.9596557617188]","[1451.4969482421875, 695.3442993164062]","[1300.5728759765625, 800.1527099609375]","[1392.80419921875, 804.3450317382812]"
"[1464.9931640625, 367.51055908203125]","[1464.9931640625, 359.1477966308594]","[1456.6304931640625, 359.1477966308594]","[1414.816650390625, 375.873291015625]","[1427.36083984375, 371.6919250488281]","[1402.2725830078125, 417.68707275390625]","[1427.36083984375, 421.86846923828125]","[1423.179443359375, 488.7705078125]","[1398.0911865234375, 476.22637939453125]","[1469.174560546875, 497.13323974609375]","[1377.184326171875, 543.1283569335938]","[1385.547119140625, 580.7608032226562]","[1414.816650390625, 584.9421997070312]","[1373.0029296875, 681.1138305664062]","[1473.35595703125, 685.2952270507812]","[1314.463623046875, 785.6482543945312]","[1448.2677001953125, 802.3737182617188]"
"[1484.072998046875, 363.1688232421875]","[1483.9793701171875, 355.4051513671875]","[1472.2501220703125, 355.2457275390625]","[1459.6153564453125, 354.67193603515625]","[1442.876220703125, 364.942138671875]","[1425.0048828125, 408.2875671386719]","[1446.816650390625, 411.89825439453125]","[1451.1815185546875, 468.52886962890625]","[1411.71875, 466.6800842285156]","[1483.7320556640625, 482.9494323730469]","[1388.072509765625, 531.5217895507812]","[1403.8681640625, 566.5818481445312]","[1438.9224853515625, 568.3051147460938]","[1393.77978515625, 666.9760131835938]","[1491.93603515625, 678.0438842773438]","[1327.095947265625, 774.4382934570312]","[1502.97607421875, 797.597412109375]"
"[1497.32080078125, 357.2200927734375]","[1492.9649658203125, 348.5083312988281]","[1488.6090087890625, 348.5083312988281]","[1353.57666015625, 762.3175048828125]","[1458.117919921875, 361.57598876953125]","[1453.761962890625, 405.1348571777344]","[1462.4737548828125, 409.4907531738281]","[1462.4737548828125, 466.11724853515625]","[1427.626708984375, 461.7613830566406]","[1506.0325927734375, 483.5408020019531]","[1401.4913330078125, 522.7437744140625]","[1431.9825439453125, 561.9467163085938]","[1458.117919921875, 566.3026733398438]","[1414.5589599609375, 666.4879760742188]","[1510.388427734375, 679.5556030273438]","[1336.153076171875, 762.3175048828125]","[1545.235595703125, 801.5204467773438]"
"[1517.0704345703125, 363.7607727050781]","[1512.6461181640625, 350.48785400390625]","[1503.7974853515625, 354.9121398925781]","[1375.492431640625, 779.6463012695312]","[1472.8272705078125, 368.1850891113281]","[1477.2515869140625, 408.00390625]","[1481.6759033203125, 412.42822265625]","[1490.5245361328125, 465.5199890136719]","[1450.7056884765625, 465.5199890136719]","[1525.9190673828125, 474.3686218261719]","[1415.3111572265625, 527.4603881835938]","[1459.5543212890625, 567.2792358398438]","[1481.6759033203125, 571.7035522460938]","[1437.4327392578125, 673.4627685546875]","[1534.7677001953125, 682.3113403320312]","[1348.946533203125, 757.5247192382812]","[1579.0107421875, 801.767822265625]"
"[1537.77783203125, 367.3357238769531]","[1534.21875, 355.19464111328125]","[1524.868408203125, 358.74359130859375]","[1350.251953125, 751.2108764648438]","[1492.991943359375, 371.5948486328125]","[1494.80126953125, 414.61090087890625]","[1501.5224609375, 420.6475830078125]","[1515.3232421875, 474.6050720214844]","[1471.756591796875, 474.01336669921875]","[1554.008056640625, 487.470703125]","[1437.548095703125, 533.7203979492188]","[1475.8992919921875, 576.3139038085938]","[1507.72802734375, 582.0875854492188]","[1465.30517578125, 680.91015625]","[1563.10400390625, 699.5712280273438]","[1367.1279296875, 751.3810424804688]","[1600.2935791015625, 808.9314575195312]"
"[1556.2022705078125, 377.3780822753906]","[1553.531982421875, 364.15069580078125]","[1544.7510986328125, 368.93505859375]","[1382.35986328125, 759.4766845703125]","[1510.29443359375, 383.231689453125]","[1507.8917236328125, 426.7014465332031]","[1526.3414306640625, 434.8659973144531]","[1530.3896484375, 490.17108154296875]","[1495.6363525390625, 490.03375244140625]","[1573.2548828125, 500.2757568359375]","[1458.828857421875, 547.1210327148438]","[1495.56884765625, 596.0956420898438]","[1538.416015625, 600.072998046875]","[1493.6123046875, 689.9549560546875]","[1590.211669921875, 710.5703735351562]","[1389.524658203125, 751.1718139648438]","[1618.7403564453125, 820.6095581054688]"
"[1573.7379150390625, 380.38214111328125]","[1573.7379150390625, 371.8648986816406]","[1560.9620361328125, 376.12353515625]","[1505.60009765625, 401.6752014160156]","[1531.1517333984375, 388.89935302734375]","[1527.56103515625, 438.38226318359375]","[1550.148681640625, 448.46746826171875]","[1560.9620361328125, 508.1405334472656]","[1521.546630859375, 508.43438720703125]","[1597.907958984375, 522.6029663085938]","[1486.51611328125, 566.2949829101562]","[1515.552001953125, 607.268310546875]","[1560.5401611328125, 611.49755859375]","[1525.484130859375, 704.2879028320312]","[1616.323974609375, 712.553955078125]","[1416.261474609375, 748.2215576171875]","[1620.5826416015625, 823.2778930664062]"
"[1593.762451171875, 391.837158203125]","[1589.477783203125, 378.9833068847656]","[1580.908447265625, 383.2679443359375]","[1572.33935546875, 383.2679443359375]","[1555.2008056640625, 400.4064025878906]","[1546.631591796875, 447.5372009277344]","[1563.77001953125, 460.39105224609375]","[1572.33935546875, 520.3756713867188]","[1546.631591796875, 528.9449462890625]","[1615.1854248046875, 533.2295532226562]","[1516.6392822265625, 588.9295654296875]","[1538.0623779296875, 618.921875]","[1576.6239013671875, 618.921875]","[1559.4853515625, 713.1834716796875]","[1640.8931884765625, 717.4680786132812]","[1452.3699951171875, 756.0296630859375]","[1619.4700927734375, 828.8681030273438]"
"[1615.0982666015625, 392.27197265625]","[1610.781005859375, 379.3199462890625]","[1602.146240234375, 383.63726806640625]","[1554.6553955078125, 405.2240295410156]","[1567.607421875, 400.90667724609375]","[1571.9248046875, 452.71484375]","[1576.2421875, 461.34954833984375]","[1589.1942138671875, 526.1098022460938]","[1567.607421875, 534.7444458007812]","[1636.68505859375, 552.0138549804688]","[1554.6553955078125, 603.8220825195312]","[1602.146240234375, 612.4567260742188]","[1584.8768310546875, 616.7741088867188]","[1602.146240234375, 707.4384155273438]","[1649.6370849609375, 716.0730590820312]","[1494.2125244140625, 759.24658203125]","[1619.4156494140625, 824.0067749023438]"
"[1629.8349609375, 385.86151123046875]","[1629.8349609375, 377.3648376464844]","[1617.08984375, 381.6131591796875]","[1553.36474609375, 751.2188110351562]","[1587.3515625, 394.35821533203125]","[1600.0965576171875, 445.3382873535156]","[1591.599853515625, 453.8349609375]","[1621.3382568359375, 521.8084106445312]","[1587.3515625, 534.5534057617188]","[1651.07666015625, 564.2918090820312]","[1604.3448486328125, 611.0234985351562]","[1583.1031494140625, 611.0234985351562]","[1595.84814453125, 611.0234985351562]","[1634.083251953125, 704.4869995117188]","[1655.324951171875, 717.2320556640625]","[1536.3714599609375, 772.4605102539062]","[1621.3382568359375, 827.6889038085938]"
"[1645.408447265625, 382.0868225097656]","[1645.408447265625, 373.3426208496094]","[1636.6641845703125, 373.3426208496094]","[1592.943115234375, 793.0643310546875]","[1601.6873779296875, 386.45892333984375]","[1606.0594482421875, 438.92413330078125]","[1606.0594482421875, 447.6683349609375]","[1597.3153076171875, 526.3661499023438]","[1606.0594482421875, 535.1103515625]","[1658.524658203125, 600.69189453125]","[1649.780517578125, 605.06396484375]","[1614.8037109375, 609.4360961914062]","[1610.431640625, 609.4360961914062]","[1662.8968505859375, 701.250244140625]","[1667.2689208984375, 705.622314453125]","[1584.198974609375, 779.9480590820312]","[1619.17578125, 823.6690063476562]"
"[1662.6116943359375, 374.9483642578125]","[1662.6116943359375, 361.6914367675781]","[1653.7738037109375, 366.11041259765625]","[1614.0029296875, 388.205322265625]","[1618.421875, 379.3673400878906]","[1627.2598876953125, 432.39508056640625]","[1618.421875, 436.8140563964844]","[1644.935791015625, 507.5177001953125]","[1627.2598876953125, 525.193603515625]","[1684.70654296875, 582.6403198242188]","[1693.5445556640625, 582.6403198242188]","[1644.935791015625, 604.7351684570312]","[1622.8409423828125, 604.7351684570312]","[1697.9635009765625, 697.5337524414062]","[1667.03076171875, 710.7906494140625]","[1640.516845703125, 803.5891723632812]","[1622.8409423828125, 825.6840209960938]"
"[1678.7574462890625, 368.06536865234375]","[1678.7574462890625, 358.4051513671875]","[1664.26708984375, 358.4051513671875]","[1615.9661865234375, 368.06536865234375]","[1635.28662109375, 368.06536865234375]","[1625.6263427734375, 421.1964111328125]","[1640.11669921875, 430.85662841796875]","[1606.305908203125, 498.47796630859375]","[1649.77685546875, 517.7984008789062]","[1644.94677734375, 556.4391479492188]","[1722.228271484375, 551.6090698242188]","[1664.26708984375, 590.2498168945312]","[1635.28662109375, 595.0799560546875]","[1717.398193359375, 696.511962890625]","[1659.43701171875, 706.1721801757812]","[1693.2476806640625, 802.774169921875]","[1625.6263427734375, 817.264404296875]"
"[1697.038818359375, 357.3809814453125]","[1697.038818359375, 347.6088562011719]","[1682.380615234375, 352.49493408203125]","[1633.5198974609375, 372.0391845703125]","[1653.064208984375, 362.2670593261719]","[1643.2919921875, 411.12774658203125]","[1653.064208984375, 425.78594970703125]","[1609.089599609375, 489.3048095703125]","[1672.6083984375, 513.7351684570312]","[1687.2666015625, 552.8236694335938]","[1745.8994140625, 528.3933715820312]","[1682.380615234375, 587.0261840820312]","[1653.064208984375, 591.9122314453125]","[1736.1273193359375, 699.4057006835938]","[1657.9501953125, 704.291748046875]","[1741.013427734375, 816.6713256835938]","[1628.6339111328125, 821.5574340820312]"
"[1714.895263671875, 358.7183837890625]","[1714.895263671875, 344.20501708984375]","[1700.3818359375, 349.04278564453125]","[1661.6795654296875, 373.2318115234375]","[1666.517333984375, 363.55621337890625]","[1676.19287109375, 411.93414306640625]","[1671.3551025390625, 421.6097412109375]","[1700.3818359375, 484.5010986328125]","[1700.3818359375, 503.852294921875]","[1734.2464599609375, 508.6900634765625]","[1768.111083984375, 499.01446533203125]","[1695.5440673828125, 581.2570190429688]","[1671.3551025390625, 586.0947875976562]","[1753.59765625, 702.201904296875]","[1666.517333984375, 707.0396728515625]","[1787.462158203125, 813.47119140625]","[1632.65283203125, 818.3090209960938]"
"[1728.9912109375, 353.76715087890625]","[1733.7384033203125, 344.2725830078125]","[1714.749267578125, 349.0198669433594]","[1681.518310546875, 353.76715087890625]","[1681.518310546875, 363.26171875]","[1700.5074462890625, 410.734619140625]","[1686.265625, 424.97650146484375]","[1728.9912109375, 462.954833984375]","[1719.49658203125, 496.18585205078125]","[1766.969482421875, 472.44940185546875]","[1776.464111328125, 481.9439697265625]","[1700.5074462890625, 581.6370239257812]","[1691.0128173828125, 586.3843383789062]","[1667.2763671875, 705.0665283203125]","[1766.969482421875, 705.0665283203125]","[1634.04541015625, 814.2542114257812]","[1823.93701171875, 819.00146484375]"
"[1748.48046875, 354.1249084472656]","[1748.48046875, 344.6133117675781]","[1734.213134765625, 349.3691101074219]","[1719.9456787109375, 349.3691101074219]","[1700.9224853515625, 363.6365051269531]","[1724.701416015625, 411.19451904296875]","[1700.9224853515625, 425.4619140625]","[1738.9688720703125, 463.50830078125]","[1753.236328125, 487.28729248046875]","[1777.0152587890625, 468.26409912109375]","[1805.550048828125, 463.50830078125]","[1734.213134765625, 587.1590576171875]","[1700.9224853515625, 591.9148559570312]","[1796.0384521484375, 701.2982177734375]","[1681.8992919921875, 701.2982177734375]","[1853.1080322265625, 815.4373779296875]","[1634.34130859375, 810.6815795898438]"
"[1764.2418212890625, 355.6682434082031]","[1764.2418212890625, 346.0843811035156]","[1749.865966796875, 346.0843811035156]","[1812.1611328125, 465.88262939453125]","[1716.322509765625, 365.2521057128906]","[1745.0740966796875, 413.17138671875]","[1716.322509765625, 427.54718017578125]","[1788.201416015625, 432.339111328125]","[1783.4095458984375, 489.84228515625]","[1812.1611328125, 451.5068359375]","[1821.7449951171875, 461.0906982421875]","[1764.2418212890625, 590.4727783203125]","[1716.322509765625, 595.2647094726562]","[1821.7449951171875, 705.4790649414062]","[1692.3629150390625, 700.6871337890625]","[1879.2481689453125, 820.4853515625]","[1634.8597412109375, 806.109619140625]"
"[1783.40185546875, 356.7516784667969]","[1788.0379638671875, 347.47930908203125]","[1769.4932861328125, 352.115478515625]","[1658.224853515625, 792.5528564453125]","[1732.40380859375, 366.0240478515625]","[1778.765625, 412.3858642578125]","[1737.0399169921875, 430.93060302734375]","[1811.2188720703125, 463.3839111328125]","[1811.2188720703125, 491.20098876953125]","[1843.672119140625, 454.11151123046875]","[1852.944580078125, 449.475341796875]","[1788.0379638671875, 597.8331909179688]","[1737.0399169921875, 597.8331909179688]","[1848.308349609375, 713.7377319335938]","[1713.8590087890625, 704.4653930664062]","[1899.306396484375, 834.2785034179688]","[1639.68017578125, 811.0975952148438]"
"[1800.742919921875, 365.05047607421875]","[1805.3367919921875, 351.2687072753906]","[1786.961181640625, 355.86260986328125]","[1672.11328125, 824.4421997070312]","[1750.2098388671875, 374.23828125]","[1796.14892578125, 429.36529541015625]","[1750.2098388671875, 438.5531311035156]","[1837.4942626953125, 479.89837646484375]","[1832.9002685546875, 493.68017578125]","[1878.8394775390625, 452.33489990234375]","[1878.8394775390625, 447.740966796875]","[1814.524658203125, 603.9341430664062]","[1754.8037109375, 608.528076171875]","[1874.24560546875, 723.3760375976562]","[1727.240234375, 714.1881713867188]","[1906.4029541015625, 838.223876953125]","[1649.1436767578125, 810.6604614257812]"
"[1814.1256103515625, 365.39599609375]","[1818.667236328125, 356.31256103515625]","[1800.50048828125, 360.8542785644531]","[1818.667236328125, 388.10455322265625]","[1768.70849609375, 379.0211181640625]","[1814.1256103515625, 438.0633850097656]","[1773.250244140625, 442.6051025390625]","[1850.459228515625, 488.022216796875]","[1845.91748046875, 501.6473388671875]","[1895.87646484375, 451.6885070800781]","[1900.4180908203125, 460.7719421386719]","[1836.8341064453125, 610.6484375]","[1777.7918701171875, 619.7318725585938]","[1891.334716796875, 719.6495361328125]","[1755.083251953125, 728.73291015625]","[1904.959716796875, 846.8173828125]","[1659.7073974609375, 805.9420776367188]"
"[1833.60400390625, 362.7254638671875]","[1838.311279296875, 353.31072998046875]","[1814.7744140625, 358.01806640625]","[1833.60400390625, 376.8475341796875]","[1786.5302734375, 376.8475341796875]","[1833.60400390625, 438.0433044433594]","[1791.2376708984375, 442.75067138671875]","[1866.5555419921875, 518.0685424804688]","[1847.72607421875, 508.6537780761719]","[1880.6776123046875, 546.3126831054688]","[1875.97021484375, 508.6537780761719]","[1861.84814453125, 612.2158203125]","[1800.65234375, 616.9231567382812]","[1908.9217529296875, 720.4852294921875]","[1791.2376708984375, 734.6073608398438]","[1904.2144775390625, 847.5840454101562]","[1682.96826171875, 800.5104370117188]"
