±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[350.6558532714844, 366.4730224609375]","[360.90264892578125, 356.22625732421875]","[340.4090881347656, 361.3496398925781]","[386.5195617675781, 366.4730224609375]","[325.0389404296875, 371.5964050292969]","[417.2598571777344, 448.44720458984375]","[299.4220275878906, 448.44720458984375]","[473.6170654296875, 520.174560546875]","[248.1881866455078, 525.2979125976562]","[540.2210693359375, 515.0512084960938]","[171.33738708496094, 545.7914428710938]","[391.6429138183594, 622.6422729492188]","[309.66876220703125, 622.6422729492188]","[386.5195617675781, 750.7268676757812]","[309.66876220703125, 750.7268676757812]","[371.1493835449219, 883.9347534179688]","[314.79217529296875, 883.9347534179688]"
"[350.2862548828125, 348.86187744140625]","[360.7637939453125, 338.3843688964844]","[334.57000732421875, 338.3843688964844]","[381.71881103515625, 343.62310791015625]","[324.092529296875, 354.10064697265625]","[413.1513671875, 427.4432373046875]","[297.898681640625, 432.6819763183594]","[465.5389404296875, 511.2633056640625]","[250.74989318847656, 521.7408447265625]","[528.4039916992188, 521.7408447265625]","[187.8848114013672, 547.9346313476562]","[392.19635009765625, 605.5609130859375]","[308.376220703125, 605.5609130859375]","[386.95758056640625, 736.52978515625]","[308.376220703125, 736.52978515625]","[376.48004150390625, 877.9761962890625]","[308.376220703125, 877.9761962890625]"
"[348.61480712890625, 333.17333984375]","[358.6869812011719, 323.1011657714844]","[333.5065612792969, 323.1011657714844]","[383.86737060546875, 328.13726806640625]","[323.43438720703125, 338.20941162109375]","[414.0838623046875, 408.71453857421875]","[298.2539978027344, 413.7506408691406]","[459.4085693359375, 494.3279724121094]","[257.96533203125, 509.43621826171875]","[524.877685546875, 524.54443359375]","[197.53231811523438, 554.7609252929688]","[398.9756164550781, 600.0856323242188]","[313.3622131347656, 600.0856323242188]","[388.9034423828125, 736.0598754882812]","[318.3983154296875, 741.0960083007812]","[378.831298828125, 866.9979858398438]","[313.3622131347656, 866.9979858398438]"
"[344.9561767578125, 318.3289794921875]","[360.3509521484375, 308.0657958984375]","[334.6930236816406, 308.0657958984375]","[380.8773193359375, 318.3289794921875]","[324.4298400878906, 328.5921630859375]","[416.79840087890625, 395.30279541015625]","[298.77191162109375, 405.5659484863281]","[457.8511047363281, 487.67132568359375]","[262.8507995605469, 503.06610107421875]","[514.298583984375, 528.7240600585938]","[221.79811096191406, 554.3819580078125]","[396.2720642089844, 580.0398559570312]","[314.16668701171875, 580.0398559570312]","[391.1404724121094, 718.5927124023438]","[319.29827880859375, 713.4611206054688]","[380.8773193359375, 846.8823852539062]","[319.29827880859375, 841.7507934570312]"
"[348.60711669921875, 310.7047119140625]","[363.3289489746094, 300.89013671875]","[338.79254150390625, 305.79742431640625]","[382.95806884765625, 315.61199951171875]","[324.0707092285156, 320.519287109375]","[417.30902099609375, 389.22119140625]","[304.44158935546875, 394.12847900390625]","[451.65997314453125, 477.55224609375]","[270.09063720703125, 487.3667907714844]","[505.6400451660156, 531.5322875976562]","[230.83236694335938, 556.0687255859375]","[402.5871887207031, 570.7905883789062]","[319.1634216308594, 570.7905883789062]","[392.77264404296875, 693.4725952148438]","[328.97796630859375, 698.3798217773438]","[373.14349365234375, 811.2472534179688]","[324.0707092285156, 816.1544799804688]"
"[346.829833984375, 306.05963134765625]","[361.53363037109375, 296.257080078125]","[337.02728271484375, 301.1583251953125]","[386.03997802734375, 310.96087646484375]","[322.323486328125, 315.86212158203125]","[415.44757080078125, 384.4798889160156]","[307.6197204589844, 389.3811340332031]","[449.7564392089844, 477.60394287109375]","[278.2121276855469, 477.60394287109375]","[508.5716247558594, 531.517822265625]","[243.90322875976562, 546.2216796875]","[400.7437744140625, 546.2216796875]","[322.323486328125, 546.2216796875]","[395.84246826171875, 678.5558471679688]","[332.12603759765625, 678.5558471679688]","[366.43487548828125, 791.284912109375]","[332.12603759765625, 805.9887084960938]"
"[348.3499755859375, 308.1473388671875]","[363.204345703125, 298.24444580078125]","[338.44708251953125, 298.24444580078125]","[383.0101318359375, 308.1473388671875]","[323.59271240234375, 313.0987548828125]","[417.6702880859375, 382.4190979003906]","[303.78692626953125, 387.37054443359375]","[447.37896728515625, 476.49664306640625]","[283.98114013671875, 481.4480895996094]","[501.844970703125, 530.9625854492188]","[244.3695068359375, 535.9140014648438]","[402.81591796875, 550.7683715820312]","[323.59271240234375, 550.7683715820312]","[387.9615478515625, 679.506103515625]","[333.49560546875, 684.4575805664062]","[368.15576171875, 803.2924194335938]","[333.49560546875, 813.1952514648438]"
"[352.28094482421875, 310.3328857421875]","[362.21026611328125, 300.4035949707031]","[342.3516845703125, 300.4035949707031]","[387.03350830078125, 310.3328857421875]","[327.457763671875, 315.29754638671875]","[421.78594970703125, 389.7672119140625]","[307.59918212890625, 394.7318420410156]","[446.60919189453125, 479.13079833984375]","[287.7406005859375, 489.06005859375]","[501.22027587890625, 528.7772216796875]","[243.05877685546875, 533.7418823242188]","[401.92742919921875, 553.6004028320312]","[322.49310302734375, 553.6004028320312]","[391.99810791015625, 692.6105346679688]","[332.42242431640625, 697.5751342773438]","[367.17486572265625, 816.7265014648438]","[337.38702392578125, 826.6558227539062]"
"[353.4443359375, 319.2352294921875]","[363.49658203125, 309.1829833984375]","[338.36602783203125, 309.1829833984375]","[383.60107421875, 319.2352294921875]","[328.31378173828125, 324.2613525390625]","[418.78387451171875, 394.62701416015625]","[308.20928955078125, 404.67926025390625]","[453.96673583984375, 485.09710693359375]","[283.0787048339844, 500.17547607421875]","[514.2801513671875, 520.2799682617188]","[232.81752014160156, 525.3060302734375]","[398.67938232421875, 575.5672607421875]","[323.28765869140625, 575.5672607421875]","[388.627197265625, 711.2723999023438]","[328.31378173828125, 716.2985229492188]","[378.574951171875, 841.9514770507812]","[338.36602783203125, 841.9514770507812]"
"[355.9894104003906, 336.3787841796875]","[365.803955078125, 321.6569519042969]","[341.267578125, 326.564208984375]","[385.43304443359375, 331.47149658203125]","[326.5457458496094, 341.2860412597656]","[419.7839660644531, 409.9879150390625]","[306.9166259765625, 414.89520263671875]","[459.0422058105469, 493.41162109375]","[282.3802490234375, 503.2261657714844]","[517.9295043945312, 517.947998046875]","[223.492919921875, 517.947998046875]","[405.0621643066406, 581.7426147460938]","[326.5457458496094, 581.7426147460938]","[390.34033203125, 728.9608764648438]","[331.4530334472656, 728.9608764648438]","[380.5257873535156, 856.5499877929688]","[336.36029052734375, 856.5499877929688]"
"[356.6723937988281, 354.82464599609375]","[366.591064453125, 339.9466552734375]","[341.79437255859375, 344.9059753417969]","[386.42840576171875, 349.86529541015625]","[326.9163818359375, 354.82464599609375]","[421.1437683105469, 424.25537109375]","[307.07904052734375, 434.174072265625]","[460.8184814453125, 503.6047668457031]","[277.322998046875, 518.4827270507812]","[530.2492065429688, 513.5234375]","[212.8516082763672, 518.4827270507812]","[406.2657775878906, 592.8728637695312]","[326.9163818359375, 592.8728637695312]","[386.42840576171875, 741.6528930664062]","[331.8757019042969, 741.6528930664062]","[381.4690856933594, 865.6362915039062]","[336.8350524902344, 870.5956420898438]"
"[358.6168212890625, 372.57879638671875]","[368.70501708984375, 362.4906005859375]","[343.4845275878906, 362.4906005859375]","[388.88140869140625, 372.57879638671875]","[328.3522644042969, 377.6229248046875]","[419.14599609375, 443.1961669921875]","[308.1758728027344, 453.2843933105469]","[469.58697509765625, 518.8576049804688]","[267.8230895996094, 533.9899291992188]","[545.2484130859375, 508.7694396972656]","[197.20570373535156, 518.8576049804688]","[404.0137023925781, 609.6514282226562]","[323.3081359863281, 609.6514282226562]","[383.8373107910156, 750.8860473632812]","[333.3963623046875, 750.8860473632812]","[383.8373107910156, 876.9884643554688]","[333.3963623046875, 882.0325317382812]"
"[355.6478576660156, 393.185302734375]","[370.8372802734375, 383.05902099609375]","[345.5215759277344, 383.05902099609375]","[391.0898132324219, 393.185302734375]","[330.3321838378906, 398.2484436035156]","[421.4686584472656, 464.0692443847656]","[310.0796203613281, 474.19549560546875]","[477.16314697265625, 529.8900146484375]","[259.4482421875, 545.0794067382812]","[558.17333984375, 509.6374816894531]","[188.56431579589844, 524.8268432617188]","[406.2792053222656, 631.1527709960938]","[325.26904296875, 626.0896606445312]","[391.0898132324219, 757.7312622070312]","[335.3952941894531, 757.7312622070312]","[386.02667236328125, 874.1834106445312]","[340.45843505859375, 879.2465209960938]"
"[357.6185302734375, 407.391357421875]","[368.38104248046875, 396.6288757324219]","[346.85601806640625, 396.6288757324219]","[389.906005859375, 407.391357421875]","[330.71234130859375, 407.391357421875]","[422.1934814453125, 477.3475646972656]","[309.18731689453125, 482.7287902832031]","[481.38714599609375, 536.5411987304688]","[249.99362182617188, 552.6849975585938]","[567.487060546875, 515.0162963867188]","[180.03744506835938, 531.1599731445312]","[400.66851806640625, 649.54736328125]","[325.3310546875, 649.54736328125]","[389.906005859375, 767.9346923828125]","[336.09356689453125, 767.9346923828125]","[379.14349365234375, 880.9408569335938]","[341.47479248046875, 880.9408569335938]"
"[360.07684326171875, 401.4127502441406]","[370.5714111328125, 390.91815185546875]","[349.582275390625, 390.91815185546875]","[391.560546875, 401.4127502441406]","[333.84039306640625, 406.6600341796875]","[423.04425048828125, 474.874755859375]","[312.85125732421875, 480.12200927734375]","[480.764404296875, 537.8421630859375]","[255.13111877441406, 548.3367309570312]","[559.4736328125, 522.1002807617188]","[186.9163818359375, 537.8421630859375]","[407.3023681640625, 648.03515625]","[323.3458251953125, 648.03515625]","[396.807861328125, 768.7227172851562]","[333.84039306640625, 763.4754028320312]","[381.06597900390625, 878.9157104492188]","[344.3349609375, 878.9157104492188]"
"[362.38885498046875, 384.00579833984375]","[372.4716491699219, 373.9229736328125]","[347.26458740234375, 373.9229736328125]","[387.59588623046875, 384.00579833984375]","[337.1817932128906, 389.04718017578125]","[422.8857727050781, 459.626953125]","[311.9747314453125, 459.626953125]","[483.3827209472656, 530.2067260742188]","[266.6020202636719, 540.2894897460938]","[553.9624633789062, 525.1653442382812]","[196.02223205566406, 550.3723754882812]","[407.76153564453125, 620.9520874023438]","[327.09893798828125, 625.9934692382812]","[397.6787109375, 752.0287475585938]","[332.140380859375, 746.9873657226562]","[382.5544738769531, 878.0640258789062]","[342.22320556640625, 878.0640258789062]"
"[361.34136962890625, 361.04132080078125]","[371.54730224609375, 350.83538818359375]","[351.13543701171875, 350.83538818359375]","[391.9591369628906, 361.04132080078125]","[335.8265380859375, 366.144287109375]","[422.576904296875, 437.5857849121094]","[310.31170654296875, 442.6887512207031]","[478.7095031738281, 514.1302490234375]","[274.5909729003906, 529.4391479492188]","[539.945068359375, 529.4391479492188]","[203.1494598388672, 549.8510131835938]","[412.3710021972656, 616.1895141601562]","[330.72357177734375, 616.1895141601562]","[402.1650695800781, 748.8665771484375]","[335.8265380859375, 748.8665771484375]","[386.8561706542969, 876.4406127929688]","[335.8265380859375, 876.4406127929688]"
"[364.4676513671875, 347.7213439941406]","[378.43719482421875, 333.7518310546875]","[355.1546630859375, 338.4083557128906]","[397.06317138671875, 347.7213439941406]","[336.5286865234375, 347.7213439941406]","[425.002197265625, 417.56884765625]","[313.2462158203125, 422.225341796875]","[471.56719970703125, 501.3858642578125]","[280.65069580078125, 510.6988525390625]","[536.7582397460938, 529.3248901367188]","[215.4596405029297, 552.6073608398438]","[411.03271484375, 603.828857421875]","[331.8721923828125, 599.17236328125]","[401.7197265625, 738.867431640625]","[336.5286865234375, 738.867431640625]","[392.40667724609375, 864.5928955078125]","[336.5286865234375, 864.5928955078125]"
"[364.8561706542969, 335.5985412597656]","[379.694580078125, 320.7601318359375]","[354.9638977050781, 325.7062683105469]","[399.4791259765625, 330.65240478515625]","[340.12548828125, 335.5985412597656]","[429.15594482421875, 404.844482421875]","[315.3948059082031, 414.73675537109375]","[473.67120361328125, 493.87493896484375]","[285.71795654296875, 503.7672119140625]","[537.9710083007812, 528.4979248046875]","[231.31044006347656, 553.2285766601562]","[409.37139892578125, 587.8515625]","[330.23321533203125, 587.8515625]","[399.4791259765625, 721.3972778320312]","[335.1793518066406, 721.3972778320312]","[394.53302001953125, 840.1044921875]","[345.0716247558594, 835.1583862304688]"
"[369.7692565917969, 325.4634704589844]","[379.4612121582031, 315.771484375]","[355.2313232421875, 315.771484375]","[398.84515380859375, 325.4634704589844]","[340.693359375, 330.3094482421875]","[432.7670593261719, 398.1532287597656]","[316.46343994140625, 402.99920654296875]","[471.534912109375, 485.38092041015625]","[287.3875427246094, 495.0728759765625]","[539.3787231445312, 524.1488037109375]","[238.9276885986328, 553.2246704101562]","[413.38311767578125, 572.608642578125]","[335.8473815917969, 572.608642578125]","[403.691162109375, 698.6041870117188]","[345.5393371582031, 703.4501953125]","[393.9991760253906, 819.7537231445312]","[355.2313232421875, 810.061767578125]"
"[369.0150146484375, 318.95782470703125]","[383.4898681640625, 309.30792236328125]","[359.3651123046875, 309.30792236328125]","[402.7896728515625, 318.95782470703125]","[344.89019775390625, 323.78277587890625]","[431.73944091796875, 391.3321838378906]","[320.76544189453125, 396.1571350097656]","[475.1640625, 478.181396484375]","[291.815673828125, 492.65625]","[537.8884887695312, 521.6060180664062]","[238.74114990234375, 545.7307739257812]","[412.43963623046875, 565.0306396484375]","[340.06524658203125, 569.8555908203125]","[407.61468505859375, 685.654541015625]","[344.89019775390625, 690.4794921875]","[393.1397705078125, 801.4534912109375]","[364.1900634765625, 806.2784423828125]"
"[373.5009765625, 321.30718994140625]","[383.2797546386719, 306.6390380859375]","[358.83282470703125, 306.6390380859375]","[402.83734130859375, 321.30718994140625]","[344.1646423339844, 321.30718994140625]","[437.0630798339844, 389.7586669921875]","[319.71771240234375, 394.6480407714844]","[481.0675964355469, 477.7677001953125]","[295.270751953125, 487.54644775390625]","[539.7402954101562, 516.8828125]","[246.3768310546875, 531.5509643554688]","[417.5054931640625, 565.7767333984375]","[344.1646423339844, 565.7767333984375]","[407.7267150878906, 688.011474609375]","[349.0540466308594, 692.90087890625]","[397.94793701171875, 815.1355590820312]","[368.6116027832031, 815.1355590820312]"
"[373.47113037109375, 322.25140380859375]","[383.20306396484375, 312.5195007324219]","[358.873291015625, 312.5195007324219]","[402.6669006347656, 322.25140380859375]","[344.27545166015625, 322.25140380859375]","[436.7285461425781, 390.374755859375]","[324.8116455078125, 400.10662841796875]","[480.5221252441406, 473.095947265625]","[295.61590576171875, 482.8278503417969]","[538.9135131835938, 512.0235595703125]","[237.22445678710938, 526.6213989257812]","[417.2647399902344, 575.2809448242188]","[344.27545166015625, 575.2809448242188]","[412.3987731933594, 701.7957153320312]","[354.00732421875, 701.7957153320312]","[397.8009033203125, 828.3104248046875]","[363.7392578125, 828.3104248046875]"
"[372.821044921875, 331.2225341796875]","[382.9833984375, 315.9789733886719]","[357.57745361328125, 321.0601806640625]","[403.3081970214844, 326.141357421875]","[342.3338623046875, 331.2225341796875]","[438.87652587890625, 402.3592529296875]","[322.00909423828125, 412.5216369628906]","[489.6884765625, 478.5771484375]","[286.4407653808594, 493.8206787109375]","[550.6627807617188, 503.98309326171875]","[235.62881469726562, 514.1455078125]","[423.6329345703125, 595.444580078125]","[342.3338623046875, 595.444580078125]","[413.4705810546875, 727.5555419921875]","[352.4962463378906, 727.5555419921875]","[403.3081970214844, 844.4229125976562]","[357.57745361328125, 844.4229125976562]"
"[373.7206115722656, 343.779052734375]","[383.71734619140625, 328.783935546875]","[358.72552490234375, 328.783935546875]","[403.7108154296875, 338.78070068359375]","[343.73040771484375, 343.779052734375]","[443.6977844238281, 408.7578430175781]","[323.7369384765625, 418.75457763671875]","[488.68310546875, 483.7333984375]","[283.75, 498.72845458984375]","[553.661865234375, 498.72845458984375]","[223.76954650878906, 513.7235717773438]","[428.7026672363281, 598.6958618164062]","[348.728759765625, 598.6958618164062]","[413.70758056640625, 738.650146484375]","[358.72552490234375, 738.650146484375]","[403.7108154296875, 858.6109619140625]","[358.72552490234375, 858.6109619140625]"
"[374.1476135253906, 361.06884765625]","[384.93115234375, 350.28533935546875]","[363.3641052246094, 350.28533935546875]","[406.4981994628906, 355.6770935058594]","[347.1888122558594, 361.06884765625]","[444.2405700683594, 425.7700500488281]","[320.2299499511719, 436.5535888671875]","[492.7664489746094, 495.8630065917969]","[271.7040710449219, 506.6465148925781]","[568.2511596679688, 490.4712219238281]","[207.0028839111328, 512.0382690429688]","[422.6734924316406, 609.0900268554688]","[347.1888122558594, 614.4818115234375]","[417.28173828125, 743.8842163085938]","[357.9723205566406, 749.2759399414062]","[406.4981994628906, 873.2865600585938]","[363.3641052246094, 873.2865600585938]"
"[373.8871765136719, 379.3456726074219]","[389.0771789550781, 369.218994140625]","[363.7605285644531, 369.218994140625]","[404.26715087890625, 379.3456726074219]","[348.57049560546875, 379.3456726074219]","[444.7738037109375, 450.2322998046875]","[323.25384521484375, 460.3589782714844]","[500.4704284667969, 505.928955078125]","[267.5572204589844, 521.1189575195312]","[581.4837646484375, 495.8022766113281]","[186.5438995361328, 516.0556030273438]","[424.5204772949219, 617.322265625]","[348.57049560546875, 622.3855590820312]","[414.3938293457031, 759.0955200195312]","[358.69720458984375, 754.0321655273438]","[414.3938293457031, 880.6154174804688]","[358.69720458984375, 880.6154174804688]"
"[374.4476318359375, 397.36920166015625]","[390.07183837890625, 386.95306396484375]","[364.03155517578125, 386.95306396484375]","[405.69598388671875, 397.36920166015625]","[348.40740966796875, 397.36920166015625]","[447.36041259765625, 465.0738830566406]","[317.1590576171875, 480.69805908203125]","[515.0651245117188, 517.1544189453125]","[254.6623992919922, 532.7786254882812]","[587.9778442382812, 496.32220458984375]","[176.5415802001953, 517.1544189453125]","[426.5281982421875, 636.9396362304688]","[343.1993408203125, 636.9396362304688]","[416.112060546875, 761.9329223632812]","[353.61541748046875, 761.9329223632812]","[410.904052734375, 876.5101928710938]","[364.03155517578125, 881.7182006835938]"
"[378.0246276855469, 403.1566162109375]","[388.8226013183594, 392.35870361328125]","[367.2266845703125, 392.35870361328125]","[410.4184875488281, 403.1566162109375]","[351.0297546386719, 403.1566162109375]","[442.8123474121094, 473.34332275390625]","[324.0348815917969, 478.7423095703125]","[518.3980102539062, 527.3330688476562]","[264.64617919921875, 532.7320556640625]","[593.9837036132812, 500.33819580078125]","[183.66151428222656, 527.3330688476562]","[426.61541748046875, 651.5094604492188]","[345.63079833984375, 651.5094604492188]","[421.2164306640625, 775.6859130859375]","[351.0297546386719, 770.2869873046875]","[405.0195007324219, 878.2664794921875]","[361.8277282714844, 883.6654052734375]"
"[379.13214111328125, 392.1079406738281]","[389.7270812988281, 381.51300048828125]","[368.5372009277344, 381.51300048828125]","[405.6195068359375, 392.1079406738281]","[352.6448059082031, 397.4053955078125]","[447.999267578125, 466.27252197265625]","[326.1574401855469, 471.57000732421875]","[516.8663330078125, 524.5447387695312]","[262.5877685546875, 535.1396484375]","[585.7334594726562, 508.65228271484375]","[183.1256866455078, 529.8422241210938]","[432.1068420410156, 635.7915649414062]","[347.3473205566406, 641.0890502929688]","[416.2144470214844, 757.6334838867188]","[352.6448059082031, 757.6334838867188]","[405.6195068359375, 879.4752807617188]","[363.23974609375, 874.1777954101562]"
"[381.5130310058594, 373.984619140625]","[392.0220947265625, 363.47552490234375]","[365.7493896484375, 363.47552490234375]","[407.78570556640625, 373.984619140625]","[355.2403259277344, 379.2391662597656]","[444.5674743652344, 447.54815673828125]","[323.7131042480469, 458.0572509765625]","[512.87646484375, 515.857177734375]","[265.91314697265625, 526.3662719726562]","[581.1854858398438, 510.6026611328125]","[192.3495635986328, 536.8753662109375]","[428.8038635253906, 626.2025146484375]","[349.98577880859375, 626.2025146484375]","[418.2947692871094, 752.3114624023438]","[349.98577880859375, 747.056884765625]","[407.78570556640625, 878.4203491210938]","[360.4948425292969, 878.4203491210938]"
"[376.94915771484375, 361.1249084472656]","[387.5747985839844, 345.1864318847656]","[366.323486328125, 350.499267578125]","[408.82611083984375, 355.81207275390625]","[350.385009765625, 361.1249084472656]","[446.015869140625, 430.191650390625]","[323.8208923339844, 440.81732177734375]","[509.769775390625, 509.8840637207031]","[270.692626953125, 520.5097045898438]","[568.2108764648438, 515.1968383789062]","[206.9386749267578, 541.7610473632812]","[435.3902282714844, 610.8276977539062]","[350.385009765625, 616.1405639648438]","[424.76458740234375, 738.3355712890625]","[350.385009765625, 738.3355712890625]","[414.138916015625, 871.1561889648438]","[361.01068115234375, 865.8433837890625]"
"[382.5596008300781, 339.85009765625]","[392.74957275390625, 324.5651550292969]","[367.274658203125, 329.66015625]","[408.0345458984375, 334.755126953125]","[351.98968505859375, 339.85009765625]","[448.79443359375, 411.179931640625]","[326.5147705078125, 421.3699035644531]","[494.6492919921875, 492.69970703125]","[280.6598815917969, 513.0796508789062]","[560.8840942382812, 518.1746215820312]","[219.52003479003906, 543.6495971679688]","[438.6044616699219, 604.7893676757812]","[351.98968505859375, 604.7893676757812]","[423.3194885253906, 737.2589721679688]","[357.0846862792969, 737.2589721679688]","[413.1295166015625, 859.5386352539062]","[362.1796569824219, 854.4436645507812]"
"[378.015625, 324.48101806640625]","[393.11749267578125, 309.379150390625]","[367.94769287109375, 314.4130859375]","[413.2532958984375, 319.4470520019531]","[352.8458251953125, 329.51495361328125]","[448.490966796875, 394.95635986328125]","[327.67608642578125, 405.0242614746094]","[488.7625732421875, 485.5675048828125]","[287.40447998046875, 495.6354064941406]","[559.2379150390625, 525.839111328125]","[232.0309600830078, 545.9749145507812]","[428.35516357421875, 576.1786499023438]","[352.8458251953125, 581.2125854492188]","[423.3211669921875, 712.0953369140625]","[357.87982177734375, 712.0953369140625]","[413.2532958984375, 837.9441528320312]","[362.91375732421875, 827.8762817382812]"
"[380.5483093261719, 312.70172119140625]","[395.34814453125, 302.8351745605469]","[370.6817626953125, 302.8351745605469]","[415.08123779296875, 317.635009765625]","[355.8819274902344, 322.56829833984375]","[449.61419677734375, 391.6341857910156]","[331.2155456542969, 401.500732421875]","[489.08038330078125, 485.3664245605469]","[296.6826171875, 490.2997131347656]","[553.2129516601562, 519.8993530273438]","[242.41653442382812, 539.6325073242188]","[434.8143615722656, 564.2988891601562]","[350.94866943359375, 564.2988891601562]","[424.94781494140625, 692.5640258789062]","[360.8152160644531, 692.5640258789062]","[415.08123779296875, 810.962646484375]","[370.6817626953125, 801.0960693359375]"
"[385.1759033203125, 308.8542785644531]","[395.16033935546875, 298.86981201171875]","[370.19921875, 298.86981201171875]","[415.1292419433594, 308.8542785644531]","[355.22247314453125, 313.8465270996094]","[450.0749206542969, 388.72998046875]","[330.2613525390625, 398.7144470214844]","[485.0204772949219, 478.5901184082031]","[295.31573486328125, 493.5668029785156]","[544.9271850585938, 518.5279541015625]","[245.3934326171875, 538.4968872070312]","[435.0981750488281, 563.4580688476562]","[355.22247314453125, 563.4580688476562]","[420.1214904785156, 693.2560424804688]","[365.20697021484375, 693.2560424804688]","[410.1370544433594, 808.0772705078125]","[380.18365478515625, 803.0850219726562]"
"[384.24481201171875, 307.6749572753906]","[394.32427978515625, 297.59552001953125]","[369.12567138671875, 297.59552001953125]","[414.4831237792969, 307.6749572753906]","[354.00653076171875, 312.71466064453125]","[454.8008728027344, 388.31048583984375]","[333.84759521484375, 393.3502197265625]","[485.0392150878906, 479.02545166015625]","[298.569580078125, 494.14459228515625]","[545.5158081054688, 519.3432006835938]","[248.17237854003906, 534.4623413085938]","[434.6419982910156, 574.7800903320312]","[354.00653076171875, 574.7800903320312]","[419.5228576660156, 700.7730712890625]","[369.12567138671875, 705.8128051757812]","[409.4433898925781, 816.6865844726562]","[379.205078125, 816.6865844726562]"
"[383.50396728515625, 309.03656005859375]","[393.6263427734375, 298.9141845703125]","[368.3204345703125, 298.9141845703125]","[413.8710632324219, 309.03656005859375]","[353.13690185546875, 314.09771728515625]","[454.3605041503906, 390.01544189453125]","[332.89215087890625, 400.1378173828125]","[484.72760009765625, 481.11669921875]","[297.46392822265625, 491.23907470703125]","[550.52294921875, 516.544921875]","[246.85208129882812, 531.7284545898438]","[434.11578369140625, 582.3402709960938]","[348.0757141113281, 582.3402709960938]","[418.9322509765625, 718.9921264648438]","[363.2592468261719, 718.9921264648438]","[413.8710632324219, 835.3992919921875]","[378.44281005859375, 830.3380737304688]"
"[382.7282409667969, 318.869873046875]","[398.1440124511719, 308.59271240234375]","[372.4510803222656, 308.59271240234375]","[413.55975341796875, 318.869873046875]","[351.8966979980469, 324.00848388671875]","[449.5299072265625, 401.08734130859375]","[331.34234619140625, 406.22589111328125]","[485.5, 488.4433288574219]","[295.37225341796875, 498.7204895019531]","[547.1630859375, 508.9976806640625]","[238.84774780273438, 524.4134521484375]","[434.1141357421875, 601.4922485351562]","[351.8966979980469, 606.630859375]","[418.6983642578125, 740.2341918945312]","[367.3124694824219, 740.2341918945312]","[413.55975341796875, 848.1444702148438]","[372.4510803222656, 848.1444702148438]"
"[381.56536865234375, 328.38238525390625]","[396.3841857910156, 318.503173828125]","[371.6861572265625, 318.503173828125]","[416.142578125, 333.32196044921875]","[351.927734375, 333.32196044921875]","[450.71978759765625, 412.35565185546875]","[332.1693420410156, 422.23486328125]","[490.23663330078125, 496.3288879394531]","[297.59210205078125, 506.2081298828125]","[554.4514770507812, 511.1477355957031]","[228.43763732910156, 521.0269165039062]","[440.8406066894531, 595.1209716796875]","[356.8673400878906, 595.1209716796875]","[426.02178955078125, 738.3694458007812]","[366.7465515136719, 738.3694458007812]","[421.0821838378906, 856.9199829101562]","[371.6861572265625, 861.8595581054688]"
"[380.7657470703125, 344.39996337890625]","[396.836669921875, 333.6860046386719]","[370.0517578125, 333.6860046386719]","[418.2646484375, 349.7569580078125]","[353.9808349609375, 349.7569580078125]","[450.40655517578125, 424.7547607421875]","[327.19586181640625, 435.4687194824219]","[493.262451171875, 510.4665222167969]","[284.3399963378906, 515.8235473632812]","[568.26025390625, 510.4665222167969]","[214.69915771484375, 526.5375366210938]","[439.69256591796875, 596.1782836914062]","[359.3377685546875, 601.5353393554688]","[428.9786376953125, 740.81689453125]","[370.0517578125, 740.81689453125]","[418.2646484375, 874.7415771484375]","[375.40875244140625, 880.0985717773438]"
"[383.67919921875, 368.70294189453125]","[393.68585205078125, 358.6963195800781]","[368.66925048828125, 358.6963195800781]","[413.6990966796875, 368.70294189453125]","[353.6593017578125, 373.7062683105469]","[453.72564697265625, 448.7560119628906]","[328.6427001953125, 458.7626647949219]","[503.7587890625, 523.8057861328125]","[273.6062316894531, 533.8123779296875]","[583.8118286132812, 513.7991333007812]","[193.5531463623047, 528.80908203125]","[443.718994140625, 613.865478515625]","[363.66595458984375, 618.8687744140625]","[428.70904541015625, 758.9616088867188]","[368.66925048828125, 763.9649658203125]","[423.70574951171875, 884.0444946289062]","[368.66925048828125, 889.0477905273438]"
"[384.2965087890625, 386.63336181640625]","[394.570068359375, 376.35980224609375]","[374.0229797363281, 376.35980224609375]","[415.11712646484375, 391.7701416015625]","[358.6126708984375, 391.7701416015625]","[451.0744934082031, 468.8216247558594]","[327.7921142578125, 473.9583740234375]","[517.8524780273438, 535.5995483398438]","[271.28765869140625, 540.7363891601562]","[589.7672119140625, 520.1892700195312]","[183.96261596679688, 535.5995483398438]","[445.937744140625, 633.1981811523438]","[358.6126708984375, 638.3348999023438]","[430.5274353027344, 756.4805297851562]","[363.74945068359375, 761.6173706054688]","[420.25390625, 879.7628784179688]","[374.0229797363281, 890.0364379882812]"
